avg_travel_time,route,intersection_id,tollgate_id,time_window,start_time,date,time,weekday,timemap,pressure,wind_direction,wind_speed,temperature,rel_humidity,precipitation,last_20min,last_40min,last_60min,last_80min,last_100min,last_120min,wind_direction2,wind_speed2,precipitation2,SSD,SSD_level,is_workday,datemap
52.73,A-2,A,2,"[2016-10-08 00:20:00,2016-10-08 00:40:00)",2016-10-08 00:20:00,2016-10-08,00:20:00,5,2,1011,2.0,4.2,19.4,94.0,1.0,75.01,65.07,60.87,62.97,56.75,68.55,8,3,1,61.351558100000005,0,2,82
58.06,A-2,A,2,"[2016-10-08 05:20:00,2016-10-08 05:40:00)",2016-10-08 05:20:00,2016-10-08,05:20:00,5,17,1011,5.0,5.5,20.3,81.0,0.0,57.46,55.05,62.4,65.75,67.7,45.58,8,3,0,57.52530258947368,-1,2,82
38.55,A-2,A,2,"[2016-10-08 05:40:00,2016-10-08 06:00:00)",2016-10-08 05:40:00,2016-10-08,05:40:00,5,18,1011,5.0,5.5,20.3,81.0,0.0,58.06,57.46,55.05,62.4,65.75,67.7,8,3,0,57.52530258947368,-1,2,82
44.86,A-2,A,2,"[2016-10-08 06:00:00,2016-10-08 06:20:00)",2016-10-08 06:00:00,2016-10-08,06:00:00,5,19,1010,17.0,3.6,22.1,72.0,0.0,38.55,58.06,57.46,55.05,62.4,65.75,8,3,0,66.00607278951965,0,2,82
42.08,A-2,A,2,"[2016-10-08 06:20:00,2016-10-08 06:40:00)",2016-10-08 06:20:00,2016-10-08,06:20:00,5,20,1010,17.0,3.6,22.1,72.0,0.0,44.86,38.55,58.06,57.46,55.05,62.4,8,3,0,66.00607278951965,0,2,82
38.73,A-2,A,2,"[2016-10-08 06:40:00,2016-10-08 07:00:00)",2016-10-08 06:40:00,2016-10-08,06:40:00,5,21,1010,17.0,3.6,22.1,72.0,0.0,42.08,44.86,38.55,58.06,57.46,55.05,8,3,0,66.00607278951965,0,2,82
56.85,A-2,A,2,"[2016-10-08 07:00:00,2016-10-08 07:20:00)",2016-10-08 07:00:00,2016-10-08,07:00:00,5,22,1010,17.0,3.6,22.1,72.0,0.0,38.73,42.08,44.86,38.55,58.06,57.46,8,3,0,66.00607278951965,0,2,82
64.1,A-2,A,2,"[2016-10-08 07:20:00,2016-10-08 07:40:00)",2016-10-08 07:20:00,2016-10-08,07:20:00,5,23,1010,17.0,3.6,22.1,72.0,0.0,56.85,38.73,42.08,44.86,38.55,58.06,8,3,0,66.00607278951965,0,2,82
60.33,A-2,A,2,"[2016-10-08 07:40:00,2016-10-08 08:00:00)",2016-10-08 07:40:00,2016-10-08,07:40:00,5,24,1010,17.0,3.6,22.1,72.0,0.0,64.1,56.85,38.73,42.08,44.86,38.55,8,3,0,66.00607278951965,0,2,82
77.62,A-2,A,2,"[2016-10-08 08:00:00,2016-10-08 08:20:00)",2016-10-08 08:00:00,2016-10-08,08:00:00,5,25,1010,17.0,3.6,22.1,72.0,0.0,60.33,64.1,56.85,38.73,42.08,44.86,8,3,0,66.00607278951965,0,2,82
61.65,A-2,A,2,"[2016-10-08 08:20:00,2016-10-08 08:40:00)",2016-10-08 08:20:00,2016-10-08,08:20:00,5,26,1010,17.0,3.6,22.1,72.0,0.0,77.62,60.33,64.1,56.85,38.73,42.08,8,3,0,66.00607278951965,0,2,82
60.65,A-2,A,2,"[2016-10-08 08:40:00,2016-10-08 09:00:00)",2016-10-08 08:40:00,2016-10-08,08:40:00,5,27,1010,17.0,3.6,22.1,72.0,0.0,61.65,77.62,60.33,64.1,56.85,38.73,8,3,0,66.00607278951965,0,2,82
70.8,A-2,A,2,"[2016-10-08 09:00:00,2016-10-08 09:20:00)",2016-10-08 09:00:00,2016-10-08,09:00:00,5,28,1011,357.0,3.2,20.5,80.0,0.0,60.65,61.65,77.62,60.33,64.1,56.85,8,2,0,65.15757224489796,0,2,82
74.24,A-2,A,2,"[2016-10-08 09:20:00,2016-10-08 09:40:00)",2016-10-08 09:20:00,2016-10-08,09:20:00,5,29,1011,357.0,3.2,20.5,80.0,0.0,70.8,60.65,61.65,77.62,60.33,64.1,8,2,0,65.15757224489796,0,2,82
56.44,A-2,A,2,"[2016-10-08 09:40:00,2016-10-08 10:00:00)",2016-10-08 09:40:00,2016-10-08,09:40:00,5,30,1011,357.0,3.2,20.5,80.0,0.0,74.24,70.8,60.65,61.65,77.62,60.33,8,2,0,65.15757224489796,0,2,82
50.53,A-2,A,2,"[2016-10-08 10:00:00,2016-10-08 10:20:00)",2016-10-08 10:00:00,2016-10-08,10:00:00,5,31,1011,357.0,3.2,20.5,80.0,0.0,56.44,74.24,70.8,60.65,61.65,77.62,8,2,0,65.15757224489796,0,2,82
66.75,A-2,A,2,"[2016-10-08 10:20:00,2016-10-08 10:40:00)",2016-10-08 10:20:00,2016-10-08,10:20:00,5,32,1011,357.0,3.2,20.5,80.0,0.0,50.53,56.44,74.24,70.8,60.65,61.65,8,2,0,65.15757224489796,0,2,82
61.77,A-2,A,2,"[2016-10-08 10:40:00,2016-10-08 11:00:00)",2016-10-08 10:40:00,2016-10-08,10:40:00,5,33,1011,357.0,3.2,20.5,80.0,0.0,66.75,50.53,56.44,74.24,70.8,60.65,8,2,0,65.15757224489796,0,2,82
49.75,A-2,A,2,"[2016-10-08 11:00:00,2016-10-08 11:20:00)",2016-10-08 11:00:00,2016-10-08,11:00:00,5,34,1011,357.0,3.2,20.5,80.0,0.0,61.77,66.75,50.53,56.44,74.24,70.8,8,2,0,65.15757224489796,0,2,82
51.44,A-2,A,2,"[2016-10-08 11:20:00,2016-10-08 11:40:00)",2016-10-08 11:20:00,2016-10-08,11:20:00,5,35,1011,357.0,3.2,20.5,80.0,0.0,49.75,61.77,66.75,50.53,56.44,74.24,8,2,0,65.15757224489796,0,2,82
64.14,A-2,A,2,"[2016-10-08 11:40:00,2016-10-08 12:00:00)",2016-10-08 11:40:00,2016-10-08,11:40:00,5,36,1011,357.0,3.2,20.5,80.0,0.0,51.44,49.75,61.77,66.75,50.53,56.44,8,2,0,65.15757224489796,0,2,82
54.43,A-2,A,2,"[2016-10-08 12:00:00,2016-10-08 12:20:00)",2016-10-08 12:00:00,2016-10-08,12:00:00,5,37,1014,41.0,4.6,20.2,66.0,0.0,64.14,51.44,49.75,61.77,66.75,50.53,1,3,0,58.5666367483871,-1,2,82
78.69,A-2,A,2,"[2016-10-08 12:20:00,2016-10-08 12:40:00)",2016-10-08 12:20:00,2016-10-08,12:20:00,5,38,1014,41.0,4.6,20.2,66.0,0.0,54.43,64.14,51.44,49.75,61.77,66.75,1,3,0,58.5666367483871,-1,2,82
52.93,A-2,A,2,"[2016-10-08 12:40:00,2016-10-08 13:00:00)",2016-10-08 12:40:00,2016-10-08,12:40:00,5,39,1014,41.0,4.6,20.2,66.0,0.0,78.69,54.43,64.14,51.44,49.75,61.77,1,3,0,58.5666367483871,-1,2,82
88.19,A-2,A,2,"[2016-10-08 13:00:00,2016-10-08 13:20:00)",2016-10-08 13:00:00,2016-10-08,13:00:00,5,40,1014,41.0,4.6,20.2,66.0,0.0,52.93,78.69,54.43,64.14,51.44,49.75,1,3,0,58.5666367483871,-1,2,82
68.71,A-2,A,2,"[2016-10-08 13:20:00,2016-10-08 13:40:00)",2016-10-08 13:20:00,2016-10-08,13:20:00,5,41,1014,41.0,4.6,20.2,66.0,0.0,88.19,52.93,78.69,54.43,64.14,51.44,1,3,0,58.5666367483871,-1,2,82
84.46,A-2,A,2,"[2016-10-08 13:40:00,2016-10-08 14:00:00)",2016-10-08 13:40:00,2016-10-08,13:40:00,5,42,1014,41.0,4.6,20.2,66.0,0.0,68.71,88.19,52.93,78.69,54.43,64.14,1,3,0,58.5666367483871,-1,2,82
68.96,A-2,A,2,"[2016-10-08 14:00:00,2016-10-08 14:20:00)",2016-10-08 14:00:00,2016-10-08,14:00:00,5,43,1014,41.0,4.6,20.2,66.0,0.0,84.46,68.71,88.19,52.93,78.69,54.43,1,3,0,58.5666367483871,-1,2,82
64.23,A-2,A,2,"[2016-10-08 14:20:00,2016-10-08 14:40:00)",2016-10-08 14:20:00,2016-10-08,14:20:00,5,44,1014,41.0,4.6,20.2,66.0,0.0,68.96,84.46,68.71,88.19,52.93,78.69,1,3,0,58.5666367483871,-1,2,82
51.71,A-2,A,2,"[2016-10-08 14:40:00,2016-10-08 15:00:00)",2016-10-08 14:40:00,2016-10-08,14:40:00,5,45,1014,41.0,4.6,20.2,66.0,0.0,64.23,68.96,84.46,68.71,88.19,52.93,1,3,0,58.5666367483871,-1,2,82
72.02,A-2,A,2,"[2016-10-08 15:20:00,2016-10-08 15:40:00)",2016-10-08 15:20:00,2016-10-08,15:20:00,5,47,1015,15.0,5.5,18.6,60.0,0.0,162.05,51.71,64.23,68.96,84.46,68.71,8,3,0,52.08722424242424,-1,2,82
60.01,A-2,A,2,"[2016-10-08 15:40:00,2016-10-08 16:00:00)",2016-10-08 15:40:00,2016-10-08,15:40:00,5,48,1015,15.0,5.5,18.6,60.0,0.0,72.02,162.05,51.71,64.23,68.96,84.46,8,3,0,52.08722424242424,-1,2,82
51.2,A-2,A,2,"[2016-10-08 16:00:00,2016-10-08 16:20:00)",2016-10-08 16:00:00,2016-10-08,16:00:00,5,49,1015,15.0,5.5,18.6,60.0,0.0,60.01,72.02,162.05,51.71,64.23,68.96,8,3,0,52.08722424242424,-1,2,82
62.28,A-2,A,2,"[2016-10-08 16:20:00,2016-10-08 16:40:00)",2016-10-08 16:20:00,2016-10-08,16:20:00,5,50,1015,15.0,5.5,18.6,60.0,0.0,51.2,60.01,72.02,162.05,51.71,64.23,8,3,0,52.08722424242424,-1,2,82
62.6,A-2,A,2,"[2016-10-08 16:40:00,2016-10-08 17:00:00)",2016-10-08 16:40:00,2016-10-08,16:40:00,5,51,1015,15.0,5.5,18.6,60.0,0.0,62.28,51.2,60.01,72.02,162.05,51.71,8,3,0,52.08722424242424,-1,2,82
62.29,A-2,A,2,"[2016-10-08 17:00:00,2016-10-08 17:20:00)",2016-10-08 17:00:00,2016-10-08,17:00:00,5,52,1015,15.0,5.5,18.6,60.0,0.0,62.6,62.28,51.2,60.01,72.02,162.05,8,3,0,52.08722424242424,-1,2,82
72.66,A-2,A,2,"[2016-10-08 17:20:00,2016-10-08 17:40:00)",2016-10-08 17:20:00,2016-10-08,17:20:00,5,53,1015,15.0,5.5,18.6,60.0,0.0,62.29,62.6,62.28,51.2,60.01,72.02,8,3,0,52.08722424242424,-1,2,82
74.88,A-2,A,2,"[2016-10-08 17:40:00,2016-10-08 18:00:00)",2016-10-08 17:40:00,2016-10-08,17:40:00,5,54,1015,15.0,5.5,18.6,60.0,0.0,72.66,62.29,62.6,62.28,51.2,60.01,8,3,0,52.08722424242424,-1,2,82
54.63,A-2,A,2,"[2016-10-08 18:00:00,2016-10-08 18:20:00)",2016-10-08 18:00:00,2016-10-08,18:00:00,5,55,1015,340.0,2.4,16.4,73.0,0.0,74.88,72.66,62.29,62.6,62.28,51.2,8,2,0,59.217620654545456,0,2,82
55.04,A-2,A,2,"[2016-10-08 18:20:00,2016-10-08 18:40:00)",2016-10-08 18:20:00,2016-10-08,18:20:00,5,56,1015,340.0,2.4,16.4,73.0,0.0,54.63,74.88,72.66,62.29,62.6,62.28,8,2,0,59.217620654545456,0,2,82
66.33,A-2,A,2,"[2016-10-08 18:40:00,2016-10-08 19:00:00)",2016-10-08 18:40:00,2016-10-08,18:40:00,5,57,1015,340.0,2.4,16.4,73.0,0.0,55.04,54.63,74.88,72.66,62.29,62.6,8,2,0,59.217620654545456,0,2,82
52.61,A-2,A,2,"[2016-10-08 19:00:00,2016-10-08 19:20:00)",2016-10-08 19:00:00,2016-10-08,19:00:00,5,58,1015,340.0,2.4,16.4,73.0,0.0,66.33,55.04,54.63,74.88,72.66,62.29,8,2,0,59.217620654545456,0,2,82
105.87,A-2,A,2,"[2016-10-08 19:20:00,2016-10-08 19:40:00)",2016-10-08 19:20:00,2016-10-08,19:20:00,5,59,1015,340.0,2.4,16.4,73.0,0.0,52.61,66.33,55.04,54.63,74.88,72.66,8,2,0,59.217620654545456,0,2,82
59.53,A-2,A,2,"[2016-10-08 19:40:00,2016-10-08 20:00:00)",2016-10-08 19:40:00,2016-10-08,19:40:00,5,60,1015,340.0,2.4,16.4,73.0,0.0,105.87,52.61,66.33,55.04,54.63,74.88,8,2,0,59.217620654545456,0,2,82
52.78,A-2,A,2,"[2016-10-08 20:00:00,2016-10-08 20:20:00)",2016-10-08 20:00:00,2016-10-08,20:00:00,5,61,1015,340.0,2.4,16.4,73.0,0.0,59.53,105.87,52.61,66.33,55.04,54.63,8,2,0,59.217620654545456,0,2,82
57.09,A-2,A,2,"[2016-10-08 20:20:00,2016-10-08 20:40:00)",2016-10-08 20:20:00,2016-10-08,20:20:00,5,62,1015,340.0,2.4,16.4,73.0,0.0,52.78,59.53,105.87,52.61,66.33,55.04,8,2,0,59.217620654545456,0,2,82
53.94,A-2,A,2,"[2016-10-08 20:40:00,2016-10-08 21:00:00)",2016-10-08 20:40:00,2016-10-08,20:40:00,5,63,1015,340.0,2.4,16.4,73.0,0.0,57.09,52.78,59.53,105.87,52.61,66.33,8,2,0,59.217620654545456,0,2,82
67.91,A-2,A,2,"[2016-10-08 21:00:00,2016-10-08 21:20:00)",2016-10-08 21:00:00,2016-10-08,21:00:00,5,64,1015,354.0,3.3,16.5,64.0,0.0,53.94,57.09,52.78,59.53,105.87,52.61,8,2,0,55.65855635087719,-1,2,82
63.2,A-2,A,2,"[2016-10-08 21:20:00,2016-10-08 21:40:00)",2016-10-08 21:20:00,2016-10-08,21:20:00,5,65,1015,354.0,3.3,16.5,64.0,0.0,67.91,53.94,57.09,52.78,59.53,105.87,8,2,0,55.65855635087719,-1,2,82
51.1,A-2,A,2,"[2016-10-08 21:40:00,2016-10-08 22:00:00)",2016-10-08 21:40:00,2016-10-08,21:40:00,5,66,1015,354.0,3.3,16.5,64.0,0.0,63.2,67.91,53.94,57.09,52.78,59.53,8,2,0,55.65855635087719,-1,2,82
41.34,A-2,A,2,"[2016-10-08 22:00:00,2016-10-08 22:20:00)",2016-10-08 22:00:00,2016-10-08,22:00:00,5,67,1015,354.0,3.3,16.5,64.0,0.0,51.1,63.2,67.91,53.94,57.09,52.78,8,2,0,55.65855635087719,-1,2,82
39.41,A-2,A,2,"[2016-10-08 22:20:00,2016-10-08 22:40:00)",2016-10-08 22:20:00,2016-10-08,22:20:00,5,68,1015,354.0,3.3,16.5,64.0,0.0,41.34,51.1,63.2,67.91,53.94,57.09,8,2,0,55.65855635087719,-1,2,82
47.68,A-2,A,2,"[2016-10-09 06:20:00,2016-10-09 06:40:00)",2016-10-09 06:20:00,2016-10-09,06:20:00,6,20,1014,54.0,3.5,21.7,49.0,0.0,62.44,41.5,61.16,53.87,44.83,60.48,1,3,0,62.92066671416309,0,2,83
61.75,A-2,A,2,"[2016-10-09 06:40:00,2016-10-09 07:00:00)",2016-10-09 06:40:00,2016-10-09,06:40:00,6,21,1014,54.0,3.5,21.7,49.0,0.0,47.68,62.44,41.5,61.16,53.87,44.83,1,3,0,62.92066671416309,0,2,83
45.26,A-2,A,2,"[2016-10-09 07:00:00,2016-10-09 07:20:00)",2016-10-09 07:00:00,2016-10-09,07:00:00,6,22,1014,54.0,3.5,21.7,49.0,0.0,61.75,47.68,62.44,41.5,61.16,53.87,1,3,0,62.92066671416309,0,2,83
49.58,A-2,A,2,"[2016-10-09 07:20:00,2016-10-09 07:40:00)",2016-10-09 07:20:00,2016-10-09,07:20:00,6,23,1014,54.0,3.5,21.7,49.0,0.0,45.26,61.75,47.68,62.44,41.5,61.16,1,3,0,62.92066671416309,0,2,83
67.8,A-2,A,2,"[2016-10-09 07:40:00,2016-10-09 08:00:00)",2016-10-09 07:40:00,2016-10-09,07:40:00,6,24,1014,54.0,3.5,21.7,49.0,0.0,49.58,45.26,61.75,47.68,62.44,41.5,1,3,0,62.92066671416309,0,2,83
81.71,A-2,A,2,"[2016-10-09 08:00:00,2016-10-09 08:20:00)",2016-10-09 08:00:00,2016-10-09,08:00:00,6,25,1014,54.0,3.5,21.7,49.0,0.0,67.8,49.58,45.26,61.75,47.68,62.44,1,3,0,62.92066671416309,0,2,83
77.26,A-2,A,2,"[2016-10-09 08:20:00,2016-10-09 08:40:00)",2016-10-09 08:20:00,2016-10-09,08:20:00,6,26,1014,54.0,3.5,21.7,49.0,0.0,81.71,67.8,49.58,45.26,61.75,47.68,1,3,0,62.92066671416309,0,2,83
63.36,A-2,A,2,"[2016-10-09 08:40:00,2016-10-09 09:00:00)",2016-10-09 08:40:00,2016-10-09,08:40:00,6,27,1014,54.0,3.5,21.7,49.0,0.0,77.26,81.71,67.8,49.58,45.26,61.75,1,3,0,62.92066671416309,0,2,83
93.29,A-2,A,2,"[2016-10-09 09:00:00,2016-10-09 09:20:00)",2016-10-09 09:00:00,2016-10-09,09:00:00,6,28,1014,28.0,5.6,20.4,55.0,0.0,63.36,77.26,81.71,67.8,49.58,45.26,1,4,0,54.52298328455285,-1,2,83
64.13,A-2,A,2,"[2016-10-09 09:20:00,2016-10-09 09:40:00)",2016-10-09 09:20:00,2016-10-09,09:20:00,6,29,1014,28.0,5.6,20.4,55.0,0.0,93.29,63.36,77.26,81.71,67.8,49.58,1,4,0,54.52298328455285,-1,2,83
71.04,A-2,A,2,"[2016-10-09 09:40:00,2016-10-09 10:00:00)",2016-10-09 09:40:00,2016-10-09,09:40:00,6,30,1014,28.0,5.6,20.4,55.0,0.0,64.13,93.29,63.36,77.26,81.71,67.8,1,4,0,54.52298328455285,-1,2,83
55.47,A-2,A,2,"[2016-10-09 10:00:00,2016-10-09 10:20:00)",2016-10-09 10:00:00,2016-10-09,10:00:00,6,31,1014,28.0,5.6,20.4,55.0,0.0,71.04,64.13,93.29,63.36,77.26,81.71,1,4,0,54.52298328455285,-1,2,83
54.12,A-2,A,2,"[2016-10-09 10:20:00,2016-10-09 10:40:00)",2016-10-09 10:20:00,2016-10-09,10:20:00,6,32,1014,28.0,5.6,20.4,55.0,0.0,55.47,71.04,64.13,93.29,63.36,77.26,1,4,0,54.52298328455285,-1,2,83
50.82,A-2,A,2,"[2016-10-09 10:40:00,2016-10-09 11:00:00)",2016-10-09 10:40:00,2016-10-09,10:40:00,6,33,1014,28.0,5.6,20.4,55.0,0.0,54.12,55.47,71.04,64.13,93.29,63.36,1,4,0,54.52298328455285,-1,2,83
58.81,A-2,A,2,"[2016-10-09 11:00:00,2016-10-09 11:20:00)",2016-10-09 11:00:00,2016-10-09,11:00:00,6,34,1014,28.0,5.6,20.4,55.0,0.0,50.82,54.12,55.47,71.04,64.13,93.29,1,4,0,54.52298328455285,-1,2,83
54.47,A-2,A,2,"[2016-10-09 11:20:00,2016-10-09 11:40:00)",2016-10-09 11:20:00,2016-10-09,11:20:00,6,35,1014,28.0,5.6,20.4,55.0,0.0,58.81,50.82,54.12,55.47,71.04,64.13,1,4,0,54.52298328455285,-1,2,83
60.17,A-2,A,2,"[2016-10-09 11:40:00,2016-10-09 12:00:00)",2016-10-09 11:40:00,2016-10-09,11:40:00,6,36,1014,28.0,5.6,20.4,55.0,0.0,54.47,58.81,50.82,54.12,55.47,71.04,1,4,0,54.52298328455285,-1,2,83
64.09,A-2,A,2,"[2016-10-09 12:00:00,2016-10-09 12:20:00)",2016-10-09 12:00:00,2016-10-09,12:00:00,6,37,1016,52.0,6.0,18.8,58.0,0.0,60.17,54.47,58.81,50.82,54.12,55.47,1,4,0,50.64514960610687,-2,2,83
62.31,A-2,A,2,"[2016-10-09 12:20:00,2016-10-09 12:40:00)",2016-10-09 12:20:00,2016-10-09,12:20:00,6,38,1016,52.0,6.0,18.8,58.0,0.0,64.09,60.17,54.47,58.81,50.82,54.12,1,4,0,50.64514960610687,-2,2,83
71.88,A-2,A,2,"[2016-10-09 12:40:00,2016-10-09 13:00:00)",2016-10-09 12:40:00,2016-10-09,12:40:00,6,39,1016,52.0,6.0,18.8,58.0,0.0,62.31,64.09,60.17,54.47,58.81,50.82,1,4,0,50.64514960610687,-2,2,83
56.43,A-2,A,2,"[2016-10-09 13:00:00,2016-10-09 13:20:00)",2016-10-09 13:00:00,2016-10-09,13:00:00,6,40,1016,52.0,6.0,18.8,58.0,0.0,71.88,62.31,64.09,60.17,54.47,58.81,1,4,0,50.64514960610687,-2,2,83
54.37,A-2,A,2,"[2016-10-09 13:20:00,2016-10-09 13:40:00)",2016-10-09 13:20:00,2016-10-09,13:20:00,6,41,1016,52.0,6.0,18.8,58.0,0.0,56.43,71.88,62.31,64.09,60.17,54.47,1,4,0,50.64514960610687,-2,2,83
73.33,A-2,A,2,"[2016-10-09 13:40:00,2016-10-09 14:00:00)",2016-10-09 13:40:00,2016-10-09,13:40:00,6,42,1016,52.0,6.0,18.8,58.0,0.0,54.37,56.43,71.88,62.31,64.09,60.17,1,4,0,50.64514960610687,-2,2,83
65.39,A-2,A,2,"[2016-10-09 14:00:00,2016-10-09 14:20:00)",2016-10-09 14:00:00,2016-10-09,14:00:00,6,43,1016,52.0,6.0,18.8,58.0,0.0,73.33,54.37,56.43,71.88,62.31,64.09,1,4,0,50.64514960610687,-2,2,83
58.78,A-2,A,2,"[2016-10-09 14:20:00,2016-10-09 14:40:00)",2016-10-09 14:20:00,2016-10-09,14:20:00,6,44,1016,52.0,6.0,18.8,58.0,0.0,65.39,73.33,54.37,56.43,71.88,62.31,1,4,0,50.64514960610687,-2,2,83
84.46,A-2,A,2,"[2016-10-09 14:40:00,2016-10-09 15:00:00)",2016-10-09 14:40:00,2016-10-09,14:40:00,6,45,1016,52.0,6.0,18.8,58.0,0.0,58.78,65.39,73.33,54.37,56.43,71.88,1,4,0,50.64514960610687,-2,2,83
105.47,A-2,A,2,"[2016-10-09 15:00:00,2016-10-09 15:20:00)",2016-10-09 15:00:00,2016-10-09,15:00:00,6,46,1016,57.0,4.4,17.1,60.0,0.0,84.46,58.78,65.39,73.33,54.37,56.43,1,3,0,52.853749820788536,-1,2,83
87.18,A-2,A,2,"[2016-10-09 15:20:00,2016-10-09 15:40:00)",2016-10-09 15:20:00,2016-10-09,15:20:00,6,47,1016,57.0,4.4,17.1,60.0,0.0,105.47,84.46,58.78,65.39,73.33,54.37,1,3,0,52.853749820788536,-1,2,83
60.42,A-2,A,2,"[2016-10-09 15:40:00,2016-10-09 16:00:00)",2016-10-09 15:40:00,2016-10-09,15:40:00,6,48,1016,57.0,4.4,17.1,60.0,0.0,87.18,105.47,84.46,58.78,65.39,73.33,1,3,0,52.853749820788536,-1,2,83
67.42,A-2,A,2,"[2016-10-09 16:00:00,2016-10-09 16:20:00)",2016-10-09 16:00:00,2016-10-09,16:00:00,6,49,1016,57.0,4.4,17.1,60.0,0.0,60.42,87.18,105.47,84.46,58.78,65.39,1,3,0,52.853749820788536,-1,2,83
64.52,A-2,A,2,"[2016-10-09 16:20:00,2016-10-09 16:40:00)",2016-10-09 16:20:00,2016-10-09,16:20:00,6,50,1016,57.0,4.4,17.1,60.0,0.0,67.42,60.42,87.18,105.47,84.46,58.78,1,3,0,52.853749820788536,-1,2,83
78.48,A-2,A,2,"[2016-10-09 16:40:00,2016-10-09 17:00:00)",2016-10-09 16:40:00,2016-10-09,16:40:00,6,51,1016,57.0,4.4,17.1,60.0,0.0,64.52,67.42,60.42,87.18,105.47,84.46,1,3,0,52.853749820788536,-1,2,83
62.56,A-2,A,2,"[2016-10-09 17:00:00,2016-10-09 17:20:00)",2016-10-09 17:00:00,2016-10-09,17:00:00,6,52,1016,57.0,4.4,17.1,60.0,0.0,78.48,64.52,67.42,60.42,87.18,105.47,1,3,0,52.853749820788536,-1,2,83
73.5,A-2,A,2,"[2016-10-09 17:20:00,2016-10-09 17:40:00)",2016-10-09 17:20:00,2016-10-09,17:20:00,6,53,1016,57.0,4.4,17.1,60.0,0.0,62.56,78.48,64.52,67.42,60.42,87.18,1,3,0,52.853749820788536,-1,2,83
56.47,A-2,A,2,"[2016-10-09 17:40:00,2016-10-09 18:00:00)",2016-10-09 17:40:00,2016-10-09,17:40:00,6,54,1016,57.0,4.4,17.1,60.0,0.0,73.5,62.56,78.48,64.52,67.42,60.42,1,3,0,52.853749820788536,-1,2,83
51.42,A-2,A,2,"[2016-10-09 18:00:00,2016-10-09 18:20:00)",2016-10-09 18:00:00,2016-10-09,18:00:00,6,55,1015,4.0,1.3,15.4,67.0,0.0,56.47,73.5,62.56,78.48,64.52,67.42,8,1,0,60.30286998918919,0,2,83
74.07,A-2,A,2,"[2016-10-09 18:20:00,2016-10-09 18:40:00)",2016-10-09 18:20:00,2016-10-09,18:20:00,6,56,1015,4.0,1.3,15.4,67.0,0.0,51.42,56.47,73.5,62.56,78.48,64.52,8,1,0,60.30286998918919,0,2,83
64.37,A-2,A,2,"[2016-10-09 18:40:00,2016-10-09 19:00:00)",2016-10-09 18:40:00,2016-10-09,18:40:00,6,57,1015,4.0,1.3,15.4,67.0,0.0,74.07,51.42,56.47,73.5,62.56,78.48,8,1,0,60.30286998918919,0,2,83
51.35,A-2,A,2,"[2016-10-09 19:00:00,2016-10-09 19:20:00)",2016-10-09 19:00:00,2016-10-09,19:00:00,6,58,1015,4.0,1.3,15.4,67.0,0.0,64.37,74.07,51.42,56.47,73.5,62.56,8,1,0,60.30286998918919,0,2,83
69.44,A-2,A,2,"[2016-10-09 19:20:00,2016-10-09 19:40:00)",2016-10-09 19:20:00,2016-10-09,19:20:00,6,59,1015,4.0,1.3,15.4,67.0,0.0,51.35,64.37,74.07,51.42,56.47,73.5,8,1,0,60.30286998918919,0,2,83
66.94,A-2,A,2,"[2016-10-09 19:40:00,2016-10-09 20:00:00)",2016-10-09 19:40:00,2016-10-09,19:40:00,6,60,1015,4.0,1.3,15.4,67.0,0.0,69.44,51.35,64.37,74.07,51.42,56.47,8,1,0,60.30286998918919,0,2,83
49.82,A-2,A,2,"[2016-10-09 20:00:00,2016-10-09 20:20:00)",2016-10-09 20:00:00,2016-10-09,20:00:00,6,61,1015,4.0,1.3,15.4,67.0,0.0,66.94,69.44,51.35,64.37,74.07,51.42,8,1,0,60.30286998918919,0,2,83
68.83,A-2,A,2,"[2016-10-09 20:20:00,2016-10-09 20:40:00)",2016-10-09 20:20:00,2016-10-09,20:20:00,6,62,1015,4.0,1.3,15.4,67.0,0.0,49.82,66.94,69.44,51.35,64.37,74.07,8,1,0,60.30286998918919,0,2,83
51.73,A-2,A,2,"[2016-10-09 20:40:00,2016-10-09 21:00:00)",2016-10-09 20:40:00,2016-10-09,20:40:00,6,63,1015,4.0,1.3,15.4,67.0,0.0,68.83,49.82,66.94,69.44,51.35,64.37,8,1,0,60.30286998918919,0,2,83
37.23,A-2,A,2,"[2016-10-09 23:20:00,2016-10-09 23:40:00)",2016-10-09 23:20:00,2016-10-09,23:20:00,6,71,1014,333.0,2.5,14.1,80.0,0.0,165.47,64.5,45.33,71.81,56.01,110.53,7,2,0,55.18706397411003,-1,2,83
50.95,A-2,A,2,"[2016-10-09 23:40:00,2016-10-10 00:00:00)",2016-10-09 23:40:00,2016-10-09,23:40:00,6,72,1014,333.0,2.5,14.1,80.0,0.0,37.23,165.47,64.5,45.33,71.81,56.01,7,2,0,55.18706397411003,-1,2,83
33.85,A-2,A,2,"[2016-10-10 00:00:00,2016-10-10 00:20:00)",2016-10-10 00:00:00,2016-10-09,00:00:00,0,1,1014,333.0,2.5,14.1,80.0,0.0,50.95,37.23,165.47,64.5,45.33,71.81,7,2,0,55.18706397411003,-1,2,83
44.0,A-2,A,2,"[2016-10-10 00:20:00,2016-10-10 00:40:00)",2016-10-10 00:20:00,2016-10-09,00:20:00,0,2,1014,333.0,2.5,14.1,80.0,0.0,33.85,50.95,37.23,165.47,64.5,45.33,7,2,0,55.18706397411003,-1,2,83
