"tollgate_id","time_window","direction"
"3","[2016-09-27 02:40:00,2016-09-27 03:00:00)","1"
"1","[2016-09-27 03:00:00,2016-09-27 03:20:00)","0"
"1","[2016-09-27 03:00:00,2016-09-27 03:20:00)","1"
"2","[2016-09-27 03:00:00,2016-09-27 03:20:00)","0"
"3","[2016-09-27 03:00:00,2016-09-27 03:20:00)","0"
"3","[2016-09-27 03:00:00,2016-09-27 03:20:00)","1"
"1","[2016-09-27 03:20:00,2016-09-27 03:40:00)","0"
"1","[2016-09-27 03:20:00,2016-09-27 03:40:00)","1"
"2","[2016-09-27 03:20:00,2016-09-27 03:40:00)","0"
"3","[2016-09-27 03:20:00,2016-09-27 03:40:00)","0"
"3","[2016-09-27 03:20:00,2016-09-27 03:40:00)","1"
"1","[2016-09-27 03:40:00,2016-09-27 04:00:00)","0"
"1","[2016-09-27 03:40:00,2016-09-27 04:00:00)","1"
"2","[2016-09-27 03:40:00,2016-09-27 04:00:00)","0"
"3","[2016-09-27 03:40:00,2016-09-27 04:00:00)","0"
"3","[2016-09-27 03:40:00,2016-09-27 04:00:00)","1"
"1","[2016-09-27 04:00:00,2016-09-27 04:20:00)","0"
"1","[2016-09-27 04:00:00,2016-09-27 04:20:00)","1"
"2","[2016-09-27 04:00:00,2016-09-27 04:20:00)","0"
"3","[2016-09-27 04:00:00,2016-09-27 04:20:00)","0"
"3","[2016-09-27 04:00:00,2016-09-27 04:20:00)","1"
"1","[2016-09-27 04:20:00,2016-09-27 04:40:00)","0"
"1","[2016-09-27 04:20:00,2016-09-27 04:40:00)","1"
"2","[2016-09-27 04:20:00,2016-09-27 04:40:00)","0"
"3","[2016-09-27 04:20:00,2016-09-27 04:40:00)","0"
"3","[2016-09-27 04:20:00,2016-09-27 04:40:00)","1"
"1","[2016-09-27 04:40:00,2016-09-27 05:00:00)","0"
"1","[2016-09-27 04:40:00,2016-09-27 05:00:00)","1"
"2","[2016-09-27 04:40:00,2016-09-27 05:00:00)","0"
"3","[2016-09-27 04:40:00,2016-09-27 05:00:00)","0"
"3","[2016-09-27 04:40:00,2016-09-27 05:00:00)","1"
"1","[2016-09-27 05:00:00,2016-09-27 05:20:00)","0"
"1","[2016-09-27 05:00:00,2016-09-27 05:20:00)","1"
"2","[2016-09-27 05:00:00,2016-09-27 05:20:00)","0"
"3","[2016-09-27 05:00:00,2016-09-27 05:20:00)","0"
"3","[2016-09-27 05:00:00,2016-09-27 05:20:00)","1"
"1","[2016-09-27 05:20:00,2016-09-27 05:40:00)","0"
"1","[2016-09-27 05:20:00,2016-09-27 05:40:00)","1"
"2","[2016-09-27 05:20:00,2016-09-27 05:40:00)","0"
"3","[2016-09-27 05:20:00,2016-09-27 05:40:00)","0"
"3","[2016-09-27 05:20:00,2016-09-27 05:40:00)","1"
"1","[2016-09-27 05:40:00,2016-09-27 06:00:00)","0"
"1","[2016-09-27 05:40:00,2016-09-27 06:00:00)","1"
"2","[2016-09-27 05:40:00,2016-09-27 06:00:00)","0"
"3","[2016-09-27 05:40:00,2016-09-27 06:00:00)","0"
"3","[2016-09-27 05:40:00,2016-09-27 06:00:00)","1"
"1","[2016-09-27 06:00:00,2016-09-27 06:20:00)","0"
"1","[2016-09-27 06:00:00,2016-09-27 06:20:00)","1"
"2","[2016-09-27 06:00:00,2016-09-27 06:20:00)","0"
"3","[2016-09-27 06:00:00,2016-09-27 06:20:00)","0"
"3","[2016-09-27 06:00:00,2016-09-27 06:20:00)","1"
"1","[2016-09-27 06:20:00,2016-09-27 06:40:00)","0"
"1","[2016-09-27 06:20:00,2016-09-27 06:40:00)","1"
"2","[2016-09-27 06:20:00,2016-09-27 06:40:00)","0"
"3","[2016-09-27 06:20:00,2016-09-27 06:40:00)","0"
"3","[2016-09-27 06:20:00,2016-09-27 06:40:00)","1"
"1","[2016-09-27 06:40:00,2016-09-27 07:00:00)","0"
"1","[2016-09-27 06:40:00,2016-09-27 07:00:00)","1"
"2","[2016-09-27 06:40:00,2016-09-27 07:00:00)","0"
"3","[2016-09-27 06:40:00,2016-09-27 07:00:00)","0"
"3","[2016-09-27 06:40:00,2016-09-27 07:00:00)","1"
"1","[2016-09-27 07:00:00,2016-09-27 07:20:00)","0"
"1","[2016-09-27 07:00:00,2016-09-27 07:20:00)","1"
"2","[2016-09-27 07:00:00,2016-09-27 07:20:00)","0"
"3","[2016-09-27 07:00:00,2016-09-27 07:20:00)","0"
"3","[2016-09-27 07:00:00,2016-09-27 07:20:00)","1"
"1","[2016-09-27 07:20:00,2016-09-27 07:40:00)","0"
"1","[2016-09-27 07:20:00,2016-09-27 07:40:00)","1"
"2","[2016-09-27 07:20:00,2016-09-27 07:40:00)","0"
"3","[2016-09-27 07:20:00,2016-09-27 07:40:00)","0"
"3","[2016-09-27 07:20:00,2016-09-27 07:40:00)","1"
"1","[2016-09-27 07:40:00,2016-09-27 08:00:00)","0"
"1","[2016-09-27 07:40:00,2016-09-27 08:00:00)","1"
"2","[2016-09-27 07:40:00,2016-09-27 08:00:00)","0"
"3","[2016-09-27 07:40:00,2016-09-27 08:00:00)","0"
"3","[2016-09-27 07:40:00,2016-09-27 08:00:00)","1"
"1","[2016-09-27 08:00:00,2016-09-27 08:20:00)","0"
"1","[2016-09-27 08:00:00,2016-09-27 08:20:00)","1"
"2","[2016-09-27 08:00:00,2016-09-27 08:20:00)","0"
"3","[2016-09-27 08:00:00,2016-09-27 08:20:00)","0"
"3","[2016-09-27 08:00:00,2016-09-27 08:20:00)","1"
"1","[2016-09-27 08:20:00,2016-09-27 08:40:00)","0"
"1","[2016-09-27 08:20:00,2016-09-27 08:40:00)","1"
"2","[2016-09-27 08:20:00,2016-09-27 08:40:00)","0"
"3","[2016-09-27 08:20:00,2016-09-27 08:40:00)","0"
"3","[2016-09-27 08:20:00,2016-09-27 08:40:00)","1"
"1","[2016-09-27 08:40:00,2016-09-27 09:00:00)","0"
"1","[2016-09-27 08:40:00,2016-09-27 09:00:00)","1"
"2","[2016-09-27 08:40:00,2016-09-27 09:00:00)","0"
"3","[2016-09-27 08:40:00,2016-09-27 09:00:00)","0"
"3","[2016-09-27 08:40:00,2016-09-27 09:00:00)","1"
"1","[2016-09-27 09:00:00,2016-09-27 09:20:00)","0"
"1","[2016-09-27 09:00:00,2016-09-27 09:20:00)","1"
"2","[2016-09-27 09:00:00,2016-09-27 09:20:00)","0"
"3","[2016-09-27 09:00:00,2016-09-27 09:20:00)","0"
"3","[2016-09-27 09:00:00,2016-09-27 09:20:00)","1"
"1","[2016-09-27 09:20:00,2016-09-27 09:40:00)","0"
"1","[2016-09-27 09:20:00,2016-09-27 09:40:00)","1"
"2","[2016-09-27 09:20:00,2016-09-27 09:40:00)","0"
"3","[2016-09-27 09:20:00,2016-09-27 09:40:00)","0"
"3","[2016-09-27 09:20:00,2016-09-27 09:40:00)","1"
"1","[2016-09-27 09:40:00,2016-09-27 10:00:00)","0"
"1","[2016-09-27 09:40:00,2016-09-27 10:00:00)","1"
"2","[2016-09-27 09:40:00,2016-09-27 10:00:00)","0"
"3","[2016-09-27 09:40:00,2016-09-27 10:00:00)","0"
"3","[2016-09-27 09:40:00,2016-09-27 10:00:00)","1"
"1","[2016-09-27 10:00:00,2016-09-27 10:20:00)","0"
"1","[2016-09-27 10:00:00,2016-09-27 10:20:00)","1"
"2","[2016-09-27 10:00:00,2016-09-27 10:20:00)","0"
"3","[2016-09-27 10:00:00,2016-09-27 10:20:00)","0"
"3","[2016-09-27 10:00:00,2016-09-27 10:20:00)","1"
"1","[2016-09-27 10:20:00,2016-09-27 10:40:00)","0"
"1","[2016-09-27 10:20:00,2016-09-27 10:40:00)","1"
"2","[2016-09-27 10:20:00,2016-09-27 10:40:00)","0"
"3","[2016-09-27 10:20:00,2016-09-27 10:40:00)","0"
"3","[2016-09-27 10:20:00,2016-09-27 10:40:00)","1"
"1","[2016-09-27 10:40:00,2016-09-27 11:00:00)","0"
"1","[2016-09-27 10:40:00,2016-09-27 11:00:00)","1"
"2","[2016-09-27 10:40:00,2016-09-27 11:00:00)","0"
"3","[2016-09-27 10:40:00,2016-09-27 11:00:00)","0"
"3","[2016-09-27 10:40:00,2016-09-27 11:00:00)","1"
"1","[2016-09-27 11:00:00,2016-09-27 11:20:00)","0"
"1","[2016-09-27 11:00:00,2016-09-27 11:20:00)","1"
"2","[2016-09-27 11:00:00,2016-09-27 11:20:00)","0"
"3","[2016-09-27 11:00:00,2016-09-27 11:20:00)","0"
"3","[2016-09-27 11:00:00,2016-09-27 11:20:00)","1"
"1","[2016-09-27 11:20:00,2016-09-27 11:40:00)","0"
"1","[2016-09-27 11:20:00,2016-09-27 11:40:00)","1"
"2","[2016-09-27 11:20:00,2016-09-27 11:40:00)","0"
"3","[2016-09-27 11:20:00,2016-09-27 11:40:00)","0"
"3","[2016-09-27 11:20:00,2016-09-27 11:40:00)","1"
"1","[2016-09-27 11:40:00,2016-09-27 12:00:00)","0"
"1","[2016-09-27 11:40:00,2016-09-27 12:00:00)","1"
"2","[2016-09-27 11:40:00,2016-09-27 12:00:00)","0"
"3","[2016-09-27 11:40:00,2016-09-27 12:00:00)","0"
"3","[2016-09-27 11:40:00,2016-09-27 12:00:00)","1"
"1","[2016-09-27 12:00:00,2016-09-27 12:20:00)","0"
"1","[2016-09-27 12:00:00,2016-09-27 12:20:00)","1"
"2","[2016-09-27 12:00:00,2016-09-27 12:20:00)","0"
"3","[2016-09-27 12:00:00,2016-09-27 12:20:00)","0"
"3","[2016-09-27 12:00:00,2016-09-27 12:20:00)","1"
"1","[2016-09-27 12:20:00,2016-09-27 12:40:00)","0"
"1","[2016-09-27 12:20:00,2016-09-27 12:40:00)","1"
"2","[2016-09-27 12:20:00,2016-09-27 12:40:00)","0"
"3","[2016-09-27 12:20:00,2016-09-27 12:40:00)","0"
"3","[2016-09-27 12:20:00,2016-09-27 12:40:00)","1"
"1","[2016-09-27 12:40:00,2016-09-27 13:00:00)","0"
"1","[2016-09-27 12:40:00,2016-09-27 13:00:00)","1"
"2","[2016-09-27 12:40:00,2016-09-27 13:00:00)","0"
"3","[2016-09-27 12:40:00,2016-09-27 13:00:00)","0"
"3","[2016-09-27 12:40:00,2016-09-27 13:00:00)","1"
"1","[2016-09-27 13:00:00,2016-09-27 13:20:00)","0"
"1","[2016-09-27 13:00:00,2016-09-27 13:20:00)","1"
"2","[2016-09-27 13:00:00,2016-09-27 13:20:00)","0"
"3","[2016-09-27 13:00:00,2016-09-27 13:20:00)","0"
"3","[2016-09-27 13:00:00,2016-09-27 13:20:00)","1"
"1","[2016-09-27 13:20:00,2016-09-27 13:40:00)","0"
"1","[2016-09-27 13:20:00,2016-09-27 13:40:00)","1"
"2","[2016-09-27 13:20:00,2016-09-27 13:40:00)","0"
"3","[2016-09-27 13:20:00,2016-09-27 13:40:00)","0"
"3","[2016-09-27 13:20:00,2016-09-27 13:40:00)","1"
"1","[2016-09-27 13:40:00,2016-09-27 14:00:00)","0"
"1","[2016-09-27 13:40:00,2016-09-27 14:00:00)","1"
"2","[2016-09-27 13:40:00,2016-09-27 14:00:00)","0"
"3","[2016-09-27 13:40:00,2016-09-27 14:00:00)","0"
"3","[2016-09-27 13:40:00,2016-09-27 14:00:00)","1"
"1","[2016-09-27 14:00:00,2016-09-27 14:20:00)","0"
"1","[2016-09-27 14:00:00,2016-09-27 14:20:00)","1"
"2","[2016-09-27 14:00:00,2016-09-27 14:20:00)","0"
"3","[2016-09-27 14:00:00,2016-09-27 14:20:00)","0"
"3","[2016-09-27 14:00:00,2016-09-27 14:20:00)","1"
"1","[2016-09-27 14:20:00,2016-09-27 14:40:00)","0"
"1","[2016-09-27 14:20:00,2016-09-27 14:40:00)","1"
"2","[2016-09-27 14:20:00,2016-09-27 14:40:00)","0"
"3","[2016-09-27 14:20:00,2016-09-27 14:40:00)","0"
"3","[2016-09-27 14:20:00,2016-09-27 14:40:00)","1"
"1","[2016-09-27 14:40:00,2016-09-27 15:00:00)","0"
"1","[2016-09-27 14:40:00,2016-09-27 15:00:00)","1"
"2","[2016-09-27 14:40:00,2016-09-27 15:00:00)","0"
"3","[2016-09-27 14:40:00,2016-09-27 15:00:00)","0"
"3","[2016-09-27 14:40:00,2016-09-27 15:00:00)","1"
"1","[2016-09-27 15:00:00,2016-09-27 15:20:00)","0"
"1","[2016-09-27 15:00:00,2016-09-27 15:20:00)","1"
"2","[2016-09-27 15:00:00,2016-09-27 15:20:00)","0"
"3","[2016-09-27 15:00:00,2016-09-27 15:20:00)","0"
"3","[2016-09-27 15:00:00,2016-09-27 15:20:00)","1"
"1","[2016-09-27 15:20:00,2016-09-27 15:40:00)","0"
"1","[2016-09-27 15:20:00,2016-09-27 15:40:00)","1"
"2","[2016-09-27 15:20:00,2016-09-27 15:40:00)","0"
"3","[2016-09-27 15:20:00,2016-09-27 15:40:00)","0"
"3","[2016-09-27 15:20:00,2016-09-27 15:40:00)","1"
"1","[2016-09-27 15:40:00,2016-09-27 16:00:00)","0"
"1","[2016-09-27 15:40:00,2016-09-27 16:00:00)","1"
"2","[2016-09-27 15:40:00,2016-09-27 16:00:00)","0"
"3","[2016-09-27 15:40:00,2016-09-27 16:00:00)","0"
"3","[2016-09-27 15:40:00,2016-09-27 16:00:00)","1"
"1","[2016-09-27 16:00:00,2016-09-27 16:20:00)","0"
"1","[2016-09-27 16:00:00,2016-09-27 16:20:00)","1"
"2","[2016-09-27 16:00:00,2016-09-27 16:20:00)","0"
"3","[2016-09-27 16:00:00,2016-09-27 16:20:00)","0"
"3","[2016-09-27 16:00:00,2016-09-27 16:20:00)","1"
"1","[2016-09-27 16:20:00,2016-09-27 16:40:00)","0"
"1","[2016-09-27 16:20:00,2016-09-27 16:40:00)","1"
"2","[2016-09-27 16:20:00,2016-09-27 16:40:00)","0"
"3","[2016-09-27 16:20:00,2016-09-27 16:40:00)","0"
"3","[2016-09-27 16:20:00,2016-09-27 16:40:00)","1"
"1","[2016-09-27 16:40:00,2016-09-27 17:00:00)","0"
"1","[2016-09-27 16:40:00,2016-09-27 17:00:00)","1"
"2","[2016-09-27 16:40:00,2016-09-27 17:00:00)","0"
"3","[2016-09-27 16:40:00,2016-09-27 17:00:00)","0"
"3","[2016-09-27 16:40:00,2016-09-27 17:00:00)","1"
"1","[2016-09-27 17:00:00,2016-09-27 17:20:00)","0"
"1","[2016-09-27 17:00:00,2016-09-27 17:20:00)","1"
"2","[2016-09-27 17:00:00,2016-09-27 17:20:00)","0"
"3","[2016-09-27 17:00:00,2016-09-27 17:20:00)","0"
"3","[2016-09-27 17:00:00,2016-09-27 17:20:00)","1"
"1","[2016-09-27 17:20:00,2016-09-27 17:40:00)","0"
"1","[2016-09-27 17:20:00,2016-09-27 17:40:00)","1"
"2","[2016-09-27 17:20:00,2016-09-27 17:40:00)","0"
"3","[2016-09-27 17:20:00,2016-09-27 17:40:00)","0"
"3","[2016-09-27 17:20:00,2016-09-27 17:40:00)","1"
"1","[2016-09-27 17:40:00,2016-09-27 18:00:00)","0"
"1","[2016-09-27 17:40:00,2016-09-27 18:00:00)","1"
"2","[2016-09-27 17:40:00,2016-09-27 18:00:00)","0"
"3","[2016-09-27 17:40:00,2016-09-27 18:00:00)","0"
"3","[2016-09-27 17:40:00,2016-09-27 18:00:00)","1"
"1","[2016-09-27 18:00:00,2016-09-27 18:20:00)","0"
"1","[2016-09-27 18:00:00,2016-09-27 18:20:00)","1"
"2","[2016-09-27 18:00:00,2016-09-27 18:20:00)","0"
"3","[2016-09-27 18:00:00,2016-09-27 18:20:00)","0"
"3","[2016-09-27 18:00:00,2016-09-27 18:20:00)","1"
"1","[2016-09-27 18:20:00,2016-09-27 18:40:00)","0"
"1","[2016-09-27 18:20:00,2016-09-27 18:40:00)","1"
"2","[2016-09-27 18:20:00,2016-09-27 18:40:00)","0"
"3","[2016-09-27 18:20:00,2016-09-27 18:40:00)","0"
"3","[2016-09-27 18:20:00,2016-09-27 18:40:00)","1"
"1","[2016-09-27 18:40:00,2016-09-27 19:00:00)","0"
"1","[2016-09-27 18:40:00,2016-09-27 19:00:00)","1"
"2","[2016-09-27 18:40:00,2016-09-27 19:00:00)","0"
"3","[2016-09-27 18:40:00,2016-09-27 19:00:00)","0"
"3","[2016-09-27 18:40:00,2016-09-27 19:00:00)","1"
"1","[2016-09-27 19:00:00,2016-09-27 19:20:00)","0"
"1","[2016-09-27 19:00:00,2016-09-27 19:20:00)","1"
"2","[2016-09-27 19:00:00,2016-09-27 19:20:00)","0"
"3","[2016-09-27 19:00:00,2016-09-27 19:20:00)","0"
"3","[2016-09-27 19:00:00,2016-09-27 19:20:00)","1"
"1","[2016-09-27 19:20:00,2016-09-27 19:40:00)","0"
"1","[2016-09-27 19:20:00,2016-09-27 19:40:00)","1"
"2","[2016-09-27 19:20:00,2016-09-27 19:40:00)","0"
"3","[2016-09-27 19:20:00,2016-09-27 19:40:00)","0"
"3","[2016-09-27 19:20:00,2016-09-27 19:40:00)","1"
"1","[2016-09-27 19:40:00,2016-09-27 20:00:00)","0"
"1","[2016-09-27 19:40:00,2016-09-27 20:00:00)","1"
"2","[2016-09-27 19:40:00,2016-09-27 20:00:00)","0"
"3","[2016-09-27 19:40:00,2016-09-27 20:00:00)","0"
"3","[2016-09-27 19:40:00,2016-09-27 20:00:00)","1"
"1","[2016-09-27 20:00:00,2016-09-27 20:20:00)","0"
"1","[2016-09-27 20:00:00,2016-09-27 20:20:00)","1"
"2","[2016-09-27 20:00:00,2016-09-27 20:20:00)","0"
"3","[2016-09-27 20:00:00,2016-09-27 20:20:00)","0"
"3","[2016-09-27 20:00:00,2016-09-27 20:20:00)","1"
"1","[2016-09-27 20:20:00,2016-09-27 20:40:00)","0"
"1","[2016-09-27 20:20:00,2016-09-27 20:40:00)","1"
"2","[2016-09-27 20:20:00,2016-09-27 20:40:00)","0"
"3","[2016-09-27 20:20:00,2016-09-27 20:40:00)","0"
"3","[2016-09-27 20:20:00,2016-09-27 20:40:00)","1"
"1","[2016-09-27 20:40:00,2016-09-27 21:00:00)","0"
"1","[2016-09-27 20:40:00,2016-09-27 21:00:00)","1"
"2","[2016-09-27 20:40:00,2016-09-27 21:00:00)","0"
"3","[2016-09-27 20:40:00,2016-09-27 21:00:00)","0"
"3","[2016-09-27 20:40:00,2016-09-27 21:00:00)","1"
"1","[2016-09-27 21:00:00,2016-09-27 21:20:00)","0"
"1","[2016-09-27 21:00:00,2016-09-27 21:20:00)","1"
"2","[2016-09-27 21:00:00,2016-09-27 21:20:00)","0"
"3","[2016-09-27 21:00:00,2016-09-27 21:20:00)","0"
"3","[2016-09-27 21:00:00,2016-09-27 21:20:00)","1"
"1","[2016-09-27 21:20:00,2016-09-27 21:40:00)","0"
"1","[2016-09-27 21:20:00,2016-09-27 21:40:00)","1"
"2","[2016-09-27 21:20:00,2016-09-27 21:40:00)","0"
"3","[2016-09-27 21:20:00,2016-09-27 21:40:00)","0"
"3","[2016-09-27 21:20:00,2016-09-27 21:40:00)","1"
"1","[2016-09-27 21:40:00,2016-09-27 22:00:00)","0"
"1","[2016-09-27 21:40:00,2016-09-27 22:00:00)","1"
"2","[2016-09-27 21:40:00,2016-09-27 22:00:00)","0"
"3","[2016-09-27 21:40:00,2016-09-27 22:00:00)","0"
"3","[2016-09-27 21:40:00,2016-09-27 22:00:00)","1"
"1","[2016-09-27 22:00:00,2016-09-27 22:20:00)","0"
"1","[2016-09-27 22:00:00,2016-09-27 22:20:00)","1"
"2","[2016-09-27 22:00:00,2016-09-27 22:20:00)","0"
"3","[2016-09-27 22:00:00,2016-09-27 22:20:00)","0"
"3","[2016-09-27 22:00:00,2016-09-27 22:20:00)","1"
"1","[2016-09-27 22:20:00,2016-09-27 22:40:00)","0"
"1","[2016-09-27 22:20:00,2016-09-27 22:40:00)","1"
"2","[2016-09-27 22:20:00,2016-09-27 22:40:00)","0"
"3","[2016-09-27 22:20:00,2016-09-27 22:40:00)","0"
"3","[2016-09-27 22:20:00,2016-09-27 22:40:00)","1"
"1","[2016-09-27 22:40:00,2016-09-27 23:00:00)","0"
"1","[2016-09-27 22:40:00,2016-09-27 23:00:00)","1"
"2","[2016-09-27 22:40:00,2016-09-27 23:00:00)","0"
"3","[2016-09-27 22:40:00,2016-09-27 23:00:00)","0"
"3","[2016-09-27 22:40:00,2016-09-27 23:00:00)","1"
"1","[2016-09-27 23:00:00,2016-09-27 23:20:00)","0"
"1","[2016-09-27 23:00:00,2016-09-27 23:20:00)","1"
"2","[2016-09-27 23:00:00,2016-09-27 23:20:00)","0"
"3","[2016-09-27 23:00:00,2016-09-27 23:20:00)","0"
"3","[2016-09-27 23:00:00,2016-09-27 23:20:00)","1"
"1","[2016-09-27 23:20:00,2016-09-27 23:40:00)","0"
"1","[2016-09-27 23:20:00,2016-09-27 23:40:00)","1"
"2","[2016-09-27 23:20:00,2016-09-27 23:40:00)","0"
"3","[2016-09-27 23:20:00,2016-09-27 23:40:00)","0"
"3","[2016-09-27 23:20:00,2016-09-27 23:40:00)","1"
"1","[2016-09-27 23:40:00,2016-09-28 00:00:00)","0"
"1","[2016-09-27 23:40:00,2016-09-28 00:00:00)","1"
"2","[2016-09-27 23:40:00,2016-09-28 00:00:00)","0"
"3","[2016-09-27 23:40:00,2016-09-28 00:00:00)","0"
"3","[2016-09-27 23:40:00,2016-09-28 00:00:00)","1"
"1","[2016-09-28 00:00:00,2016-09-28 00:20:00)","0"
"1","[2016-09-28 00:00:00,2016-09-28 00:20:00)","1"
"2","[2016-09-28 00:00:00,2016-09-28 00:20:00)","0"
"3","[2016-09-28 00:00:00,2016-09-28 00:20:00)","0"
"3","[2016-09-28 00:00:00,2016-09-28 00:20:00)","1"
"1","[2016-09-28 00:20:00,2016-09-28 00:40:00)","0"
"1","[2016-09-28 00:20:00,2016-09-28 00:40:00)","1"
"2","[2016-09-28 00:20:00,2016-09-28 00:40:00)","0"
"3","[2016-09-28 00:20:00,2016-09-28 00:40:00)","0"
"3","[2016-09-28 00:20:00,2016-09-28 00:40:00)","1"
"1","[2016-09-28 00:40:00,2016-09-28 01:00:00)","0"
"1","[2016-09-28 00:40:00,2016-09-28 01:00:00)","1"
"2","[2016-09-28 00:40:00,2016-09-28 01:00:00)","0"
"3","[2016-09-28 00:40:00,2016-09-28 01:00:00)","0"
"3","[2016-09-28 00:40:00,2016-09-28 01:00:00)","1"
"1","[2016-09-28 01:00:00,2016-09-28 01:20:00)","0"
"1","[2016-09-28 01:00:00,2016-09-28 01:20:00)","1"
"2","[2016-09-28 01:00:00,2016-09-28 01:20:00)","0"
"3","[2016-09-28 01:00:00,2016-09-28 01:20:00)","0"
"3","[2016-09-28 01:00:00,2016-09-28 01:20:00)","1"
"1","[2016-09-28 01:20:00,2016-09-28 01:40:00)","0"
"1","[2016-09-28 01:20:00,2016-09-28 01:40:00)","1"
"2","[2016-09-28 01:20:00,2016-09-28 01:40:00)","0"
"3","[2016-09-28 01:20:00,2016-09-28 01:40:00)","0"
"3","[2016-09-28 01:20:00,2016-09-28 01:40:00)","1"
"1","[2016-09-28 01:40:00,2016-09-28 02:00:00)","0"
"1","[2016-09-28 01:40:00,2016-09-28 02:00:00)","1"
"2","[2016-09-28 01:40:00,2016-09-28 02:00:00)","0"
"3","[2016-09-28 01:40:00,2016-09-28 02:00:00)","0"
"3","[2016-09-28 01:40:00,2016-09-28 02:00:00)","1"
"1","[2016-09-28 02:00:00,2016-09-28 02:20:00)","0"
"1","[2016-09-28 02:00:00,2016-09-28 02:20:00)","1"
"2","[2016-09-28 02:00:00,2016-09-28 02:20:00)","0"
"3","[2016-09-28 02:00:00,2016-09-28 02:20:00)","0"
"3","[2016-09-28 02:00:00,2016-09-28 02:20:00)","1"
"1","[2016-09-28 02:20:00,2016-09-28 02:40:00)","0"
"1","[2016-09-28 02:20:00,2016-09-28 02:40:00)","1"
"2","[2016-09-28 02:20:00,2016-09-28 02:40:00)","0"
"3","[2016-09-28 02:20:00,2016-09-28 02:40:00)","0"
"3","[2016-09-28 02:20:00,2016-09-28 02:40:00)","1"
"1","[2016-09-28 02:40:00,2016-09-28 03:00:00)","0"
"1","[2016-09-28 02:40:00,2016-09-28 03:00:00)","1"
"2","[2016-09-28 02:40:00,2016-09-28 03:00:00)","0"
"3","[2016-09-28 02:40:00,2016-09-28 03:00:00)","0"
"3","[2016-09-28 02:40:00,2016-09-28 03:00:00)","1"
"1","[2016-09-28 03:00:00,2016-09-28 03:20:00)","0"
"1","[2016-09-28 03:00:00,2016-09-28 03:20:00)","1"
"2","[2016-09-28 03:00:00,2016-09-28 03:20:00)","0"
"3","[2016-09-28 03:00:00,2016-09-28 03:20:00)","0"
"3","[2016-09-28 03:00:00,2016-09-28 03:20:00)","1"
"1","[2016-09-28 03:20:00,2016-09-28 03:40:00)","0"
"1","[2016-09-28 03:20:00,2016-09-28 03:40:00)","1"
"2","[2016-09-28 03:20:00,2016-09-28 03:40:00)","0"
"3","[2016-09-28 03:20:00,2016-09-28 03:40:00)","0"
"3","[2016-09-28 03:20:00,2016-09-28 03:40:00)","1"
"1","[2016-09-28 03:40:00,2016-09-28 04:00:00)","0"
"1","[2016-09-28 03:40:00,2016-09-28 04:00:00)","1"
"2","[2016-09-28 03:40:00,2016-09-28 04:00:00)","0"
"3","[2016-09-28 03:40:00,2016-09-28 04:00:00)","0"
"3","[2016-09-28 03:40:00,2016-09-28 04:00:00)","1"
"1","[2016-09-28 04:00:00,2016-09-28 04:20:00)","0"
"1","[2016-09-28 04:00:00,2016-09-28 04:20:00)","1"
"2","[2016-09-28 04:00:00,2016-09-28 04:20:00)","0"
"3","[2016-09-28 04:00:00,2016-09-28 04:20:00)","0"
"3","[2016-09-28 04:00:00,2016-09-28 04:20:00)","1"
"1","[2016-09-28 04:20:00,2016-09-28 04:40:00)","0"
"1","[2016-09-28 04:20:00,2016-09-28 04:40:00)","1"
"2","[2016-09-28 04:20:00,2016-09-28 04:40:00)","0"
"3","[2016-09-28 04:20:00,2016-09-28 04:40:00)","0"
"3","[2016-09-28 04:20:00,2016-09-28 04:40:00)","1"
"1","[2016-09-28 04:40:00,2016-09-28 05:00:00)","0"
"1","[2016-09-28 04:40:00,2016-09-28 05:00:00)","1"
"2","[2016-09-28 04:40:00,2016-09-28 05:00:00)","0"
"3","[2016-09-28 04:40:00,2016-09-28 05:00:00)","0"
"3","[2016-09-28 04:40:00,2016-09-28 05:00:00)","1"
"1","[2016-09-28 05:00:00,2016-09-28 05:20:00)","0"
"1","[2016-09-28 05:00:00,2016-09-28 05:20:00)","1"
"2","[2016-09-28 05:00:00,2016-09-28 05:20:00)","0"
"3","[2016-09-28 05:00:00,2016-09-28 05:20:00)","0"
"3","[2016-09-28 05:00:00,2016-09-28 05:20:00)","1"
"1","[2016-09-28 05:20:00,2016-09-28 05:40:00)","0"
"1","[2016-09-28 05:20:00,2016-09-28 05:40:00)","1"
"2","[2016-09-28 05:20:00,2016-09-28 05:40:00)","0"
"3","[2016-09-28 05:20:00,2016-09-28 05:40:00)","0"
"3","[2016-09-28 05:20:00,2016-09-28 05:40:00)","1"
"1","[2016-09-28 05:40:00,2016-09-28 06:00:00)","0"
"1","[2016-09-28 05:40:00,2016-09-28 06:00:00)","1"
"2","[2016-09-28 05:40:00,2016-09-28 06:00:00)","0"
"3","[2016-09-28 05:40:00,2016-09-28 06:00:00)","0"
"3","[2016-09-28 05:40:00,2016-09-28 06:00:00)","1"
"1","[2016-09-28 06:00:00,2016-09-28 06:20:00)","0"
"1","[2016-09-28 06:00:00,2016-09-28 06:20:00)","1"
"2","[2016-09-28 06:00:00,2016-09-28 06:20:00)","0"
"3","[2016-09-28 06:00:00,2016-09-28 06:20:00)","0"
"3","[2016-09-28 06:00:00,2016-09-28 06:20:00)","1"
