"intersection_id","tollgate_id","weekday","time_window(%H:%M:%S)","date","aveTravelTime of six green window(weather:travel_time)"
"A","3","2","[15:00:00 17:00:00)","2016-08-30","204.0000 1.6000 23.4000 60.0000 0.0000:90.19;204.0000 1.6000 23.4000 60.0000 0.0000:59.33;204.0000 1.6000 23.4000 60.0000 0.0000:100.25;204.0000 1.6000 23.4000 60.0000 0.0000:89.6;204.0000 1.6000 23.4000 60.0000 0.0000:86.12;204.0000 1.6000 23.4000 60.0000 0.0000:75.23"
"A","3","2","[15:00:00 17:00:00)","2016-09-06","302.0000 2.5000 21.6000 92.0000 0.0000:64.67;302.0000 2.5000 21.6000 92.0000 0.0000:75.57;302.0000 2.5000 21.6000 92.0000 0.0000:96.38;302.0000 2.5000 21.6000 92.0000 0.0000:28.7;302.0000 2.5000 21.6000 92.0000 0.0000:127.84;302.0000 2.5000 21.6000 92.0000 0.0000:112.76"
"A","3","2","[15:00:00 17:00:00)","2016-09-13","227.0000 1.6000 19.9000 95.0000 2.5000:92.5;227.0000 1.6000 19.9000 95.0000 2.5000:129.52;227.0000 1.6000 19.9000 95.0000 2.5000:110.16;227.0000 1.6000 19.9000 95.0000 2.5000:111.49;227.0000 1.6000 19.9000 95.0000 2.5000:105.73;227.0000 1.6000 19.9000 95.0000 2.5000:113.6"
"A","3","2","[15:00:00 17:00:00)","2016-09-20","326.0000 2.2000 20.5000 65.0000 0.0000:114.9;326.0000 2.2000 20.5000 65.0000 0.0000:106.02;326.0000 2.2000 20.5000 65.0000 0.0000:104.59;326.0000 2.2000 20.5000 65.0000 0.0000:117.14;326.0000 2.2000 20.5000 65.0000 0.0000:90.92;326.0000 2.2000 20.5000 65.0000 0.0000:95.44"
"A","3","2","[15:00:00 17:00:00)","2016-09-27","70.0000 3.1000 27.1000 87.0000 0.0000:110.55;70.0000 3.1000 27.1000 87.0000 0.0000:105.39;70.0000 3.1000 27.1000 87.0000 0.0000:108.14;70.0000 3.1000 27.1000 87.0000 0.0000:192.53;70.0000 3.1000 27.1000 87.0000 0.0000:91.62;70.0000 3.1000 27.1000 87.0000 0.0000:109.52"
"A","3","2","[15:00:00 17:00:00)","2016-10-04","310.0000 1.5000 22.6000 80.0000 0.0000:95.58;310.0000 1.5000 22.6000 80.0000 0.0000:137.57;310.0000 1.5000 22.6000 80.0000 0.0000:112.86;310.0000 1.5000 22.6000 80.0000 0.0000:106.19;310.0000 1.5000 22.6000 80.0000 0.0000:136.04;310.0000 1.5000 22.6000 80.0000 0.0000:145.47"
"A","3","2","[15:00:00 17:00:00)","2016-10-11","45.0000 2.8000 20.3000 66.0000 0.0000:110.68;45.0000 2.8000 20.3000 66.0000 0.0000:110.43;45.0000 2.8000 20.3000 66.0000 0.0000:112.35;45.0000 2.8000 20.3000 66.0000 0.0000:102.97;45.0000 2.8000 20.3000 66.0000 0.0000:100.22;45.0000 2.8000 20.3000 66.0000 0.0000:97.48"
"A","3","3","[06:00:00 08:00:00)","2016-07-20","199.0000 4.7000 37.1000 41.0000 0.0000:97.48;199.0000 4.7000 37.1000 41.0000 0.0000:81.85;199.0000 4.7000 37.1000 41.0000 0.0000:142.06;199.0000 4.7000 37.1000 41.0000 0.0000:138.41;199.0000 4.7000 37.1000 41.0000 0.0000:128.13"
"A","3","3","[06:00:00 08:00:00)","2016-07-27","189.0000 1.7000 38.6000 42.0000 0.0000:169.39;189.0000 1.7000 38.6000 42.0000 0.0000:129.14;189.0000 1.7000 38.6000 42.0000 0.0000:130.34;189.0000 1.7000 38.6000 42.0000 0.0000:158.69;189.0000 1.7000 38.6000 42.0000 0.0000:137.25;189.0000 1.7000 38.6000 42.0000 0.0000:153.22"
"A","3","3","[06:00:00 08:00:00)","2016-08-03","334.0000 2.7000 33.0000 62.0000 0.0000:81.22;334.0000 2.7000 33.0000 62.0000 0.0000:157.06;334.0000 2.7000 33.0000 62.0000 0.0000:137.57;334.0000 2.7000 33.0000 62.0000 0.0000:153.71;334.0000 2.7000 33.0000 62.0000 0.0000:189.33"
"A","3","3","[06:00:00 08:00:00)","2016-08-10","58.0000 3.2000 33.9000 62.0000 0.0000:94.57;58.0000 3.2000 33.9000 62.0000 0.0000:62.3;58.0000 3.2000 33.9000 62.0000 0.0000:72.05;58.0000 3.2000 33.9000 62.0000 0.0000:150.84;58.0000 3.2000 33.9000 62.0000 0.0000:142.3;58.0000 3.2000 33.9000 62.0000 0.0000:169.69"
"A","3","3","[06:00:00 08:00:00)","2016-08-17","100.0000 2.9000 36.0000 51.0000 0.0000:109.11;100.0000 2.9000 36.0000 51.0000 0.0000:133.09;100.0000 2.9000 36.0000 51.0000 0.0000:104.48;100.0000 2.9000 36.0000 51.0000 0.0000:127.34;100.0000 2.9000 36.0000 51.0000 0.0000:126.8;100.0000 2.9000 36.0000 51.0000 0.0000:124.31"
"A","3","3","[06:00:00 08:00:00)","2016-08-24","160.0000 2.3000 34.6000 51.0000 0.0000:70.88;160.0000 2.3000 34.6000 51.0000 0.0000:77.99;160.0000 2.3000 34.6000 51.0000 0.0000:78.1;160.0000 2.3000 34.6000 51.0000 0.0000:66.61;160.0000 2.3000 34.6000 51.0000 0.0000:128.88;160.0000 2.3000 34.6000 51.0000 0.0000:111.12"
"A","3","3","[06:00:00 08:00:00)","2016-08-31","219.0000 4.3000 32.4000 31.0000 0.0000:188.58;219.0000 4.3000 32.4000 31.0000 0.0000:130.54;219.0000 4.3000 32.4000 31.0000 0.0000:75.54;219.0000 4.3000 32.4000 31.0000 0.0000:115.04;219.0000 4.3000 32.4000 31.0000 0.0000:187.83;219.0000 4.3000 32.4000 31.0000 0.0000:681.52"
"A","3","3","[06:00:00 08:00:00)","2016-09-07","335.0000 2.1000 23.0000 83.0000 0.0000:106.74;335.0000 2.1000 23.0000 83.0000 0.0000:71.6;335.0000 2.1000 23.0000 83.0000 0.0000:229.28;335.0000 2.1000 23.0000 83.0000 0.0000:104.57;335.0000 2.1000 23.0000 83.0000 0.0000:90.27;335.0000 2.1000 23.0000 83.0000 0.0000:100.34"
"A","3","3","[06:00:00 08:00:00)","2016-09-14","343.0000 3.3000 21.5000 97.0000 0.8000:97.37;343.0000 3.3000 21.5000 97.0000 0.8000:123.16;343.0000 3.3000 21.5000 97.0000 0.8000:100.4;343.0000 3.3000 21.5000 97.0000 0.8000:101.65;343.0000 3.3000 21.5000 97.0000 0.8000:141.5"
"A","3","3","[06:00:00 08:00:00)","2016-09-21","328.0000 3.0000 26.2000 56.0000 0.0000:121.07;328.0000 3.0000 26.2000 56.0000 0.0000:130.89;328.0000 3.0000 26.2000 56.0000 0.0000:121.72;328.0000 3.0000 26.2000 56.0000 0.0000:99.62;328.0000 3.0000 26.2000 56.0000 0.0000:124.28;328.0000 3.0000 26.2000 56.0000 0.0000:139.61"
"A","3","3","[06:00:00 08:00:00)","2016-09-28","92.0000 7.5000 26.2000 94.0000 5.5000:102.6;92.0000 7.5000 26.2000 94.0000 5.5000:201.69;92.0000 7.5000 26.2000 94.0000 5.5000:147.19;92.0000 7.5000 26.2000 94.0000 5.5000:174.77;92.0000 7.5000 26.2000 94.0000 5.5000:156.31;92.0000 7.5000 26.2000 94.0000 5.5000:206.65"
"A","3","3","[06:00:00 08:00:00)","2016-10-05","126.0000 1.5000 26.5000 64.0000 0.0000:77.84;126.0000 1.5000 26.5000 64.0000 0.0000:124.71;126.0000 1.5000 26.5000 64.0000 0.0000:74.96;126.0000 1.5000 26.5000 64.0000 0.0000:86.07;126.0000 1.5000 26.5000 64.0000 0.0000:86.92;126.0000 1.5000 26.5000 64.0000 0.0000:106.45"
"A","3","3","[06:00:00 08:00:00)","2016-10-12","100.0000 3.1000 22.1000 59.0000 0.0000:93.64;100.0000 3.1000 22.1000 59.0000 0.0000:135.08;100.0000 3.1000 22.1000 59.0000 0.0000:98.11;100.0000 3.1000 22.1000 59.0000 0.0000:153.15;100.0000 3.1000 22.1000 59.0000 0.0000:138.74;100.0000 3.1000 22.1000 59.0000 0.0000:138.92"
"A","3","3","[15:00:00 17:00:00)","2016-07-20","208.0000 2.1000 30.6000 63.0000 0.0000:129.46;208.0000 2.1000 30.6000 63.0000 0.0000:77.27;208.0000 2.1000 30.6000 63.0000 0.0000:116.61;208.0000 2.1000 30.6000 63.0000 0.0000:87.68;208.0000 2.1000 30.6000 63.0000 0.0000:126.26;208.0000 2.1000 30.6000 63.0000 0.0000:124.92"
"A","3","3","[15:00:00 17:00:00)","2016-07-27","221.0000 2.0000 30.8000 58.0000 0.0000:152.55;221.0000 2.0000 30.8000 58.0000 0.0000:139.94;221.0000 2.0000 30.8000 58.0000 0.0000:116.67;221.0000 2.0000 30.8000 58.0000 0.0000:99.86;221.0000 2.0000 30.8000 58.0000 0.0000:97.97;221.0000 2.0000 30.8000 58.0000 0.0000:114.05"
"A","3","3","[15:00:00 17:00:00)","2016-08-03","266.0000 1.8000 26.7000 86.0000 0.0000:178.83;266.0000 1.8000 26.7000 86.0000 0.0000:58.92;266.0000 1.8000 26.7000 86.0000 0.0000:128.16;266.0000 1.8000 26.7000 86.0000 0.0000:151.69;266.0000 1.8000 26.7000 86.0000 0.0000:182.05"
"A","3","3","[15:00:00 17:00:00)","2016-08-10","98.0000 1.8000 29.4000 82.0000 0.0000:113.68;98.0000 1.8000 29.4000 82.0000 0.0000:121.69;98.0000 1.8000 29.4000 82.0000 0.0000:123.06;98.0000 1.8000 29.4000 82.0000 0.0000:122.48;98.0000 1.8000 29.4000 82.0000 0.0000:142.42;98.0000 1.8000 29.4000 82.0000 0.0000:169.22"
"A","3","3","[15:00:00 17:00:00)","2016-08-17","70.0000 1.5000 30.7000 73.0000 0.0000:111.98;70.0000 1.5000 30.7000 73.0000 0.0000:89.25;70.0000 1.5000 30.7000 73.0000 0.0000:100.37;70.0000 1.5000 30.7000 73.0000 0.0000:96.35;70.0000 1.5000 30.7000 73.0000 0.0000:109.98"
"A","3","3","[15:00:00 17:00:00)","2016-08-24","109.0000 3.0000 28.6000 70.0000 0.0000:83.95;109.0000 3.0000 28.6000 70.0000 0.0000:90.08;109.0000 3.0000 28.6000 70.0000 0.0000:64.07;109.0000 3.0000 28.6000 70.0000 0.0000:90.81;109.0000 3.0000 28.6000 70.0000 0.0000:100.36"
"A","3","3","[15:00:00 17:00:00)","2016-08-31","274.0000 2.4000 27.7000 49.0000 0.0000:86.22;274.0000 2.4000 27.7000 49.0000 0.0000:83.89;274.0000 2.4000 27.7000 49.0000 0.0000:97.08;274.0000 2.4000 27.7000 49.0000 0.0000:66.0;274.0000 2.4000 27.7000 49.0000 0.0000:91.14;274.0000 2.4000 27.7000 49.0000 0.0000:220.91"
"A","3","3","[15:00:00 17:00:00)","2016-09-07","223.0000 1.0000 21.2000 94.0000 0.0000:91.17;223.0000 1.0000 21.2000 94.0000 0.0000:91.09;223.0000 1.0000 21.2000 94.0000 0.0000:101.38;223.0000 1.0000 21.2000 94.0000 0.0000:148.15;223.0000 1.0000 21.2000 94.0000 0.0000:102.31;223.0000 1.0000 21.2000 94.0000 0.0000:102.65"
"A","3","3","[15:00:00 17:00:00)","2016-09-14","344.0000 2.4000 22.0000 96.0000 2.2000:149.29;344.0000 2.4000 22.0000 96.0000 2.2000:143.52;344.0000 2.4000 22.0000 96.0000 2.2000:179.68;344.0000 2.4000 22.0000 96.0000 2.2000:129.8;344.0000 2.4000 22.0000 96.0000 2.2000:141.81;344.0000 2.4000 22.0000 96.0000 2.2000:148.68"
"A","3","3","[15:00:00 17:00:00)","2016-09-21","310.0000 1.0000 20.8000 93.0000 0.0000:90.16;310.0000 1.0000 20.8000 93.0000 0.0000:102.51;310.0000 1.0000 20.8000 93.0000 0.0000:91.95;310.0000 1.0000 20.8000 93.0000 0.0000:97.5;310.0000 1.0000 20.8000 93.0000 0.0000:110.77;310.0000 1.0000 20.8000 93.0000 0.0000:110.4"
"A","3","3","[15:00:00 17:00:00)","2016-09-28","51.0000 3.4000 22.6000 95.0000 1.8000:131.29;51.0000 3.4000 22.6000 95.0000 1.8000:100.19;51.0000 3.4000 22.6000 95.0000 1.8000:122.42;51.0000 3.4000 22.6000 95.0000 1.8000:121.16;51.0000 3.4000 22.6000 95.0000 1.8000:117.2;51.0000 3.4000 22.6000 95.0000 1.8000:104.52"
"A","3","3","[15:00:00 17:00:00)","2016-10-05","8.0000 3.3000 24.7000 76.0000 0.0000:113.74;8.0000 3.3000 24.7000 76.0000 0.0000:126.29;8.0000 3.3000 24.7000 76.0000 0.0000:130.89;8.0000 3.3000 24.7000 76.0000 0.0000:124.14;8.0000 3.3000 24.7000 76.0000 0.0000:134.57;8.0000 3.3000 24.7000 76.0000 0.0000:186.33"
"A","3","3","[15:00:00 17:00:00)","2016-10-12","326.0000 1.6000 19.3000 78.0000 0.0000:119.07;326.0000 1.6000 19.3000 78.0000 0.0000:110.64;326.0000 1.6000 19.3000 78.0000 0.0000:99.73;326.0000 1.6000 19.3000 78.0000 0.0000:97.4;326.0000 1.6000 19.3000 78.0000 0.0000:83.99;326.0000 1.6000 19.3000 78.0000 0.0000:112.34"
"A","3","4","[06:00:00 08:00:00)","2016-07-21","205.0000 4.7000 37.2000 44.0000 0.0000:94.82;205.0000 4.7000 37.2000 44.0000 0.0000:73.19;205.0000 4.7000 37.2000 44.0000 0.0000:186.26;205.0000 4.7000 37.2000 44.0000 0.0000:252.86;205.0000 4.7000 37.2000 44.0000 0.0000:189.6"
"A","3","4","[06:00:00 08:00:00)","2016-07-28","202.0000 3.3000 38.6000 43.0000 0.0000:196.11;202.0000 3.3000 38.6000 43.0000 0.0000:102.33;202.0000 3.3000 38.6000 43.0000 0.0000:127.97;202.0000 3.3000 38.6000 43.0000 0.0000:85.84;202.0000 3.3000 38.6000 43.0000 0.0000:146.26;202.0000 3.3000 38.6000 43.0000 0.0000:206.01"
"A","3","4","[06:00:00 08:00:00)","2016-08-04","302.0000 2.3000 34.8000 53.0000 0.0000:84.41;302.0000 2.3000 34.8000 53.0000 0.0000:113.65;302.0000 2.3000 34.8000 53.0000 0.0000:111.75;302.0000 2.3000 34.8000 53.0000 0.0000:153.84;302.0000 2.3000 34.8000 53.0000 0.0000:117.63;302.0000 2.3000 34.8000 53.0000 0.0000:155.51"
"A","3","4","[06:00:00 08:00:00)","2016-08-11","27.0000 3.6000 34.2000 58.0000 0.0000:112.8;27.0000 3.6000 34.2000 58.0000 0.0000:124.79;27.0000 3.6000 34.2000 58.0000 0.0000:91.88;27.0000 3.6000 34.2000 58.0000 0.0000:135.18;27.0000 3.6000 34.2000 58.0000 0.0000:144.25;27.0000 3.6000 34.2000 58.0000 0.0000:139.74"
"A","3","4","[06:00:00 08:00:00)","2016-08-18","212.0000 3.1000 36.7000 46.0000 0.0000:116.26;212.0000 3.1000 36.7000 46.0000 0.0000:104.87;212.0000 3.1000 36.7000 46.0000 0.0000:111.14;212.0000 3.1000 36.7000 46.0000 0.0000:84.09;212.0000 3.1000 36.7000 46.0000 0.0000:121.3;212.0000 3.1000 36.7000 46.0000 0.0000:134.47"
"A","3","4","[06:00:00 08:00:00)","2016-08-25","62.0000 4.5000 35.2000 45.0000 0.0000:106.14;62.0000 4.5000 35.2000 45.0000 0.0000:81.78;62.0000 4.5000 35.2000 45.0000 0.0000:88.79;62.0000 4.5000 35.2000 45.0000 0.0000:94.39;62.0000 4.5000 35.2000 45.0000 0.0000:99.54;62.0000 4.5000 35.2000 45.0000 0.0000:104.54"
"A","3","4","[06:00:00 08:00:00)","2016-09-01","220.0000 4.8000 30.4000 46.0000 0.0000:70.75;220.0000 4.8000 30.4000 46.0000 0.0000:115.41;220.0000 4.8000 30.4000 46.0000 0.0000:48.49;220.0000 4.8000 30.4000 46.0000 0.0000:205.51;220.0000 4.8000 30.4000 46.0000 0.0000:91.34;220.0000 4.8000 30.4000 46.0000 0.0000:85.19"
"A","3","4","[06:00:00 08:00:00)","2016-09-08","138.0000 2.0000 28.7000 56.0000 0.0000:97.14;138.0000 2.0000 28.7000 56.0000 0.0000:105.47;138.0000 2.0000 28.7000 56.0000 0.0000:101.47;138.0000 2.0000 28.7000 56.0000 0.0000:115.59;138.0000 2.0000 28.7000 56.0000 0.0000:106.67;138.0000 2.0000 28.7000 56.0000 0.0000:91.41"
"A","3","4","[06:00:00 08:00:00)","2016-09-15","67.0000 5.2000 24.5000 95.0000 2.8000:85.36;67.0000 5.2000 24.5000 95.0000 2.8000:104.05;67.0000 5.2000 24.5000 95.0000 2.8000:115.02;67.0000 5.2000 24.5000 95.0000 2.8000:146.35;67.0000 5.2000 24.5000 95.0000 2.8000:97.99;67.0000 5.2000 24.5000 95.0000 2.8000:95.23"
"A","3","4","[06:00:00 08:00:00)","2016-09-22","117.0000 2.3000 28.7000 54.0000 0.0000:70.18;117.0000 2.3000 28.7000 54.0000 0.0000:132.52;117.0000 2.3000 28.7000 54.0000 0.0000:107.62;117.0000 2.3000 28.7000 54.0000 0.0000:101.29;117.0000 2.3000 28.7000 54.0000 0.0000:113.77;117.0000 2.3000 28.7000 54.0000 0.0000:95.08"
"A","3","4","[06:00:00 08:00:00)","2016-09-29","355.0000 6.9000 21.0000 95.0000 0.1000:91.43;355.0000 6.9000 21.0000 95.0000 0.1000:116.94;355.0000 6.9000 21.0000 95.0000 0.1000:151.57;355.0000 6.9000 21.0000 95.0000 0.1000:159.95;355.0000 6.9000 21.0000 95.0000 0.1000:267.78;355.0000 6.9000 21.0000 95.0000 0.1000:174.5"
"A","3","4","[06:00:00 08:00:00)","2016-10-06","59.0000 1.5000 23.9000 82.0000 0.8000:82.5;59.0000 1.5000 23.9000 82.0000 0.8000:89.19;59.0000 1.5000 23.9000 82.0000 0.8000:82.34;59.0000 1.5000 23.9000 82.0000 0.8000:75.05;59.0000 1.5000 23.9000 82.0000 0.8000:94.71;59.0000 1.5000 23.9000 82.0000 0.8000:88.33"
"A","3","4","[06:00:00 08:00:00)","2016-10-13","48.0000 2.3000 21.6000 63.0000 0.0000:121.44;48.0000 2.3000 21.6000 63.0000 0.0000:92.64;48.0000 2.3000 21.6000 63.0000 0.0000:126.67;48.0000 2.3000 21.6000 63.0000 0.0000:156.66;48.0000 2.3000 21.6000 63.0000 0.0000:106.68;48.0000 2.3000 21.6000 63.0000 0.0000:114.64"
"A","3","4","[15:00:00 17:00:00)","2016-07-21","208.0000 3.2000 31.4000 66.0000 0.0000:91.88;208.0000 3.2000 31.4000 66.0000 0.0000:95.79;208.0000 3.2000 31.4000 66.0000 0.0000:97.8;208.0000 3.2000 31.4000 66.0000 0.0000:107.85;208.0000 3.2000 31.4000 66.0000 0.0000:140.48;208.0000 3.2000 31.4000 66.0000 0.0000:86.11"
"A","3","4","[15:00:00 17:00:00)","2016-07-28","169.0000 1.8000 33.5000 58.0000 0.0000:130.99;169.0000 1.8000 33.5000 58.0000 0.0000:174.51;169.0000 1.8000 33.5000 58.0000 0.0000:157.88;169.0000 1.8000 33.5000 58.0000 0.0000:95.75;169.0000 1.8000 33.5000 58.0000 0.0000:155.55"
"A","3","4","[15:00:00 17:00:00)","2016-08-04","207.0000 2.4000 25.5000 95.0000 0.0000:70.79;207.0000 2.4000 25.5000 95.0000 0.0000:140.6;207.0000 2.4000 25.5000 95.0000 0.0000:123.54;207.0000 2.4000 25.5000 95.0000 0.0000:113.05;207.0000 2.4000 25.5000 95.0000 0.0000:118.0;207.0000 2.4000 25.5000 95.0000 0.0000:236.04"
"A","3","4","[15:00:00 17:00:00)","2016-08-11","73.0000 2.3000 29.7000 82.0000 0.0000:130.44;73.0000 2.3000 29.7000 82.0000 0.0000:96.69;73.0000 2.3000 29.7000 82.0000 0.0000:97.2;73.0000 2.3000 29.7000 82.0000 0.0000:103.53;73.0000 2.3000 29.7000 82.0000 0.0000:193.68;73.0000 2.3000 29.7000 82.0000 0.0000:97.04"
"A","3","4","[15:00:00 17:00:00)","2016-08-18","74.0000 1.8000 31.6000 75.0000 0.0000:95.0;74.0000 1.8000 31.6000 75.0000 0.0000:98.17;74.0000 1.8000 31.6000 75.0000 0.0000:99.38;74.0000 1.8000 31.6000 75.0000 0.0000:86.73;74.0000 1.8000 31.6000 75.0000 0.0000:91.78;74.0000 1.8000 31.6000 75.0000 0.0000:84.54"
"A","3","4","[15:00:00 17:00:00)","2016-08-25","61.0000 1.3000 29.9000 75.0000 0.0000:75.31;61.0000 1.3000 29.9000 75.0000 0.0000:100.68;61.0000 1.3000 29.9000 75.0000 0.0000:81.79;61.0000 1.3000 29.9000 75.0000 0.0000:121.99;61.0000 1.3000 29.9000 75.0000 0.0000:93.15;61.0000 1.3000 29.9000 75.0000 0.0000:92.55"
"A","3","4","[15:00:00 17:00:00)","2016-09-01","224.0000 4.7000 23.9000 67.0000 0.0000:96.47;224.0000 4.7000 23.9000 67.0000 0.0000:87.08;224.0000 4.7000 23.9000 67.0000 0.0000:93.89;224.0000 4.7000 23.9000 67.0000 0.0000:79.95;224.0000 4.7000 23.9000 67.0000 0.0000:94.79"
"A","3","4","[15:00:00 17:00:00)","2016-09-08","192.0000 1.1000 23.9000 81.0000 0.0000:104.82;192.0000 1.1000 23.9000 81.0000 0.0000:119.67;192.0000 1.1000 23.9000 81.0000 0.0000:168.69;192.0000 1.1000 23.9000 81.0000 0.0000:106.07;192.0000 1.1000 23.9000 81.0000 0.0000:89.6;192.0000 1.1000 23.9000 81.0000 0.0000:115.75"
"A","3","4","[15:00:00 17:00:00)","2016-09-15","94.0000 4.1000 22.8000 95.0000 1.8000:498.84;94.0000 4.1000 22.8000 95.0000 1.8000:118.54;94.0000 4.1000 22.8000 95.0000 1.8000:112.31;94.0000 4.1000 22.8000 95.0000 1.8000:121.36;94.0000 4.1000 22.8000 95.0000 1.8000:110.19;94.0000 4.1000 22.8000 95.0000 1.8000:138.38"
"A","3","4","[15:00:00 17:00:00)","2016-09-22","86.0000 2.7000 23.1000 80.0000 0.0000:119.02;86.0000 2.7000 23.1000 80.0000 0.0000:139.41;86.0000 2.7000 23.1000 80.0000 0.0000:76.14;86.0000 2.7000 23.1000 80.0000 0.0000:123.49;86.0000 2.7000 23.1000 80.0000 0.0000:111.34;86.0000 2.7000 23.1000 80.0000 0.0000:126.71"
"A","3","4","[15:00:00 17:00:00)","2016-09-29","342.0000 2.6000 19.9000 97.0000 0.3000:93.13;342.0000 2.6000 19.9000 97.0000 0.3000:146.85;342.0000 2.6000 19.9000 97.0000 0.3000:106.39;342.0000 2.6000 19.9000 97.0000 0.3000:120.05;342.0000 2.6000 19.9000 97.0000 0.3000:122.51;342.0000 2.6000 19.9000 97.0000 0.3000:110.97"
"A","3","4","[15:00:00 17:00:00)","2016-10-06","87.0000 1.8000 21.5000 76.0000 0.0000:107.34;87.0000 1.8000 21.5000 76.0000 0.0000:108.55;87.0000 1.8000 21.5000 76.0000 0.0000:126.54;87.0000 1.8000 21.5000 76.0000 0.0000:110.24;87.0000 1.8000 21.5000 76.0000 0.0000:90.75;87.0000 1.8000 21.5000 76.0000 0.0000:132.85"
"A","3","4","[15:00:00 17:00:00)","2016-10-13","41.0000 1.8000 19.8000 71.0000 0.0000:132.08;41.0000 1.8000 19.8000 71.0000 0.0000:117.47;41.0000 1.8000 19.8000 71.0000 0.0000:105.43;41.0000 1.8000 19.8000 71.0000 0.0000:97.46;41.0000 1.8000 19.8000 71.0000 0.0000:113.09;41.0000 1.8000 19.8000 71.0000 0.0000:119.27"
"A","3","5","[06:00:00 08:00:00)","2016-07-22","220.0000 3.6000 37.6000 45.0000 0.0000:71.78;220.0000 3.6000 37.6000 45.0000 0.0000:103.12;220.0000 3.6000 37.6000 45.0000 0.0000:160.99;220.0000 3.6000 37.6000 45.0000 0.0000:106.91;220.0000 3.6000 37.6000 45.0000 0.0000:137.21;220.0000 3.6000 37.6000 45.0000 0.0000:166.47"
"A","3","5","[06:00:00 08:00:00)","2016-07-29","27.0000 2.4000 38.3000 43.0000 0.0000:133.75;27.0000 2.4000 38.3000 43.0000 0.0000:140.17;27.0000 2.4000 38.3000 43.0000 0.0000:161.06;27.0000 2.4000 38.3000 43.0000 0.0000:114.68;27.0000 2.4000 38.3000 43.0000 0.0000:204.53;27.0000 2.4000 38.3000 43.0000 0.0000:152.51"
"A","3","5","[06:00:00 08:00:00)","2016-08-05","88.0000 1.6000 33.7000 57.0000 0.0000:106.72;88.0000 1.6000 33.7000 57.0000 0.0000:90.35;88.0000 1.6000 33.7000 57.0000 0.0000:171.2;88.0000 1.6000 33.7000 57.0000 0.0000:111.28;88.0000 1.6000 33.7000 57.0000 0.0000:144.88;88.0000 1.6000 33.7000 57.0000 0.0000:153.61"
"A","3","5","[06:00:00 08:00:00)","2016-08-12","50.0000 2.1000 34.2000 60.0000 0.0000:59.74;50.0000 2.1000 34.2000 60.0000 0.0000:87.77;50.0000 2.1000 34.2000 60.0000 0.0000:133.86;50.0000 2.1000 34.2000 60.0000 0.0000:84.6;50.0000 2.1000 34.2000 60.0000 0.0000:132.77;50.0000 2.1000 34.2000 60.0000 0.0000:131.66"
"A","3","5","[06:00:00 08:00:00)","2016-08-19","156.0000 2.1000 37.9000 43.0000 0.0000:94.26;156.0000 2.1000 37.9000 43.0000 0.0000:80.46;156.0000 2.1000 37.9000 43.0000 0.0000:116.94;156.0000 2.1000 37.9000 43.0000 0.0000:125.52;156.0000 2.1000 37.9000 43.0000 0.0000:98.73;156.0000 2.1000 37.9000 43.0000 0.0000:118.96"
"A","3","5","[06:00:00 08:00:00)","2016-08-26","9.0000 4.3000 34.4000 51.0000 0.0000:96.6;9.0000 4.3000 34.4000 51.0000 0.0000:88.27;9.0000 4.3000 34.4000 51.0000 0.0000:97.9;9.0000 4.3000 34.4000 51.0000 0.0000:103.06;9.0000 4.3000 34.4000 51.0000 0.0000:224.73;9.0000 4.3000 34.4000 51.0000 0.0000:153.92"
"A","3","5","[06:00:00 08:00:00)","2016-09-02","124.0000 2.1000 34.2000 38.0000 0.0000:119.1;124.0000 2.1000 34.2000 38.0000 0.0000:89.07;124.0000 2.1000 34.2000 38.0000 0.0000:97.88;124.0000 2.1000 34.2000 38.0000 0.0000:119.22;124.0000 2.1000 34.2000 38.0000 0.0000:88.71;124.0000 2.1000 34.2000 38.0000 0.0000:88.45"
"A","3","5","[06:00:00 08:00:00)","2016-09-09","86.0000 2.1000 31.2000 50.0000 0.0000:141.31;86.0000 2.1000 31.2000 50.0000 0.0000:122.41;86.0000 2.1000 31.2000 50.0000 0.0000:122.7;86.0000 2.1000 31.2000 50.0000 0.0000:187.5;86.0000 2.1000 31.2000 50.0000 0.0000:147.63;86.0000 2.1000 31.2000 50.0000 0.0000:127.58"
"A","3","5","[06:00:00 08:00:00)","2016-09-16","211.0000 2.0000 27.2000 81.0000 0.0000:20.78;211.0000 2.0000 27.2000 81.0000 0.0000:99.9;211.0000 2.0000 27.2000 81.0000 0.0000:90.27;211.0000 2.0000 27.2000 81.0000 0.0000:108.34;211.0000 2.0000 27.2000 81.0000 0.0000:111.38"
"A","3","5","[06:00:00 08:00:00)","2016-09-23","90.0000 2.5000 29.5000 53.0000 0.0000:180.45;90.0000 2.5000 29.5000 53.0000 0.0000:102.89;90.0000 2.5000 29.5000 53.0000 0.0000:92.03;90.0000 2.5000 29.5000 53.0000 0.0000:125.12;90.0000 2.5000 29.5000 53.0000 0.0000:204.19;90.0000 2.5000 29.5000 53.0000 0.0000:138.69"
"A","3","5","[06:00:00 08:00:00)","2016-09-30","164.0000 1.0000 24.7000 80.0000 0.0000:77.73;164.0000 1.0000 24.7000 80.0000 0.0000:97.77;164.0000 1.0000 24.7000 80.0000 0.0000:79.44;164.0000 1.0000 24.7000 80.0000 0.0000:159.56;164.0000 1.0000 24.7000 80.0000 0.0000:177.93;164.0000 1.0000 24.7000 80.0000 0.0000:212.1"
