"intersection_id","tollgate_id","time_window","avg_travel_time","mid_time"
"B","1","[2016-09-19 21:20:00,2016-09-19 21:40:00)","150.44","146.99"
"B","1","[2016-09-19 22:00:00,2016-09-19 22:20:00)","111.8","111.80499999999999"
"B","1","[2016-09-19 23:20:00,2016-09-19 23:40:00)","97.89","97.89"
"B","1","[2016-09-19 23:40:00,2016-09-20 00:00:00)","206.88","206.885"
"B","1","[2016-09-20 00:00:00,2016-09-20 00:20:00)","84.84","84.84"
"B","1","[2016-09-20 01:00:00,2016-09-20 01:20:00)","73.56","73.56"
"B","1","[2016-09-20 01:40:00,2016-09-20 02:00:00)","96.97","96.975"
"B","1","[2016-09-20 02:40:00,2016-09-20 03:00:00)","103.76","103.76"
"B","1","[2016-09-20 04:00:00,2016-09-20 04:20:00)","130.35","130.35"
"B","1","[2016-09-20 04:20:00,2016-09-20 04:40:00)","168.23","168.23000000000002"
"B","1","[2016-09-20 05:20:00,2016-09-20 05:40:00)","105.42","105.42"
"B","1","[2016-09-20 06:00:00,2016-09-20 06:20:00)","169.5","169.5"
"B","1","[2016-09-20 06:40:00,2016-09-20 07:00:00)","101.12","105.37"
"B","1","[2016-09-20 07:00:00,2016-09-20 07:20:00)","133.82","133.82"
"B","1","[2016-09-20 07:20:00,2016-09-20 07:40:00)","96.92","96.92"
"B","1","[2016-09-20 08:00:00,2016-09-20 08:20:00)","147.74","147.74"
"B","1","[2016-09-20 08:20:00,2016-09-20 08:40:00)","179.67","179.67000000000002"
"B","1","[2016-09-20 08:40:00,2016-09-20 09:00:00)","164.12","164.115"
"B","1","[2016-09-20 09:00:00,2016-09-20 09:20:00)","130.92","141.49"
"B","1","[2016-09-20 09:20:00,2016-09-20 09:40:00)","106.44","105.65"
"B","1","[2016-09-20 09:40:00,2016-09-20 10:00:00)","127.43","119.97"
"B","1","[2016-09-20 10:00:00,2016-09-20 10:20:00)","120.55","117.05"
"B","1","[2016-09-20 10:20:00,2016-09-20 10:40:00)","115.8","113.44999999999999"
"B","1","[2016-09-20 10:40:00,2016-09-20 11:00:00)","120.36","123.5"
"B","1","[2016-09-20 11:00:00,2016-09-20 11:20:00)","120.7","135.6"
"B","1","[2016-09-20 11:20:00,2016-09-20 11:40:00)","137.13","138.555"
"B","1","[2016-09-20 11:40:00,2016-09-20 12:00:00)","122.74","122.74"
"B","1","[2016-09-20 12:00:00,2016-09-20 12:20:00)","126.06","133.59"
"B","1","[2016-09-20 12:20:00,2016-09-20 12:40:00)","159.27","155.89999999999998"
"B","1","[2016-09-20 12:40:00,2016-09-20 13:00:00)","135.15","136.61"
"B","1","[2016-09-20 13:00:00,2016-09-20 13:20:00)","114.12","106.88"
"B","1","[2016-09-20 13:20:00,2016-09-20 13:40:00)","148.34","145.875"
"B","1","[2016-09-20 13:40:00,2016-09-20 14:00:00)","141.42","135.95"
"B","1","[2016-09-20 14:00:00,2016-09-20 14:20:00)","146.81","152.105"
"B","1","[2016-09-20 14:20:00,2016-09-20 14:40:00)","166.41","145.21"
"B","1","[2016-09-20 14:40:00,2016-09-20 15:00:00)","145.0","139.94"
"B","1","[2016-09-20 15:00:00,2016-09-20 15:20:00)","120.18","124.25"
"B","1","[2016-09-20 15:20:00,2016-09-20 15:40:00)","134.84","131.39499999999998"
"B","1","[2016-09-20 15:40:00,2016-09-20 16:00:00)","131.65","123.36"
"B","1","[2016-09-20 16:00:00,2016-09-20 16:20:00)","167.51","120.75999999999999"
"B","1","[2016-09-20 16:20:00,2016-09-20 16:40:00)","120.1","118.42"
"B","1","[2016-09-20 16:40:00,2016-09-20 17:00:00)","138.59","138.59"
"B","1","[2016-09-20 17:00:00,2016-09-20 17:20:00)","122.19","122.19"
"B","1","[2016-09-20 17:20:00,2016-09-20 17:40:00)","100.91","105.22"
"B","1","[2016-09-20 17:40:00,2016-09-20 18:00:00)","116.77","116.77000000000001"
"B","1","[2016-09-20 18:00:00,2016-09-20 18:20:00)","133.63","133.635"
"B","1","[2016-09-20 18:20:00,2016-09-20 18:40:00)","339.8","353.1"
"B","1","[2016-09-20 19:00:00,2016-09-20 19:20:00)","148.12","133.15"
"B","1","[2016-09-20 19:20:00,2016-09-20 19:40:00)","136.8","136.8"
"B","1","[2016-09-20 19:40:00,2016-09-20 20:00:00)","162.77","162.77"
"B","1","[2016-09-20 20:00:00,2016-09-20 20:20:00)","96.37","96.36500000000001"
"B","1","[2016-09-20 21:00:00,2016-09-20 21:20:00)","108.35","108.35"
"B","1","[2016-09-20 21:20:00,2016-09-20 21:40:00)","107.97","107.97"
"B","1","[2016-09-20 22:00:00,2016-09-20 22:20:00)","98.11","98.11"
"B","1","[2016-09-20 22:40:00,2016-09-20 23:00:00)","109.87","109.87"
"B","1","[2016-09-20 23:20:00,2016-09-20 23:40:00)","104.7","104.7"
"B","1","[2016-09-21 00:40:00,2016-09-21 01:00:00)","118.18","118.18"
"B","1","[2016-09-21 03:40:00,2016-09-21 04:00:00)","110.7","110.7"
"B","1","[2016-09-21 05:20:00,2016-09-21 05:40:00)","66.25","66.245"
"B","1","[2016-09-21 05:40:00,2016-09-21 06:00:00)","95.69","95.69"
"B","1","[2016-09-21 06:40:00,2016-09-21 07:00:00)","119.3","111.495"
"B","1","[2016-09-21 07:20:00,2016-09-21 07:40:00)","113.84","113.83500000000001"
"B","1","[2016-09-21 08:20:00,2016-09-21 08:40:00)","94.63","97.89"
"B","1","[2016-09-21 08:40:00,2016-09-21 09:00:00)","98.19","96.18"
"B","1","[2016-09-21 09:20:00,2016-09-21 09:40:00)","95.51","95.50999999999999"
"B","1","[2016-09-21 09:40:00,2016-09-21 10:00:00)","158.7","158.7"
"B","1","[2016-09-21 10:00:00,2016-09-21 10:20:00)","127.61","126.265"
"B","1","[2016-09-21 10:20:00,2016-09-21 10:40:00)","313.19","313.195"
"B","1","[2016-09-21 10:40:00,2016-09-21 11:00:00)","153.38","153.375"
"B","1","[2016-09-21 11:00:00,2016-09-21 11:20:00)","104.15","104.14500000000001"
"B","1","[2016-09-21 11:20:00,2016-09-21 11:40:00)","115.48","115.485"
"B","1","[2016-09-21 11:40:00,2016-09-21 12:00:00)","151.7","151.70499999999998"
"B","1","[2016-09-21 12:00:00,2016-09-21 12:20:00)","90.31","90.31"
"B","1","[2016-09-21 12:20:00,2016-09-21 12:40:00)","75.43","93.23"
"B","1","[2016-09-21 12:40:00,2016-09-21 13:00:00)","93.96","93.48"
"B","1","[2016-09-21 13:00:00,2016-09-21 13:20:00)","97.73","87.42"
"B","1","[2016-09-21 13:20:00,2016-09-21 13:40:00)","145.05","145.04500000000002"
"B","1","[2016-09-21 13:40:00,2016-09-21 14:00:00)","92.27","93.25"
"B","1","[2016-09-21 14:00:00,2016-09-21 14:20:00)","122.77","134.57"
"B","1","[2016-09-21 14:20:00,2016-09-21 14:40:00)","195.92","138.72"
"B","1","[2016-09-21 14:40:00,2016-09-21 15:00:00)","104.7","97.12"
"B","1","[2016-09-21 15:00:00,2016-09-21 15:20:00)","134.26","126.77"
"B","1","[2016-09-21 15:20:00,2016-09-21 15:40:00)","137.58","140.8"
"B","1","[2016-09-21 15:40:00,2016-09-21 16:00:00)","125.82","105.66"
"B","1","[2016-09-21 16:20:00,2016-09-21 16:40:00)","46.11","46.11"
"B","1","[2016-09-21 16:40:00,2016-09-21 17:00:00)","116.92","116.92499999999998"
"B","1","[2016-09-21 17:40:00,2016-09-21 18:00:00)","140.86","140.86"
"B","1","[2016-09-21 18:00:00,2016-09-21 18:20:00)","130.06","130.065"
"B","1","[2016-09-21 18:40:00,2016-09-21 19:00:00)","141.04","141.04"
"B","1","[2016-09-21 19:00:00,2016-09-21 19:20:00)","109.78","109.775"
"B","1","[2016-09-21 19:20:00,2016-09-21 19:40:00)","96.68","96.68"
"B","1","[2016-09-21 19:40:00,2016-09-21 20:00:00)","88.06","88.06"
"B","1","[2016-09-21 20:20:00,2016-09-21 20:40:00)","140.9","140.89999999999998"
"B","1","[2016-09-21 20:40:00,2016-09-21 21:00:00)","121.23","121.23"
"B","1","[2016-09-21 21:20:00,2016-09-21 21:40:00)","125.17","125.17"
"B","1","[2016-09-21 21:40:00,2016-09-21 22:00:00)","50.81","50.81"
"B","1","[2016-09-21 22:20:00,2016-09-21 22:40:00)","141.22","141.225"
"B","1","[2016-09-21 22:40:00,2016-09-21 23:00:00)","66.05","66.05"
"B","1","[2016-09-21 23:20:00,2016-09-21 23:40:00)","95.58","95.58"
"B","1","[2016-09-21 23:40:00,2016-09-22 00:00:00)","97.97","97.97"
"B","1","[2016-09-22 02:40:00,2016-09-22 03:00:00)","95.22","95.22"
"B","1","[2016-09-22 04:40:00,2016-09-22 05:00:00)","103.71","103.71000000000001"
"B","1","[2016-09-22 05:00:00,2016-09-22 05:20:00)","129.05","129.05"
"B","1","[2016-09-22 06:20:00,2016-09-22 06:40:00)","117.09","117.09"
"B","1","[2016-09-22 06:40:00,2016-09-22 07:00:00)","119.77","122.08"
"B","1","[2016-09-22 07:00:00,2016-09-22 07:20:00)","166.91","166.905"
"B","1","[2016-09-22 07:20:00,2016-09-22 07:40:00)","93.41","93.41499999999999"
"B","1","[2016-09-22 08:00:00,2016-09-22 08:20:00)","123.65","131.09"
"B","1","[2016-09-22 08:20:00,2016-09-22 08:40:00)","128.09","138.04"
"B","1","[2016-09-22 08:40:00,2016-09-22 09:00:00)","133.18","131.73"
"B","1","[2016-09-22 09:00:00,2016-09-22 09:20:00)","95.44","95.44"
"B","1","[2016-09-22 09:20:00,2016-09-22 09:40:00)","119.81","119.81"
"B","1","[2016-09-22 09:40:00,2016-09-22 10:00:00)","138.75","138.75"
"B","1","[2016-09-22 10:00:00,2016-09-22 10:20:00)","135.01","135.01"
"B","1","[2016-09-22 10:20:00,2016-09-22 10:40:00)","120.87","132.28"
"B","1","[2016-09-22 10:40:00,2016-09-22 11:00:00)","116.03","116.035"
"B","1","[2016-09-22 11:00:00,2016-09-22 11:20:00)","96.69","96.695"
"B","1","[2016-09-22 11:20:00,2016-09-22 11:40:00)","100.56","100.555"
"B","1","[2016-09-22 11:40:00,2016-09-22 12:00:00)","115.85","115.85000000000001"
"B","1","[2016-09-22 12:20:00,2016-09-22 12:40:00)","134.46","134.45999999999998"
"B","1","[2016-09-22 12:40:00,2016-09-22 13:00:00)","148.84","148.835"
"B","1","[2016-09-22 13:20:00,2016-09-22 13:40:00)","162.06","162.76"
"B","1","[2016-09-22 13:40:00,2016-09-22 14:00:00)","153.25","140.57"
"B","1","[2016-09-22 14:00:00,2016-09-22 14:20:00)","197.75","197.745"
"B","1","[2016-09-22 14:20:00,2016-09-22 14:40:00)","126.57","130.975"
"B","1","[2016-09-22 14:40:00,2016-09-22 15:00:00)","131.84","131.84"
"B","1","[2016-09-22 15:00:00,2016-09-22 15:20:00)","132.26","132.265"
"B","1","[2016-09-22 15:20:00,2016-09-22 15:40:00)","94.59","94.59"
"B","1","[2016-09-22 15:40:00,2016-09-22 16:00:00)","103.0","113.33"
"B","1","[2016-09-22 16:00:00,2016-09-22 16:20:00)","216.68","115.99000000000001"
"B","1","[2016-09-22 16:20:00,2016-09-22 16:40:00)","120.29","114.37"
"B","1","[2016-09-22 16:40:00,2016-09-22 17:00:00)","124.97","124.965"
"B","1","[2016-09-22 17:00:00,2016-09-22 17:20:00)","120.31","120.315"
"B","1","[2016-09-22 17:20:00,2016-09-22 17:40:00)","111.57","114.46000000000001"
"B","1","[2016-09-22 17:40:00,2016-09-22 18:00:00)","108.64","108.64"
"B","1","[2016-09-22 18:00:00,2016-09-22 18:20:00)","131.31","131.31"
"B","1","[2016-09-22 18:20:00,2016-09-22 18:40:00)","119.04","119.03999999999999"
"B","1","[2016-09-22 18:40:00,2016-09-22 19:00:00)","94.0","94.0"
"B","1","[2016-09-22 19:20:00,2016-09-22 19:40:00)","130.89","125.52000000000001"
"B","1","[2016-09-22 19:40:00,2016-09-22 20:00:00)","87.89","87.89"
"B","1","[2016-09-22 20:00:00,2016-09-22 20:20:00)","84.04","84.03999999999999"
"B","1","[2016-09-22 20:20:00,2016-09-22 20:40:00)","162.61","162.61"
"B","1","[2016-09-22 20:40:00,2016-09-22 21:00:00)","101.17","123.18"
"B","1","[2016-09-22 21:00:00,2016-09-22 21:20:00)","129.48","138.79"
"B","1","[2016-09-22 21:20:00,2016-09-22 21:40:00)","95.34","70.4"
"B","1","[2016-09-22 21:40:00,2016-09-22 22:00:00)","98.09","98.09"
"B","1","[2016-09-23 00:00:00,2016-09-23 00:20:00)","81.94","81.935"
"B","1","[2016-09-23 03:40:00,2016-09-23 04:00:00)","111.46","111.46000000000001"
"B","1","[2016-09-23 04:40:00,2016-09-23 05:00:00)","66.68","66.68"
"B","1","[2016-09-23 05:40:00,2016-09-23 06:00:00)","146.31","146.31"
"B","1","[2016-09-23 06:20:00,2016-09-23 06:40:00)","146.82","131.47"
"B","1","[2016-09-23 06:40:00,2016-09-23 07:00:00)","119.93","119.93"
"B","1","[2016-09-23 07:00:00,2016-09-23 07:20:00)","116.25","116.25"
"B","1","[2016-09-23 07:20:00,2016-09-23 07:40:00)","117.43","117.43"
"B","1","[2016-09-23 07:40:00,2016-09-23 08:00:00)","92.43","93.86"
"B","1","[2016-09-23 08:00:00,2016-09-23 08:20:00)","134.99","134.99"
"B","1","[2016-09-23 08:20:00,2016-09-23 08:40:00)","110.46","110.46000000000001"
"B","1","[2016-09-23 08:40:00,2016-09-23 09:00:00)","155.03","173.11"
"B","1","[2016-09-23 09:00:00,2016-09-23 09:20:00)","124.29","123.96000000000001"
"B","1","[2016-09-23 09:20:00,2016-09-23 09:40:00)","130.73","135.69"
"B","1","[2016-09-23 10:00:00,2016-09-23 10:20:00)","113.98","111.575"
"B","1","[2016-09-23 10:20:00,2016-09-23 10:40:00)","79.91","79.91"
"B","1","[2016-09-23 10:40:00,2016-09-23 11:00:00)","114.58","116.35"
"B","1","[2016-09-23 11:00:00,2016-09-23 11:20:00)","121.96","117.89"
"B","1","[2016-09-23 11:20:00,2016-09-23 11:40:00)","93.86","93.86"
"B","1","[2016-09-23 11:40:00,2016-09-23 12:00:00)","87.29","96.69"
"B","1","[2016-09-23 12:00:00,2016-09-23 12:20:00)","130.77","130.76500000000001"
"B","1","[2016-09-23 12:20:00,2016-09-23 12:40:00)","127.97","127.975"
"B","1","[2016-09-23 12:40:00,2016-09-23 13:00:00)","92.67","71.48"
"B","1","[2016-09-23 13:00:00,2016-09-23 13:20:00)","113.86","113.62"
"B","1","[2016-09-23 13:20:00,2016-09-23 13:40:00)","137.64","121.82"
"B","1","[2016-09-23 13:40:00,2016-09-23 14:00:00)","146.84","153.02"
"B","1","[2016-09-23 14:00:00,2016-09-23 14:20:00)","111.79","108.5"
"B","1","[2016-09-23 14:20:00,2016-09-23 14:40:00)","116.34","123.88499999999999"
"B","1","[2016-09-23 15:00:00,2016-09-23 15:20:00)","114.78","116.0"
"B","1","[2016-09-23 15:20:00,2016-09-23 15:40:00)","124.63","122.2"
"B","1","[2016-09-23 15:40:00,2016-09-23 16:00:00)","133.11","133.10500000000002"
"B","1","[2016-09-23 16:00:00,2016-09-23 16:20:00)","136.45","142.63"
"B","1","[2016-09-23 16:20:00,2016-09-23 16:40:00)","134.0","134.05"
"B","1","[2016-09-23 16:40:00,2016-09-23 17:00:00)","119.6","102.66"
"B","1","[2016-09-23 17:00:00,2016-09-23 17:20:00)","110.91","110.91"
"B","1","[2016-09-23 17:40:00,2016-09-23 18:00:00)","138.64","138.64499999999998"
"B","1","[2016-09-23 18:00:00,2016-09-23 18:20:00)","158.22","163.59"
"B","1","[2016-09-23 18:20:00,2016-09-23 18:40:00)","191.34","162.47"
"B","1","[2016-09-23 18:40:00,2016-09-23 19:00:00)","139.44","139.445"
"B","1","[2016-09-23 19:00:00,2016-09-23 19:20:00)","188.24","188.24"
"B","1","[2016-09-23 19:40:00,2016-09-23 20:00:00)","126.0","126.0"
"B","1","[2016-09-23 20:00:00,2016-09-23 20:20:00)","110.8","110.80000000000001"
"B","1","[2016-09-23 20:20:00,2016-09-23 20:40:00)","122.45","122.45"
"B","1","[2016-09-23 20:40:00,2016-09-23 21:00:00)","92.96","92.96000000000001"
"B","1","[2016-09-23 21:00:00,2016-09-23 21:20:00)","110.89","106.78999999999999"
"B","1","[2016-09-23 21:20:00,2016-09-23 21:40:00)","119.93","119.93"
"B","1","[2016-09-23 22:20:00,2016-09-23 22:40:00)","94.45","94.45"
"B","1","[2016-09-23 22:40:00,2016-09-23 23:00:00)","91.76","92.1"
"B","1","[2016-09-23 23:40:00,2016-09-24 00:00:00)","98.19","98.19"
"B","1","[2016-09-24 02:40:00,2016-09-24 03:00:00)","480.42","480.42"
"B","1","[2016-09-24 03:00:00,2016-09-24 03:20:00)","126.05","126.045"
"B","1","[2016-09-24 03:20:00,2016-09-24 03:40:00)","80.82","80.82"
"B","1","[2016-09-24 05:40:00,2016-09-24 06:00:00)","125.66","125.66"
"B","1","[2016-09-24 06:00:00,2016-09-24 06:20:00)","141.2","141.2"
"B","1","[2016-09-24 06:20:00,2016-09-24 06:40:00)","159.46","159.46"
"B","1","[2016-09-24 06:40:00,2016-09-24 07:00:00)","158.17","126.67"
"B","1","[2016-09-24 07:00:00,2016-09-24 07:20:00)","117.53","117.53"
"B","1","[2016-09-24 07:20:00,2016-09-24 07:40:00)","120.02","120.02"
"B","1","[2016-09-24 07:40:00,2016-09-24 08:00:00)","100.63","100.63"
"B","1","[2016-09-24 08:00:00,2016-09-24 08:20:00)","129.64","129.64499999999998"
"B","1","[2016-09-24 08:20:00,2016-09-24 08:40:00)","155.65","130.69"
"B","1","[2016-09-24 08:40:00,2016-09-24 09:00:00)","115.44","117.65"
"B","1","[2016-09-24 09:00:00,2016-09-24 09:20:00)","123.53","123.53"
"B","1","[2016-09-24 09:20:00,2016-09-24 09:40:00)","101.7","102.11500000000001"
"B","1","[2016-09-24 09:40:00,2016-09-24 10:00:00)","143.46","143.46499999999997"
"B","1","[2016-09-24 10:00:00,2016-09-24 10:20:00)","127.25","127.25"
"B","1","[2016-09-24 10:20:00,2016-09-24 10:40:00)","120.09","125.31"
"B","1","[2016-09-24 11:00:00,2016-09-24 11:20:00)","218.52","218.52"
"B","1","[2016-09-24 11:20:00,2016-09-24 11:40:00)","213.37","213.365"
"B","1","[2016-09-24 11:40:00,2016-09-24 12:00:00)","109.46","109.46000000000001"
"B","1","[2016-09-24 12:00:00,2016-09-24 12:20:00)","107.14","104.36"
"B","1","[2016-09-24 12:20:00,2016-09-24 12:40:00)","139.66","144.37"
"B","1","[2016-09-24 12:40:00,2016-09-24 13:00:00)","93.67","108.89500000000001"
"B","1","[2016-09-24 13:00:00,2016-09-24 13:20:00)","140.76","140.76"
"B","1","[2016-09-24 13:20:00,2016-09-24 13:40:00)","112.8","121.28"
"B","1","[2016-09-24 13:40:00,2016-09-24 14:00:00)","99.75","99.75"
"B","1","[2016-09-24 14:00:00,2016-09-24 14:20:00)","160.01","173.62"
"B","1","[2016-09-24 14:20:00,2016-09-24 14:40:00)","175.53","175.535"
"B","1","[2016-09-24 14:40:00,2016-09-24 15:00:00)","189.74","189.735"
"B","1","[2016-09-24 15:00:00,2016-09-24 15:20:00)","134.7","131.68"
"B","1","[2016-09-24 15:20:00,2016-09-24 15:40:00)","95.67","94.63"
"B","1","[2016-09-24 15:40:00,2016-09-24 16:00:00)","115.57","111.66499999999999"
"B","1","[2016-09-24 16:00:00,2016-09-24 16:20:00)","125.74","117.725"
"B","1","[2016-09-24 16:20:00,2016-09-24 16:40:00)","117.14","116.74"
"B","1","[2016-09-24 17:00:00,2016-09-24 17:20:00)","123.84","123.83500000000001"
"B","1","[2016-09-24 17:20:00,2016-09-24 17:40:00)","110.33","110.33"
"B","1","[2016-09-24 17:40:00,2016-09-24 18:00:00)","150.95","150.95"
"B","1","[2016-09-24 18:00:00,2016-09-24 18:20:00)","112.88","109.4"
"B","1","[2016-09-24 18:20:00,2016-09-24 18:40:00)","133.5","133.57999999999998"
"B","1","[2016-09-24 18:40:00,2016-09-24 19:00:00)","126.31","126.31"
"B","1","[2016-09-24 19:00:00,2016-09-24 19:20:00)","133.38","133.385"
"B","1","[2016-09-24 19:40:00,2016-09-24 20:00:00)","115.76","115.75999999999999"
"B","1","[2016-09-24 20:00:00,2016-09-24 20:20:00)","116.97","123.51"
"B","1","[2016-09-24 20:20:00,2016-09-24 20:40:00)","118.51","118.51"
"B","1","[2016-09-24 20:40:00,2016-09-24 21:00:00)","97.46","97.46000000000001"
"B","1","[2016-09-24 21:00:00,2016-09-24 21:20:00)","155.63","155.63"
"B","1","[2016-09-24 22:00:00,2016-09-24 22:20:00)","160.44","160.44"
"B","1","[2016-09-24 22:20:00,2016-09-24 22:40:00)","107.37","107.37"
"B","1","[2016-09-24 22:40:00,2016-09-24 23:00:00)","121.63","121.25999999999999"
"B","1","[2016-09-24 23:20:00,2016-09-24 23:40:00)","107.94","107.94"
"B","1","[2016-09-25 00:00:00,2016-09-25 00:20:00)","103.33","103.33"
"B","1","[2016-09-25 00:40:00,2016-09-25 01:00:00)","116.57","116.57"
"B","1","[2016-09-25 03:20:00,2016-09-25 03:40:00)","83.42","83.42"
"B","1","[2016-09-25 05:00:00,2016-09-25 05:20:00)","82.45","82.45"
"B","1","[2016-09-25 05:20:00,2016-09-25 05:40:00)","150.41","150.41"
"B","1","[2016-09-25 06:20:00,2016-09-25 06:40:00)","157.03","157.03"
"B","1","[2016-09-25 06:40:00,2016-09-25 07:00:00)","153.47","121.55"
"B","1","[2016-09-25 07:00:00,2016-09-25 07:20:00)","144.94","144.94"
"B","1","[2016-09-25 07:40:00,2016-09-25 08:00:00)","75.41","75.41"
"B","1","[2016-09-25 08:00:00,2016-09-25 08:20:00)","128.1","136.79"
"B","1","[2016-09-25 08:20:00,2016-09-25 08:40:00)","110.82","129.56"
"B","1","[2016-09-25 08:40:00,2016-09-25 09:00:00)","93.78","93.78"
"B","1","[2016-09-25 09:00:00,2016-09-25 09:20:00)","122.01","107.13499999999999"
"B","1","[2016-09-25 09:20:00,2016-09-25 09:40:00)","124.25","120.625"
"B","1","[2016-09-25 09:40:00,2016-09-25 10:00:00)","119.94","119.97999999999999"
"B","1","[2016-09-25 10:00:00,2016-09-25 10:20:00)","109.49","110.305"
"B","1","[2016-09-25 10:20:00,2016-09-25 10:40:00)","114.46","130.94"
"B","1","[2016-09-25 10:40:00,2016-09-25 11:00:00)","125.52","122.11"
"B","1","[2016-09-25 11:00:00,2016-09-25 11:20:00)","132.66","131.73"
"B","1","[2016-09-25 11:20:00,2016-09-25 11:40:00)","99.58","99.58"
"B","1","[2016-09-25 11:40:00,2016-09-25 12:00:00)","132.78","126.31"
"B","1","[2016-09-25 12:00:00,2016-09-25 12:20:00)","112.24","102.77"
"B","1","[2016-09-25 12:20:00,2016-09-25 12:40:00)","120.48","114.6"
"B","1","[2016-09-25 13:00:00,2016-09-25 13:20:00)","95.59","86.62"
"B","1","[2016-09-25 13:20:00,2016-09-25 13:40:00)","123.16","115.6"
"B","1","[2016-09-25 13:40:00,2016-09-25 14:00:00)","162.96","157.56"
"B","1","[2016-09-25 14:00:00,2016-09-25 14:20:00)","268.39","278.72"
"B","1","[2016-09-25 14:20:00,2016-09-25 14:40:00)","255.43","255.43"
"B","1","[2016-09-25 14:40:00,2016-09-25 15:00:00)","344.48","344.48"
"B","1","[2016-09-25 15:00:00,2016-09-25 15:20:00)","113.99","110.66"
"B","1","[2016-09-25 15:40:00,2016-09-25 16:00:00)","226.28","217.02999999999997"
"B","1","[2016-09-25 16:00:00,2016-09-25 16:20:00)","147.95","147.95"
"B","1","[2016-09-25 16:20:00,2016-09-25 16:40:00)","113.93","117.93"
"B","1","[2016-09-25 16:40:00,2016-09-25 17:00:00)","98.56","100.08"
"B","1","[2016-09-25 17:00:00,2016-09-25 17:20:00)","118.33","120.0"
"B","1","[2016-09-25 17:20:00,2016-09-25 17:40:00)","141.44","140.97500000000002"
"B","1","[2016-09-25 17:40:00,2016-09-25 18:00:00)","130.03","122.36"
"B","1","[2016-09-25 18:00:00,2016-09-25 18:20:00)","115.38","108.545"
"B","1","[2016-09-25 18:20:00,2016-09-25 18:40:00)","121.72","101.13"
"B","1","[2016-09-25 18:40:00,2016-09-25 19:00:00)","135.68","136.445"
"B","1","[2016-09-25 19:00:00,2016-09-25 19:20:00)","126.26","138.82999999999998"
"B","1","[2016-09-25 19:20:00,2016-09-25 19:40:00)","252.68","197.39"
"B","1","[2016-09-25 20:00:00,2016-09-25 20:20:00)","127.82","127.82"
"B","1","[2016-09-25 20:20:00,2016-09-25 20:40:00)","144.87","144.87"
"B","1","[2016-09-25 20:40:00,2016-09-25 21:00:00)","121.63","121.63"
"B","1","[2016-09-25 21:00:00,2016-09-25 21:20:00)","114.98","104.87"
"B","1","[2016-09-25 21:20:00,2016-09-25 21:40:00)","144.7","144.7"
"B","1","[2016-09-25 21:40:00,2016-09-25 22:00:00)","119.08","119.08"
"B","1","[2016-09-25 23:20:00,2016-09-25 23:40:00)","133.53","133.525"
"B","1","[2016-09-26 00:40:00,2016-09-26 01:00:00)","181.96","181.96"
"B","1","[2016-09-26 02:40:00,2016-09-26 03:00:00)","36.48","36.480000000000004"
"B","1","[2016-09-26 05:40:00,2016-09-26 06:00:00)","102.16","102.16"
"B","1","[2016-09-26 06:20:00,2016-09-26 06:40:00)","117.72","115.69"
"B","1","[2016-09-26 06:40:00,2016-09-26 07:00:00)","144.22","138.93"
"B","1","[2016-09-26 07:20:00,2016-09-26 07:40:00)","109.32","109.32"
"B","1","[2016-09-26 07:40:00,2016-09-26 08:00:00)","86.03","86.025"
