"tollgate_id","time_window","direction","volume","etc","model_1","model_2","model_3","model_4","model_5","model_6","model_7","type_0","type_1"
"1","[2016-09-27 05:00:00,2016-09-27 05:20:00)","0","6","2","4","1","0","0","0","0","0","0","0"
"1","[2016-09-27 05:20:00,2016-09-27 05:40:00)","0","4","1","3","1","0","0","0","0","0","0","0"
"1","[2016-09-27 05:40:00,2016-09-27 06:00:00)","0","10","2","5","5","0","0","0","0","0","0","0"
"1","[2016-09-27 06:00:00,2016-09-27 06:20:00)","0","12","3","10","2","0","0","0","0","0","0","0"
"1","[2016-09-27 06:20:00,2016-09-27 06:40:00)","0","20","1","15","5","0","0","0","0","0","0","0"
"1","[2016-09-27 06:40:00,2016-09-27 07:00:00)","0","35","8","24","9","1","1","0","0","0","0","0"
"1","[2016-09-27 07:00:00,2016-09-27 07:20:00)","0","56","8","47","7","0","1","1","0","0","0","0"
"1","[2016-09-27 07:20:00,2016-09-27 07:40:00)","0","50","9","46","4","0","0","0","0","0","0","0"
"1","[2016-09-27 07:40:00,2016-09-27 08:00:00)","0","41","14","39","2","0","0","0","0","0","0","0"
"1","[2016-09-27 08:00:00,2016-09-27 08:20:00)","0","60","25","51","8","1","0","0","0","0","0","0"
"1","[2016-09-27 08:20:00,2016-09-27 08:40:00)","0","45","11","39","5","0","1","0","0","0","0","0"
"1","[2016-09-27 08:40:00,2016-09-27 09:00:00)","0","64","18","59","4","1","0","0","0","0","0","0"
"1","[2016-09-27 09:00:00,2016-09-27 09:20:00)","0","58","16","56","1","1","0","0","0","0","0","0"
"1","[2016-09-27 09:20:00,2016-09-27 09:40:00)","0","65","21","64","1","0","0","0","0","0","0","0"
"1","[2016-09-27 09:40:00,2016-09-27 10:00:00)","0","45","8","43","2","0","0","0","0","0","0","0"
"1","[2016-09-27 10:00:00,2016-09-27 10:20:00)","0","50","16","47","3","0","0","0","0","0","0","0"
"1","[2016-09-27 10:20:00,2016-09-27 10:40:00)","0","35","8","29","6","0","0","0","0","0","0","0"
"1","[2016-09-27 10:40:00,2016-09-27 11:00:00)","0","58","14","50","6","1","0","0","0","1","0","0"
"1","[2016-09-27 11:00:00,2016-09-27 11:20:00)","0","31","3","27","4","0","0","0","0","0","0","0"
"1","[2016-09-27 11:20:00,2016-09-27 11:40:00)","0","47","9","40","6","1","0","0","0","0","0","0"
"1","[2016-09-27 11:40:00,2016-09-27 12:00:00)","0","33","5","29","4","0","0","0","0","0","0","0"
"1","[2016-09-27 12:00:00,2016-09-27 12:20:00)","0","34","8","30","2","0","2","0","0","0","0","0"
"1","[2016-09-27 12:20:00,2016-09-27 12:40:00)","0","44","12","39","4","1","0","0","0","0","0","0"
"1","[2016-09-27 12:40:00,2016-09-27 13:00:00)","0","37","8","33","4","0","0","0","0","0","0","0"
"1","[2016-09-27 13:00:00,2016-09-27 13:20:00)","0","57","15","49","5","3","0","0","0","0","0","0"
"1","[2016-09-27 13:20:00,2016-09-27 13:40:00)","0","54","15","47","7","0","0","0","0","0","0","0"
"1","[2016-09-27 13:40:00,2016-09-27 14:00:00)","0","90","16","78","8","0","2","2","0","0","0","0"
"1","[2016-09-27 14:00:00,2016-09-27 14:20:00)","0","54","12","47","4","2","1","0","0","0","0","0"
"1","[2016-09-27 14:20:00,2016-09-27 14:40:00)","0","47","12","43","4","0","0","0","0","0","0","0"
"1","[2016-09-27 14:40:00,2016-09-27 15:00:00)","0","38","4","36","2","0","0","0","0","0","0","0"
"1","[2016-09-27 15:00:00,2016-09-27 15:20:00)","0","39","13","37","2","0","0","0","0","0","0","0"
"1","[2016-09-27 15:20:00,2016-09-27 15:40:00)","0","47","15","43","3","1","0","0","0","0","0","0"
"1","[2016-09-27 15:40:00,2016-09-27 16:00:00)","0","44","11","39","4","0","0","0","0","1","0","0"
"1","[2016-09-27 16:00:00,2016-09-27 16:20:00)","0","58","16","55","1","0","1","0","0","0","0","0"
"1","[2016-09-27 16:20:00,2016-09-27 16:40:00)","0","53","17","48","4","0","1","0","0","0","0","0"
"1","[2016-09-27 16:40:00,2016-09-27 17:00:00)","0","48","11","46","1","0","1","0","0","0","0","0"
"1","[2016-09-27 17:00:00,2016-09-27 17:20:00)","0","52","16","46","5","1","0","0","0","0","0","0"
"1","[2016-09-27 17:20:00,2016-09-27 17:40:00)","0","77","6","68","6","0","0","3","0","0","0","0"
"1","[2016-09-27 17:40:00,2016-09-27 18:00:00)","0","45","11","44","1","0","0","0","0","0","0","0"
"1","[2016-09-27 18:00:00,2016-09-27 18:20:00)","0","30","6","29","1","0","0","0","0","0","0","0"
"1","[2016-09-27 18:20:00,2016-09-27 18:40:00)","0","18","5","16","2","0","0","0","0","0","0","0"
"1","[2016-09-27 18:40:00,2016-09-27 19:00:00)","0","12","0","11","1","0","0","0","0","0","0","0"
"1","[2016-09-27 19:00:00,2016-09-27 19:20:00)","0","40","5","37","2","0","0","1","0","0","0","0"
"1","[2016-09-27 19:20:00,2016-09-27 19:40:00)","0","37","9","35","1","1","0","0","0","0","0","0"
"1","[2016-09-27 19:40:00,2016-09-27 20:00:00)","0","55","3","47","5","0","0","3","0","0","0","0"
"1","[2016-09-27 20:00:00,2016-09-27 20:20:00)","0","47","4","41","5","1","0","0","0","0","0","0"
"1","[2016-09-27 20:20:00,2016-09-27 20:40:00)","0","51","6","44","5","0","0","1","0","1","0","0"
"1","[2016-09-27 20:40:00,2016-09-27 21:00:00)","0","44","6","34","9","1","0","0","0","0","0","0"
"1","[2016-09-27 21:00:00,2016-09-27 21:20:00)","0","34","6","25","8","0","0","1","0","0","0","0"
"1","[2016-09-27 21:20:00,2016-09-27 21:40:00)","0","39","4","29","10","0","0","0","0","0","0","0"
"1","[2016-09-27 21:40:00,2016-09-27 22:00:00)","0","26","2","20","5","1","0","0","0","0","0","0"
"1","[2016-09-27 22:00:00,2016-09-27 22:20:00)","0","26","2","18","4","3","0","1","0","0","0","0"
"1","[2016-09-27 22:20:00,2016-09-27 22:40:00)","0","20","1","15","2","1","0","2","0","0","0","0"
"1","[2016-09-27 22:40:00,2016-09-27 23:00:00)","0","16","2","14","2","0","0","0","0","0","0","0"
"1","[2016-09-27 23:00:00,2016-09-27 23:20:00)","0","12","1","8","0","1","0","3","0","0","0","0"
"1","[2016-09-27 23:20:00,2016-09-27 23:40:00)","0","4","0","1","2","0","0","1","0","0","0","0"
"1","[2016-09-27 23:40:00,2016-09-28 00:00:00)","0","3","3","3","0","0","0","0","0","0","0","0"
"1","[2016-09-28 00:00:00,2016-09-28 00:20:00)","0","7","0","6","1","0","0","0","0","0","0","0"
"1","[2016-09-28 00:20:00,2016-09-28 00:40:00)","0","5","0","5","0","0","0","0","0","0","0","0"
"1","[2016-09-28 00:40:00,2016-09-28 01:00:00)","0","16","1","8","3","2","0","3","0","0","0","0"
"1","[2016-09-28 01:00:00,2016-09-28 01:20:00)","0","10","1","3","4","2","0","1","0","0","0","0"
"1","[2016-09-28 01:20:00,2016-09-28 01:40:00)","0","9","0","8","1","0","0","0","0","0","0","0"
"1","[2016-09-28 01:40:00,2016-09-28 02:00:00)","0","7","1","6","1","0","0","0","0","0","0","0"
"1","[2016-09-28 02:00:00,2016-09-28 02:20:00)","0","5","0","3","0","0","0","2","0","0","0","0"
"1","[2016-09-28 02:20:00,2016-09-28 02:40:00)","0","4","0","1","1","0","0","2","0","0","0","0"
"1","[2016-09-28 02:40:00,2016-09-28 03:00:00)","0","9","1","2","5","0","1","1","0","0","0","0"
"1","[2016-09-28 03:00:00,2016-09-28 03:20:00)","0","6","0","3","1","2","0","0","0","0","0","0"
"1","[2016-09-28 03:20:00,2016-09-28 03:40:00)","0","12","0","6","1","2","0","3","0","0","0","0"
"1","[2016-09-28 03:40:00,2016-09-28 04:00:00)","0","13","0","1","2","5","0","5","0","0","0","0"
"1","[2016-09-28 04:00:00,2016-09-28 04:20:00)","0","9","0","5","1","0","0","3","0","0","0","0"
"1","[2016-09-28 04:20:00,2016-09-28 04:40:00)","0","7","0","3","1","0","0","3","0","0","0","0"
"1","[2016-09-28 04:40:00,2016-09-28 05:00:00)","0","14","0","11","0","0","0","3","0","0","0","0"
"1","[2016-09-28 05:00:00,2016-09-28 05:20:00)","0","22","1","10","9","0","0","3","0","0","0","0"
"1","[2016-09-28 05:20:00,2016-09-28 05:40:00)","0","22","2","13","7","1","0","1","0","0","0","0"
"1","[2016-09-28 05:40:00,2016-09-28 06:00:00)","0","19","0","14","3","1","0","1","0","0","0","0"
"1","[2016-09-28 06:00:00,2016-09-28 06:20:00)","0","30","2","18","10","1","0","1","0","0","0","0"
"1","[2016-09-28 06:20:00,2016-09-28 06:40:00)","0","49","4","42","7","0","0","0","0","0","0","0"
"1","[2016-09-28 06:40:00,2016-09-28 07:00:00)","0","50","6","35","5","2","0","8","0","0","0","0"
"1","[2016-09-28 07:00:00,2016-09-28 07:20:00)","0","91","11","76","8","1","2","4","0","0","0","0"
"1","[2016-09-28 07:20:00,2016-09-28 07:40:00)","0","74","6","68","4","0","0","2","0","0","0","0"
"1","[2016-09-28 07:40:00,2016-09-28 08:00:00)","0","104","15","91","7","1","0","0","0","0","0","0"
"1","[2016-09-28 08:00:00,2016-09-28 08:20:00)","0","128","15","111","11","1","1","3","0","0","0","0"
"1","[2016-09-28 08:20:00,2016-09-28 08:40:00)","0","137","11","126","6","1","3","0","0","0","0","0"
"1","[2016-09-28 08:40:00,2016-09-28 09:00:00)","0","104","10","95","6","3","0","0","0","0","0","0"
"1","[2016-09-28 09:00:00,2016-09-28 09:20:00)","0","111","16","103","6","0","1","1","0","0","0","0"
"1","[2016-09-28 09:20:00,2016-09-28 09:40:00)","0","121","14","108","9","2","1","1","0","0","0","0"
"1","[2016-09-28 09:40:00,2016-09-28 10:00:00)","0","136","15","118","12","2","0","3","0","1","0","0"
"1","[2016-09-28 10:00:00,2016-09-28 10:20:00)","0","109","15","102","6","1","0","0","0","0","0","0"
"1","[2016-09-28 10:20:00,2016-09-28 10:40:00)","0","89","5","77","7","1","0","3","0","1","0","0"
"1","[2016-09-28 10:40:00,2016-09-28 11:00:00)","0","110","14","100","7","0","0","3","0","0","0","0"
"1","[2016-09-28 11:00:00,2016-09-28 11:20:00)","0","88","7","82","4","1","0","1","0","0","0","0"
"1","[2016-09-28 11:20:00,2016-09-28 11:40:00)","0","91","16","75","13","0","0","3","0","0","0","0"
"1","[2016-09-28 11:40:00,2016-09-28 12:00:00)","0","78","10","69","8","1","0","0","0","0","0","0"
"1","[2016-09-28 12:00:00,2016-09-28 12:20:00)","0","87","14","75","6","2","0","4","0","0","0","0"
"1","[2016-09-28 12:20:00,2016-09-28 12:40:00)","0","89","14","73","9","4","2","0","0","1","0","0"
"1","[2016-09-28 12:40:00,2016-09-28 13:00:00)","0","102","8","91","10","1","0","0","0","0","0","0"
"1","[2016-09-28 13:00:00,2016-09-28 13:20:00)","0","104","13","90","9","3","1","0","0","1","0","0"
"1","[2016-09-28 13:20:00,2016-09-28 13:40:00)","0","101","9","87","6","1","1","5","0","1","0","0"
"1","[2016-09-28 13:40:00,2016-09-28 14:00:00)","0","95","11","88","4","0","0","3","0","0","0","0"
"1","[2016-09-28 14:00:00,2016-09-28 14:20:00)","0","103","14","91","6","3","1","1","0","0","0","0"
"1","[2016-09-28 14:20:00,2016-09-28 14:40:00)","0","110","10","95","11","2","0","2","0","0","0","0"
"1","[2016-09-28 14:40:00,2016-09-28 15:00:00)","0","89","8","85","2","1","0","1","0","0","0","0"
"1","[2016-09-28 15:00:00,2016-09-28 15:20:00)","0","91","16","79","4","2","2","1","0","2","0","0"
"1","[2016-09-28 15:20:00,2016-09-28 15:40:00)","0","97","12","87","6","3","0","0","1","0","0","0"
"1","[2016-09-28 15:40:00,2016-09-28 16:00:00)","0","88","9","85","2","1","0","0","0","0","0","0"
"1","[2016-09-28 16:00:00,2016-09-28 16:20:00)","0","105","13","100","2","1","0","1","0","1","0","0"
"1","[2016-09-28 16:20:00,2016-09-28 16:40:00)","0","97","11","91","3","1","1","1","0","0","0","0"
"1","[2016-09-28 16:40:00,2016-09-28 17:00:00)","0","45","14","44","1","0","0","0","0","0","0","0"
"1","[2016-09-28 17:00:00,2016-09-28 17:20:00)","0","31","7","29","1","1","0","0","0","0","0","0"
"1","[2016-09-28 17:20:00,2016-09-28 17:40:00)","0","37","12","33","3","0","1","0","0","0","0","0"
"1","[2016-09-28 17:40:00,2016-09-28 18:00:00)","0","31","10","29","2","0","0","0","0","0","0","0"
"1","[2016-09-28 18:00:00,2016-09-28 18:20:00)","0","26","3","23","3","0","0","0","0","0","0","0"
"1","[2016-09-28 18:20:00,2016-09-28 18:40:00)","0","24","7","18","6","0","0","0","0","0","0","0"
"1","[2016-09-28 18:40:00,2016-09-28 19:00:00)","0","18","5","18","0","0","0","0","0","0","0","0"
"1","[2016-09-28 19:00:00,2016-09-28 19:20:00)","0","28","8","26","1","1","0","0","0","0","0","0"
"1","[2016-09-28 19:20:00,2016-09-28 19:40:00)","0","26","9","24","1","1","0","0","0","0","0","0"
"1","[2016-09-28 19:40:00,2016-09-28 20:00:00)","0","17","5","17","0","0","0","0","0","0","0","0"
"1","[2016-09-28 20:00:00,2016-09-28 20:20:00)","0","20","5","20","0","0","0","0","0","0","0","0"
"1","[2016-09-28 20:20:00,2016-09-28 20:40:00)","0","24","4","22","2","0","0","0","0","0","0","0"
"1","[2016-09-28 20:40:00,2016-09-28 21:00:00)","0","17","9","16","1","0","0","0","0","0","0","0"
"1","[2016-09-28 21:00:00,2016-09-28 21:20:00)","0","24","7","18","5","1","0","0","0","0","0","0"
"1","[2016-09-28 21:20:00,2016-09-28 21:40:00)","0","11","3","10","1","0","0","0","0","0","0","0"
"1","[2016-09-28 21:40:00,2016-09-28 22:00:00)","0","16","8","12","4","0","0","0","0","0","0","0"
"1","[2016-09-28 22:00:00,2016-09-28 22:20:00)","0","7","1","6","1","0","0","0","0","0","0","0"
"1","[2016-09-28 22:20:00,2016-09-28 22:40:00)","0","9","1","8","1","0","0","0","0","0","0","0"
"1","[2016-09-28 22:40:00,2016-09-28 23:00:00)","0","5","2","5","0","0","0","0","0","0","0","0"
"1","[2016-09-28 23:00:00,2016-09-28 23:20:00)","0","11","0","11","0","0","0","0","0","0","0","0"
"1","[2016-09-28 23:20:00,2016-09-28 23:40:00)","0","20","3","15","2","3","0","0","0","0","0","0"
"1","[2016-09-28 23:40:00,2016-09-29 00:00:00)","0","11","0","9","1","1","0","0","0","0","0","0"
"1","[2016-09-29 00:00:00,2016-09-29 00:20:00)","0","4","2","4","0","0","0","0","0","0","0","0"
"1","[2016-09-29 00:20:00,2016-09-29 00:40:00)","0","9","1","9","0","0","0","0","0","0","0","0"
"1","[2016-09-29 00:40:00,2016-09-29 01:00:00)","0","7","2","7","0","0","0","0","0","0","0","0"
"1","[2016-09-29 01:00:00,2016-09-29 01:20:00)","0","3","0","2","1","0","0","0","0","0","0","0"
"1","[2016-09-29 01:20:00,2016-09-29 01:40:00)","0","6","1","2","1","0","1","1","0","1","0","0"
"1","[2016-09-29 01:40:00,2016-09-29 02:00:00)","0","11","3","5","5","0","1","0","0","0","0","0"
"1","[2016-09-29 02:00:00,2016-09-29 02:20:00)","0","7","0","2","4","0","0","1","0","0","0","0"
"1","[2016-09-29 02:20:00,2016-09-29 02:40:00)","0","4","0","1","2","0","0","1","0","0","0","0"
"1","[2016-09-29 02:40:00,2016-09-29 03:00:00)","0","4","1","2","1","0","0","1","0","0","0","0"
"1","[2016-09-29 03:00:00,2016-09-29 03:20:00)","0","3","1","2","0","0","0","1","0","0","0","0"
"1","[2016-09-29 03:20:00,2016-09-29 03:40:00)","0","7","1","4","1","2","0","0","0","0","0","0"
"1","[2016-09-29 03:40:00,2016-09-29 04:00:00)","0","9","0","3","2","1","2","1","0","0","0","0"
"1","[2016-09-29 04:00:00,2016-09-29 04:20:00)","0","10","0","4","1","1","0","4","0","0","0","0"
"1","[2016-09-29 04:20:00,2016-09-29 04:40:00)","0","10","2","6","2","2","0","0","0","0","0","0"
"1","[2016-09-29 04:40:00,2016-09-29 05:00:00)","0","16","2","6","5","1","0","2","0","2","0","0"
"1","[2016-09-29 05:00:00,2016-09-29 05:20:00)","0","6","1","5","1","0","0","0","0","0","0","0"
"1","[2016-09-29 05:20:00,2016-09-29 05:40:00)","0","5","0","4","1","0","0","0","0","0","0","0"
"1","[2016-09-29 05:40:00,2016-09-29 06:00:00)","0","4","0","3","1","0","0","0","0","0","0","0"
"1","[2016-09-29 06:00:00,2016-09-29 06:20:00)","0","4","2","4","0","0","0","0","0","0","0","0"
"1","[2016-09-29 06:20:00,2016-09-29 06:40:00)","0","9","2","7","1","1","0","0","0","0","0","0"
"1","[2016-09-29 06:40:00,2016-09-29 07:00:00)","0","18","6","12","3","2","1","0","0","0","0","0"
"1","[2016-09-29 07:00:00,2016-09-29 07:20:00)","0","25","9","19","5","0","1","0","0","0","0","0"
"1","[2016-09-29 07:20:00,2016-09-29 07:40:00)","0","30","6","24","6","0","0","0","0","0","0","0"
"1","[2016-09-29 07:40:00,2016-09-29 08:00:00)","0","30","11","27","3","0","0","0","0","0","0","0"
"1","[2016-09-29 08:00:00,2016-09-29 08:20:00)","0","41","18","34","7","0","0","0","0","0","0","0"
"1","[2016-09-29 08:20:00,2016-09-29 08:40:00)","0","48","15","46","1","1","0","0","0","0","0","0"
"1","[2016-09-29 08:40:00,2016-09-29 09:00:00)","0","50","19","46","1","3","0","0","0","0","0","0"
"1","[2016-09-29 09:00:00,2016-09-29 09:20:00)","0","47","15","44","3","0","0","0","0","0","0","0"
"1","[2016-09-29 09:20:00,2016-09-29 09:40:00)","0","40","8","37","3","0","0","0","0","0","0","0"
"1","[2016-09-29 09:40:00,2016-09-29 10:00:00)","0","48","11","46","2","0","0","0","0","0","0","0"
"1","[2016-09-29 10:00:00,2016-09-29 10:20:00)","0","56","13","53","1","1","0","0","0","0","0","0"
"1","[2016-09-29 10:20:00,2016-09-29 10:40:00)","0","51","12","48","3","0","0","0","0","0","0","0"
"1","[2016-09-29 10:40:00,2016-09-29 11:00:00)","0","40","9","34","6","0","0","0","0","0","0","0"
"1","[2016-09-29 11:00:00,2016-09-29 11:20:00)","0","39","8","37","2","0","0","0","0","0","0","0"
"1","[2016-09-29 11:20:00,2016-09-29 11:40:00)","0","41","13","35","4","1","0","0","0","0","0","0"
"1","[2016-09-29 11:40:00,2016-09-29 12:00:00)","0","36","7","33","1","0","1","0","0","1","0","0"
"1","[2016-09-29 12:00:00,2016-09-29 12:20:00)","0","35","8","33","2","0","0","0","0","0","0","0"
"1","[2016-09-29 12:20:00,2016-09-29 12:40:00)","0","35","8","32","2","1","0","0","0","0","0","0"
"1","[2016-09-29 12:40:00,2016-09-29 13:00:00)","0","43","8","40","2","1","0","0","0","0","0","0"
"1","[2016-09-29 13:00:00,2016-09-29 13:20:00)","0","50","19","46","3","0","1","0","0","0","0","0"
"1","[2016-09-29 13:20:00,2016-09-29 13:40:00)","0","24","8","21","2","1","0","0","0","0","0","0"
"1","[2016-09-29 13:40:00,2016-09-29 14:00:00)","0","43","15","39","4","0","0","0","0","0","0","0"
"1","[2016-09-29 14:00:00,2016-09-29 14:20:00)","0","48","15","43","2","3","0","0","0","0","0","0"
"1","[2016-09-29 14:20:00,2016-09-29 14:40:00)","0","43","13","42","1","0","0","0","0","0","0","0"
"1","[2016-09-29 14:40:00,2016-09-29 15:00:00)","0","55","11","51","4","0","0","0","0","0","0","0"
"1","[2016-09-29 15:00:00,2016-09-29 15:20:00)","0","53","17","52","1","0","0","0","0","0","0","0"
"1","[2016-09-29 15:20:00,2016-09-29 15:40:00)","0","65","23","60","4","1","0","0","0","0","0","0"
"1","[2016-09-29 15:40:00,2016-09-29 16:00:00)","0","53","13","48","5","0","0","0","0","0","0","0"
"1","[2016-09-29 16:00:00,2016-09-29 16:20:00)","0","60","16","58","1","0","1","0","0","0","0","0"
"1","[2016-09-29 16:20:00,2016-09-29 16:40:00)","0","50","10","46","2","0","2","0","0","0","0","0"
"1","[2016-09-29 16:40:00,2016-09-29 17:00:00)","0","47","13","46","1","0","0","0","0","0","0","0"
"1","[2016-09-29 17:00:00,2016-09-29 17:20:00)","0","30","3","28","1","1","0","0","0","0","0","0"
"1","[2016-09-29 17:20:00,2016-09-29 17:40:00)","0","30","9","29","1","0","0","0","0","0","0","0"
"1","[2016-09-29 17:40:00,2016-09-29 18:00:00)","0","30","12","29","1","0","0","0","0","0","0","0"
"1","[2016-09-29 18:00:00,2016-09-29 18:20:00)","0","22","6","18","3","0","1","0","0","0","0","0"
"1","[2016-09-29 18:20:00,2016-09-29 18:40:00)","0","26","6","26","0","0","0","0","0","0","0","0"
"1","[2016-09-29 18:40:00,2016-09-29 19:00:00)","0","25","5","23","2","0","0","0","0","0","0","0"
"1","[2016-09-29 19:00:00,2016-09-29 19:20:00)","0","18","4","17","1","0","0","0","0","0","0","0"
"1","[2016-09-29 19:20:00,2016-09-29 19:40:00)","0","27","8","25","2","0","0","0","0","0","0","0"
"1","[2016-09-29 19:40:00,2016-09-29 20:00:00)","0","22","5","20","1","1","0","0","0","0","0","0"
"1","[2016-09-29 20:00:00,2016-09-29 20:20:00)","0","30","7","27","2","1","0","0","0","0","0","0"
"1","[2016-09-29 20:20:00,2016-09-29 20:40:00)","0","16","7","15","1","0","0","0","0","0","0","0"
"1","[2016-09-29 20:40:00,2016-09-29 21:00:00)","0","21","3","19","2","0","0","0","0","0","0","0"
"1","[2016-09-29 21:00:00,2016-09-29 21:20:00)","0","24","5","22","2","0","0","0","0","0","0","0"
"1","[2016-09-29 21:20:00,2016-09-29 21:40:00)","0","16","4","12","4","0","0","0","0","0","0","0"
"1","[2016-09-29 21:40:00,2016-09-29 22:00:00)","0","17","4","16","1","0","0","0","0","0","0","0"
"1","[2016-09-29 22:00:00,2016-09-29 22:20:00)","0","15","2","15","0","0","0","0","0","0","0","0"
"1","[2016-09-29 22:20:00,2016-09-29 22:40:00)","0","11","2","11","0","0","0","0","0","0","0","0"
"1","[2016-09-29 22:40:00,2016-09-29 23:00:00)","0","7","1","6","1","0","0","0","0","0","0","0"
"1","[2016-09-29 23:00:00,2016-09-29 23:20:00)","0","3","2","3","0","0","0","0","0","0","0","0"
"1","[2016-09-29 23:20:00,2016-09-29 23:40:00)","0","5","0","5","0","0","0","0","0","0","0","0"
"1","[2016-09-29 23:40:00,2016-09-30 00:00:00)","0","8","1","8","0","0","0","0","0","0","0","0"
"1","[2016-09-30 00:00:00,2016-09-30 00:20:00)","0","18","1","13","0","4","1","0","0","0","0","0"
"1","[2016-09-30 00:20:00,2016-09-30 00:40:00)","0","16","0","15","0","0","0","1","0","0","0","0"
"1","[2016-09-30 00:40:00,2016-09-30 01:00:00)","0","8","0","8","0","0","0","0","0","0","0","0"
"1","[2016-09-30 01:00:00,2016-09-30 01:20:00)","0","12","0","7","0","1","1","3","0","0","0","0"
"1","[2016-09-30 01:20:00,2016-09-30 01:40:00)","0","9","0","5","3","1","0","0","0","0","0","0"
"1","[2016-09-30 01:40:00,2016-09-30 02:00:00)","0","10","1","8","1","0","0","1","0","0","0","0"
"1","[2016-09-30 02:00:00,2016-09-30 02:20:00)","0","5","0","3","1","1","0","0","0","0","0","0"
"1","[2016-09-30 02:20:00,2016-09-30 02:40:00)","0","4","0","3","1","0","0","0","0","0","0","0"
"1","[2016-09-30 02:40:00,2016-09-30 03:00:00)","0","7","0","4","1","2","0","0","0","0","0","0"
"1","[2016-09-30 03:00:00,2016-09-30 03:20:00)","0","10","1","3","3","0","0","4","0","0","0","0"
"1","[2016-09-30 03:20:00,2016-09-30 03:40:00)","0","8","1","2","0","3","0","3","0","0","0","0"
