"tollgate_id","time_window","direction","volume"
"2","[2016-10-23 13:20:00,2016-10-23 13:40:00)","0","78"
"3","[2016-10-23 13:20:00,2016-10-23 13:40:00)","0","119"
"3","[2016-10-23 13:20:00,2016-10-23 13:40:00)","1","153"
"3","[2016-10-23 13:40:00,2016-10-23 14:00:00)","0","124"
"3","[2016-10-23 13:40:00,2016-10-23 14:00:00)","1","112"
"1","[2016-10-23 13:40:00,2016-10-23 14:00:00)","0","62"
"1","[2016-10-23 13:40:00,2016-10-23 14:00:00)","1","91"
"2","[2016-10-23 13:40:00,2016-10-23 14:00:00)","0","65"
"3","[2016-10-23 14:00:00,2016-10-23 14:20:00)","0","142"
"3","[2016-10-23 14:00:00,2016-10-23 14:20:00)","1","133"
"1","[2016-10-23 14:00:00,2016-10-23 14:20:00)","0","52"
"1","[2016-10-23 14:00:00,2016-10-23 14:20:00)","1","113"
"2","[2016-10-23 14:00:00,2016-10-23 14:20:00)","0","73"
"3","[2016-10-23 14:20:00,2016-10-23 14:40:00)","0","134"
"3","[2016-10-23 14:20:00,2016-10-23 14:40:00)","1","101"
"2","[2016-10-23 14:20:00,2016-10-23 14:40:00)","0","95"
"1","[2016-10-23 14:20:00,2016-10-23 14:40:00)","0","64"
"1","[2016-10-23 14:20:00,2016-10-23 14:40:00)","1","109"
"1","[2016-10-23 14:40:00,2016-10-23 15:00:00)","0","71"
"1","[2016-10-23 14:40:00,2016-10-23 15:00:00)","1","114"
"3","[2016-10-23 14:40:00,2016-10-23 15:00:00)","0","139"
"3","[2016-10-23 14:40:00,2016-10-23 15:00:00)","1","106"
"2","[2016-10-23 14:40:00,2016-10-23 15:00:00)","0","76"
"3","[2016-10-23 15:00:00,2016-10-23 15:20:00)","0","122"
"3","[2016-10-23 15:00:00,2016-10-23 15:20:00)","1","137"
"1","[2016-10-23 15:00:00,2016-10-23 15:20:00)","0","61"
"1","[2016-10-23 15:00:00,2016-10-23 15:20:00)","1","101"
"2","[2016-10-23 15:00:00,2016-10-23 15:20:00)","0","76"
"1","[2016-10-23 15:20:00,2016-10-23 15:40:00)","0","65"
"1","[2016-10-23 15:20:00,2016-10-23 15:40:00)","1","124"
"3","[2016-10-23 15:20:00,2016-10-23 15:40:00)","0","109"
"3","[2016-10-23 15:20:00,2016-10-23 15:40:00)","1","117"
"2","[2016-10-23 15:20:00,2016-10-23 15:40:00)","0","83"
"2","[2016-10-23 15:40:00,2016-10-23 16:00:00)","0","74"
"3","[2016-10-23 15:40:00,2016-10-23 16:00:00)","0","133"
"3","[2016-10-23 15:40:00,2016-10-23 16:00:00)","1","89"
"1","[2016-10-23 15:40:00,2016-10-23 16:00:00)","0","61"
"1","[2016-10-23 15:40:00,2016-10-23 16:00:00)","1","114"
"1","[2016-10-23 16:00:00,2016-10-23 16:20:00)","0","60"
"1","[2016-10-23 16:00:00,2016-10-23 16:20:00)","1","104"
"3","[2016-10-23 16:00:00,2016-10-23 16:20:00)","0","122"
"3","[2016-10-23 16:00:00,2016-10-23 16:20:00)","1","95"
"2","[2016-10-23 16:00:00,2016-10-23 16:20:00)","0","61"
"1","[2016-10-23 16:20:00,2016-10-23 16:40:00)","0","58"
"1","[2016-10-23 16:20:00,2016-10-23 16:40:00)","1","113"
"3","[2016-10-23 16:20:00,2016-10-23 16:40:00)","0","110"
"3","[2016-10-23 16:20:00,2016-10-23 16:40:00)","1","91"
"2","[2016-10-23 16:20:00,2016-10-23 16:40:00)","0","72"
"2","[2016-10-23 16:40:00,2016-10-23 17:00:00)","0","61"
"3","[2016-10-23 16:40:00,2016-10-23 17:00:00)","0","122"
"3","[2016-10-23 16:40:00,2016-10-23 17:00:00)","1","104"
"1","[2016-10-23 16:40:00,2016-10-23 17:00:00)","0","62"
"1","[2016-10-23 16:40:00,2016-10-23 17:00:00)","1","108"
"2","[2016-10-23 17:00:00,2016-10-23 17:20:00)","0","88"
"3","[2016-10-23 17:00:00,2016-10-23 17:20:00)","0","107"
"3","[2016-10-23 17:00:00,2016-10-23 17:20:00)","1","80"
"1","[2016-10-23 17:00:00,2016-10-23 17:20:00)","0","43"
"1","[2016-10-23 17:00:00,2016-10-23 17:20:00)","1","113"
"3","[2016-10-23 17:20:00,2016-10-23 17:40:00)","0","124"
"3","[2016-10-23 17:20:00,2016-10-23 17:40:00)","1","81"
"2","[2016-10-23 17:20:00,2016-10-23 17:40:00)","0","56"
"1","[2016-10-23 17:20:00,2016-10-23 17:40:00)","0","37"
"1","[2016-10-23 17:20:00,2016-10-23 17:40:00)","1","105"
"1","[2016-10-23 17:40:00,2016-10-23 18:00:00)","0","46"
"1","[2016-10-23 17:40:00,2016-10-23 18:00:00)","1","106"
"2","[2016-10-23 17:40:00,2016-10-23 18:00:00)","0","54"
"3","[2016-10-23 17:40:00,2016-10-23 18:00:00)","0","82"
"3","[2016-10-23 17:40:00,2016-10-23 18:00:00)","1","76"
"1","[2016-10-23 18:00:00,2016-10-23 18:20:00)","0","44"
"1","[2016-10-23 18:00:00,2016-10-23 18:20:00)","1","77"
"2","[2016-10-23 18:00:00,2016-10-23 18:20:00)","0","49"
"3","[2016-10-23 18:00:00,2016-10-23 18:20:00)","0","65"
"3","[2016-10-23 18:00:00,2016-10-23 18:20:00)","1","78"
"3","[2016-10-23 18:20:00,2016-10-23 18:40:00)","0","80"
"3","[2016-10-23 18:20:00,2016-10-23 18:40:00)","1","88"
"2","[2016-10-23 18:20:00,2016-10-23 18:40:00)","0","45"
"1","[2016-10-23 18:20:00,2016-10-23 18:40:00)","0","30"
"1","[2016-10-23 18:20:00,2016-10-23 18:40:00)","1","91"
"3","[2016-10-23 18:40:00,2016-10-23 19:00:00)","0","74"
"3","[2016-10-23 18:40:00,2016-10-23 19:00:00)","1","79"
"2","[2016-10-23 18:40:00,2016-10-23 19:00:00)","0","50"
"1","[2016-10-23 18:40:00,2016-10-23 19:00:00)","0","22"
"1","[2016-10-23 18:40:00,2016-10-23 19:00:00)","1","49"
"3","[2016-10-23 19:00:00,2016-10-23 19:20:00)","0","74"
"3","[2016-10-23 19:00:00,2016-10-23 19:20:00)","1","58"
"1","[2016-10-23 19:00:00,2016-10-23 19:20:00)","0","40"
"1","[2016-10-23 19:00:00,2016-10-23 19:20:00)","1","54"
"2","[2016-10-23 19:00:00,2016-10-23 19:20:00)","0","34"
"2","[2016-10-23 19:20:00,2016-10-23 19:40:00)","0","32"
"3","[2016-10-23 19:20:00,2016-10-23 19:40:00)","0","53"
"3","[2016-10-23 19:20:00,2016-10-23 19:40:00)","1","74"
"1","[2016-10-23 19:20:00,2016-10-23 19:40:00)","0","26"
"1","[2016-10-23 19:20:00,2016-10-23 19:40:00)","1","48"
"2","[2016-10-23 19:40:00,2016-10-23 20:00:00)","0","25"
"1","[2016-10-23 19:40:00,2016-10-23 20:00:00)","0","23"
"1","[2016-10-23 19:40:00,2016-10-23 20:00:00)","1","45"
"3","[2016-10-23 19:40:00,2016-10-23 20:00:00)","0","52"
"3","[2016-10-23 19:40:00,2016-10-23 20:00:00)","1","72"
"1","[2016-10-23 20:00:00,2016-10-23 20:20:00)","0","23"
"1","[2016-10-23 20:00:00,2016-10-23 20:20:00)","1","40"
"3","[2016-10-23 20:00:00,2016-10-23 20:20:00)","0","55"
"3","[2016-10-23 20:00:00,2016-10-23 20:20:00)","1","45"
"2","[2016-10-23 20:00:00,2016-10-23 20:20:00)","0","37"
"3","[2016-10-23 20:20:00,2016-10-23 20:40:00)","0","56"
"3","[2016-10-23 20:20:00,2016-10-23 20:40:00)","1","36"
"2","[2016-10-23 20:20:00,2016-10-23 20:40:00)","0","34"
"1","[2016-10-23 20:20:00,2016-10-23 20:40:00)","0","25"
"1","[2016-10-23 20:20:00,2016-10-23 20:40:00)","1","48"
"3","[2016-10-23 20:40:00,2016-10-23 21:00:00)","0","50"
"3","[2016-10-23 20:40:00,2016-10-23 21:00:00)","1","41"
"1","[2016-10-23 20:40:00,2016-10-23 21:00:00)","0","24"
"1","[2016-10-23 20:40:00,2016-10-23 21:00:00)","1","50"
"2","[2016-10-23 20:40:00,2016-10-23 21:00:00)","0","33"
"2","[2016-10-23 21:00:00,2016-10-23 21:20:00)","0","29"
"1","[2016-10-23 21:00:00,2016-10-23 21:20:00)","0","17"
"1","[2016-10-23 21:00:00,2016-10-23 21:20:00)","1","30"
"3","[2016-10-23 21:00:00,2016-10-23 21:20:00)","0","34"
"3","[2016-10-23 21:00:00,2016-10-23 21:20:00)","1","34"
"2","[2016-10-23 21:20:00,2016-10-23 21:40:00)","0","22"
"3","[2016-10-23 21:20:00,2016-10-23 21:40:00)","0","33"
"3","[2016-10-23 21:20:00,2016-10-23 21:40:00)","1","42"
"1","[2016-10-23 21:20:00,2016-10-23 21:40:00)","0","8"
"1","[2016-10-23 21:20:00,2016-10-23 21:40:00)","1","35"
"1","[2016-10-23 21:40:00,2016-10-23 22:00:00)","0","11"
"1","[2016-10-23 21:40:00,2016-10-23 22:00:00)","1","26"
"2","[2016-10-23 21:40:00,2016-10-23 22:00:00)","0","21"
"3","[2016-10-23 21:40:00,2016-10-23 22:00:00)","0","27"
"3","[2016-10-23 21:40:00,2016-10-23 22:00:00)","1","32"
"2","[2016-10-23 22:00:00,2016-10-23 22:20:00)","0","17"
"3","[2016-10-23 22:00:00,2016-10-23 22:20:00)","0","31"
"3","[2016-10-23 22:00:00,2016-10-23 22:20:00)","1","28"
"1","[2016-10-23 22:00:00,2016-10-23 22:20:00)","0","15"
"1","[2016-10-23 22:00:00,2016-10-23 22:20:00)","1","11"
"2","[2016-10-23 22:20:00,2016-10-23 22:40:00)","0","13"
"3","[2016-10-23 22:20:00,2016-10-23 22:40:00)","0","22"
"3","[2016-10-23 22:20:00,2016-10-23 22:40:00)","1","21"
"1","[2016-10-23 22:20:00,2016-10-23 22:40:00)","0","10"
"1","[2016-10-23 22:20:00,2016-10-23 22:40:00)","1","21"
"2","[2016-10-23 22:40:00,2016-10-23 23:00:00)","0","11"
"3","[2016-10-23 22:40:00,2016-10-23 23:00:00)","0","19"
"3","[2016-10-23 22:40:00,2016-10-23 23:00:00)","1","40"
"1","[2016-10-23 22:40:00,2016-10-23 23:00:00)","0","6"
"1","[2016-10-23 22:40:00,2016-10-23 23:00:00)","1","18"
"2","[2016-10-23 23:00:00,2016-10-23 23:20:00)","0","20"
"1","[2016-10-23 23:00:00,2016-10-23 23:20:00)","0","9"
"1","[2016-10-23 23:00:00,2016-10-23 23:20:00)","1","8"
"3","[2016-10-23 23:00:00,2016-10-23 23:20:00)","0","12"
"3","[2016-10-23 23:00:00,2016-10-23 23:20:00)","1","15"
"3","[2016-10-23 23:20:00,2016-10-23 23:40:00)","0","11"
"3","[2016-10-23 23:20:00,2016-10-23 23:40:00)","1","14"
"1","[2016-10-23 23:20:00,2016-10-23 23:40:00)","0","7"
"1","[2016-10-23 23:20:00,2016-10-23 23:40:00)","1","15"
"2","[2016-10-23 23:20:00,2016-10-23 23:40:00)","0","13"
"2","[2016-10-23 23:40:00,2016-10-24 00:00:00)","0","4"
"1","[2016-10-23 23:40:00,2016-10-24 00:00:00)","0","10"
"1","[2016-10-23 23:40:00,2016-10-24 00:00:00)","1","16"
"3","[2016-10-23 23:40:00,2016-10-24 00:00:00)","0","13"
"3","[2016-10-23 23:40:00,2016-10-24 00:00:00)","1","11"
"3","[2016-10-24 00:00:00,2016-10-24 00:20:00)","0","14"
"3","[2016-10-24 00:00:00,2016-10-24 00:20:00)","1","118"
"1","[2016-10-24 00:00:00,2016-10-24 00:20:00)","0","9"
"1","[2016-10-24 00:00:00,2016-10-24 00:20:00)","1","149"
"2","[2016-10-24 00:00:00,2016-10-24 00:20:00)","0","4"
"3","[2016-10-24 00:20:00,2016-10-24 00:40:00)","0","17"
"3","[2016-10-24 00:20:00,2016-10-24 00:40:00)","1","94"
"1","[2016-10-24 00:20:00,2016-10-24 00:40:00)","0","10"
"1","[2016-10-24 00:20:00,2016-10-24 00:40:00)","1","66"
"2","[2016-10-24 00:20:00,2016-10-24 00:40:00)","0","3"
"1","[2016-10-24 00:40:00,2016-10-24 01:00:00)","0","4"
"1","[2016-10-24 00:40:00,2016-10-24 01:00:00)","1","34"
"3","[2016-10-24 00:40:00,2016-10-24 01:00:00)","0","12"
"3","[2016-10-24 00:40:00,2016-10-24 01:00:00)","1","60"
"3","[2016-10-24 01:00:00,2016-10-24 01:20:00)","0","16"
"3","[2016-10-24 01:00:00,2016-10-24 01:20:00)","1","15"
"1","[2016-10-24 01:00:00,2016-10-24 01:20:00)","0","4"
"1","[2016-10-24 01:00:00,2016-10-24 01:20:00)","1","4"
"1","[2016-10-24 01:20:00,2016-10-24 01:40:00)","0","5"
"1","[2016-10-24 01:20:00,2016-10-24 01:40:00)","1","11"
"3","[2016-10-24 01:20:00,2016-10-24 01:40:00)","0","20"
"3","[2016-10-24 01:20:00,2016-10-24 01:40:00)","1","3"
"2","[2016-10-24 01:20:00,2016-10-24 01:40:00)","0","1"
"1","[2016-10-24 01:40:00,2016-10-24 02:00:00)","0","9"
"1","[2016-10-24 01:40:00,2016-10-24 02:00:00)","1","8"
"3","[2016-10-24 01:40:00,2016-10-24 02:00:00)","0","17"
"3","[2016-10-24 01:40:00,2016-10-24 02:00:00)","1","6"
"3","[2016-10-24 02:00:00,2016-10-24 02:20:00)","0","9"
"3","[2016-10-24 02:00:00,2016-10-24 02:20:00)","1","6"
"1","[2016-10-24 02:00:00,2016-10-24 02:20:00)","0","5"
"1","[2016-10-24 02:00:00,2016-10-24 02:20:00)","1","5"
"3","[2016-10-24 02:20:00,2016-10-24 02:40:00)","0","13"
"3","[2016-10-24 02:20:00,2016-10-24 02:40:00)","1","5"
"1","[2016-10-24 02:20:00,2016-10-24 02:40:00)","0","3"
"1","[2016-10-24 02:20:00,2016-10-24 02:40:00)","1","7"
"1","[2016-10-24 02:40:00,2016-10-24 03:00:00)","0","9"
"1","[2016-10-24 02:40:00,2016-10-24 03:00:00)","1","8"
"3","[2016-10-24 02:40:00,2016-10-24 03:00:00)","0","16"
"3","[2016-10-24 02:40:00,2016-10-24 03:00:00)","1","3"
"3","[2016-10-24 03:00:00,2016-10-24 03:20:00)","0","16"
"3","[2016-10-24 03:00:00,2016-10-24 03:20:00)","1","5"
"1","[2016-10-24 03:00:00,2016-10-24 03:20:00)","0","5"
"1","[2016-10-24 03:00:00,2016-10-24 03:20:00)","1","5"
"3","[2016-10-24 03:20:00,2016-10-24 03:40:00)","0","15"
"1","[2016-10-24 03:20:00,2016-10-24 03:40:00)","0","5"
"1","[2016-10-24 03:20:00,2016-10-24 03:40:00)","1","11"
"3","[2016-10-24 03:40:00,2016-10-24 04:00:00)","0","7"
"3","[2016-10-24 03:40:00,2016-10-24 04:00:00)","1","3"
"1","[2016-10-24 03:40:00,2016-10-24 04:00:00)","0","5"
"1","[2016-10-24 03:40:00,2016-10-24 04:00:00)","1","21"
"3","[2016-10-24 04:00:00,2016-10-24 04:20:00)","0","10"
"3","[2016-10-24 04:00:00,2016-10-24 04:20:00)","1","6"
"1","[2016-10-24 04:00:00,2016-10-24 04:20:00)","0","15"
"1","[2016-10-24 04:00:00,2016-10-24 04:20:00)","1","14"
"1","[2016-10-24 04:20:00,2016-10-24 04:40:00)","0","14"
"1","[2016-10-24 04:20:00,2016-10-24 04:40:00)","1","18"
"3","[2016-10-24 04:20:00,2016-10-24 04:40:00)","0","12"
"3","[2016-10-24 04:20:00,2016-10-24 04:40:00)","1","10"
"3","[2016-10-24 04:40:00,2016-10-24 05:00:00)","0","12"
"3","[2016-10-24 04:40:00,2016-10-24 05:00:00)","1","8"
"1","[2016-10-24 04:40:00,2016-10-24 05:00:00)","0","14"
"1","[2016-10-24 04:40:00,2016-10-24 05:00:00)","1","22"
"2","[2016-10-24 04:40:00,2016-10-24 05:00:00)","0","1"
"3","[2016-10-24 05:00:00,2016-10-24 05:20:00)","0","13"
"3","[2016-10-24 05:00:00,2016-10-24 05:20:00)","1","8"
"1","[2016-10-24 05:00:00,2016-10-24 05:20:00)","0","5"
"1","[2016-10-24 05:00:00,2016-10-24 05:20:00)","1","25"
"2","[2016-10-24 05:00:00,2016-10-24 05:20:00)","0","18"
"3","[2016-10-24 05:20:00,2016-10-24 05:40:00)","0","16"
"3","[2016-10-24 05:20:00,2016-10-24 05:40:00)","1","5"
"1","[2016-10-24 05:20:00,2016-10-24 05:40:00)","0","4"
"1","[2016-10-24 05:20:00,2016-10-24 05:40:00)","1","33"
"2","[2016-10-24 05:20:00,2016-10-24 05:40:00)","0","23"
"1","[2016-10-24 05:40:00,2016-10-24 06:00:00)","0","6"
"1","[2016-10-24 05:40:00,2016-10-24 06:00:00)","1","41"
"3","[2016-10-24 05:40:00,2016-10-24 06:00:00)","0","21"
"3","[2016-10-24 05:40:00,2016-10-24 06:00:00)","1","9"
"2","[2016-10-24 05:40:00,2016-10-24 06:00:00)","0","30"
"3","[2016-10-24 06:00:00,2016-10-24 06:20:00)","0","41"
"3","[2016-10-24 06:00:00,2016-10-24 06:20:00)","1","23"
"1","[2016-10-24 06:00:00,2016-10-24 06:20:00)","0","18"
"1","[2016-10-24 06:00:00,2016-10-24 06:20:00)","1","31"
"2","[2016-10-24 06:00:00,2016-10-24 06:20:00)","0","27"
"3","[2016-10-24 06:20:00,2016-10-24 06:40:00)","0","53"
"3","[2016-10-24 06:20:00,2016-10-24 06:40:00)","1","41"
"2","[2016-10-24 06:20:00,2016-10-24 06:40:00)","0","39"
"1","[2016-10-24 06:20:00,2016-10-24 06:40:00)","0","21"
"1","[2016-10-24 06:20:00,2016-10-24 06:40:00)","1","57"
"3","[2016-10-24 06:40:00,2016-10-24 07:00:00)","0","105"
"3","[2016-10-24 06:40:00,2016-10-24 07:00:00)","1","60"
"2","[2016-10-24 06:40:00,2016-10-24 07:00:00)","0","52"
"1","[2016-10-24 06:40:00,2016-10-24 07:00:00)","0","24"
"1","[2016-10-24 06:40:00,2016-10-24 07:00:00)","1","59"
"2","[2016-10-24 07:00:00,2016-10-24 07:20:00)","0","104"
"3","[2016-10-24 07:00:00,2016-10-24 07:20:00)","0","150"
"3","[2016-10-24 07:00:00,2016-10-24 07:20:00)","1","75"
"1","[2016-10-24 07:00:00,2016-10-24 07:20:00)","0","35"
"1","[2016-10-24 07:00:00,2016-10-24 07:20:00)","1","76"
"2","[2016-10-24 07:20:00,2016-10-24 07:40:00)","0","111"
"3","[2016-10-24 07:20:00,2016-10-24 07:40:00)","0","148"
"3","[2016-10-24 07:20:00,2016-10-24 07:40:00)","1","101"
"1","[2016-10-24 07:20:00,2016-10-24 07:40:00)","0","34"
"1","[2016-10-24 07:20:00,2016-10-24 07:40:00)","1","116"
"2","[2016-10-24 07:40:00,2016-10-24 08:00:00)","0","123"
"3","[2016-10-24 07:40:00,2016-10-24 08:00:00)","0","171"
"3","[2016-10-24 07:40:00,2016-10-24 08:00:00)","1","99"
"1","[2016-10-24 07:40:00,2016-10-24 08:00:00)","0","43"
"1","[2016-10-24 07:40:00,2016-10-24 08:00:00)","1","126"
"3","[2016-10-24 08:00:00,2016-10-24 08:20:00)","0","164"
"3","[2016-10-24 08:00:00,2016-10-24 08:20:00)","1","174"
"2","[2016-10-24 08:00:00,2016-10-24 08:20:00)","0","122"
"1","[2016-10-24 08:00:00,2016-10-24 08:20:00)","0","49"
"1","[2016-10-24 08:00:00,2016-10-24 08:20:00)","1","137"
"1","[2016-10-24 08:20:00,2016-10-24 08:40:00)","0","47"
"1","[2016-10-24 08:20:00,2016-10-24 08:40:00)","1","151"
"3","[2016-10-24 08:20:00,2016-10-24 08:40:00)","0","179"
"3","[2016-10-24 08:20:00,2016-10-24 08:40:00)","1","122"
"2","[2016-10-24 08:20:00,2016-10-24 08:40:00)","0","122"
"2","[2016-10-24 08:40:00,2016-10-24 09:00:00)","0","108"
"3","[2016-10-24 08:40:00,2016-10-24 09:00:00)","0","169"
"3","[2016-10-24 08:40:00,2016-10-24 09:00:00)","1","164"
"1","[2016-10-24 08:40:00,2016-10-24 09:00:00)","0","50"
"1","[2016-10-24 08:40:00,2016-10-24 09:00:00)","1","135"
"2","[2016-10-24 09:00:00,2016-10-24 09:20:00)","0","113"
"3","[2016-10-24 09:00:00,2016-10-24 09:20:00)","0","145"
"3","[2016-10-24 09:00:00,2016-10-24 09:20:00)","1","152"
"1","[2016-10-24 09:00:00,2016-10-24 09:20:00)","0","52"
"1","[2016-10-24 09:00:00,2016-10-24 09:20:00)","1","128"
"1","[2016-10-24 09:20:00,2016-10-24 09:40:00)","0","48"
"1","[2016-10-24 09:20:00,2016-10-24 09:40:00)","1","116"
"3","[2016-10-24 09:20:00,2016-10-24 09:40:00)","0","160"
"3","[2016-10-24 09:20:00,2016-10-24 09:40:00)","1","113"
"2","[2016-10-24 09:20:00,2016-10-24 09:40:00)","0","101"
"1","[2016-10-24 09:40:00,2016-10-24 10:00:00)","0","58"
"1","[2016-10-24 09:40:00,2016-10-24 10:00:00)","1","88"
"3","[2016-10-24 09:40:00,2016-10-24 10:00:00)","0","110"
"3","[2016-10-24 09:40:00,2016-10-24 10:00:00)","1","109"
"2","[2016-10-24 09:40:00,2016-10-24 10:00:00)","0","79"
"3","[2016-10-24 10:00:00,2016-10-24 10:20:00)","0","116"
"3","[2016-10-24 10:00:00,2016-10-24 10:20:00)","1","79"
"2","[2016-10-24 10:00:00,2016-10-24 10:20:00)","0","67"
"1","[2016-10-24 10:00:00,2016-10-24 10:20:00)","0","45"
"1","[2016-10-24 10:00:00,2016-10-24 10:20:00)","1","69"
"1","[2016-10-24 10:20:00,2016-10-24 10:40:00)","0","36"
"1","[2016-10-24 10:20:00,2016-10-24 10:40:00)","1","92"
"3","[2016-10-24 10:20:00,2016-10-24 10:40:00)","0","94"
"3","[2016-10-24 10:20:00,2016-10-24 10:40:00)","1","93"
"2","[2016-10-24 10:20:00,2016-10-24 10:40:00)","0","59"
"2","[2016-10-24 10:40:00,2016-10-24 11:00:00)","0","69"
"3","[2016-10-24 10:40:00,2016-10-24 11:00:00)","0","96"
"3","[2016-10-24 10:40:00,2016-10-24 11:00:00)","1","81"
"1","[2016-10-24 10:40:00,2016-10-24 11:00:00)","0","28"
"1","[2016-10-24 10:40:00,2016-10-24 11:00:00)","1","101"
"1","[2016-10-24 11:00:00,2016-10-24 11:20:00)","0","34"
"1","[2016-10-24 11:00:00,2016-10-24 11:20:00)","1","89"
"2","[2016-10-24 11:00:00,2016-10-24 11:20:00)","0","66"
"3","[2016-10-24 11:00:00,2016-10-24 11:20:00)","0","104"
"3","[2016-10-24 11:00:00,2016-10-24 11:20:00)","1","70"
"2","[2016-10-24 11:20:00,2016-10-24 11:40:00)","0","45"
"3","[2016-10-24 11:20:00,2016-10-24 11:40:00)","0","88"
"3","[2016-10-24 11:20:00,2016-10-24 11:40:00)","1","80"
"1","[2016-10-24 11:20:00,2016-10-24 11:40:00)","0","50"
"1","[2016-10-24 11:20:00,2016-10-24 11:40:00)","1","70"
"2","[2016-10-24 11:40:00,2016-10-24 12:00:00)","0","65"
"3","[2016-10-24 11:40:00,2016-10-24 12:00:00)","0","108"
"3","[2016-10-24 11:40:00,2016-10-24 12:00:00)","1","66"
"1","[2016-10-24 11:40:00,2016-10-24 12:00:00)","0","35"
"1","[2016-10-24 11:40:00,2016-10-24 12:00:00)","1","69"
"3","[2016-10-24 12:00:00,2016-10-24 12:20:00)","0","95"
"3","[2016-10-24 12:00:00,2016-10-24 12:20:00)","1","91"
"2","[2016-10-24 12:00:00,2016-10-24 12:20:00)","0","44"
"1","[2016-10-24 12:00:00,2016-10-24 12:20:00)","0","44"
"1","[2016-10-24 12:00:00,2016-10-24 12:20:00)","1","89"
"3","[2016-10-24 12:20:00,2016-10-24 12:40:00)","0","87"
"3","[2016-10-24 12:20:00,2016-10-24 12:40:00)","1","81"
"2","[2016-10-24 12:20:00,2016-10-24 12:40:00)","0","57"
"1","[2016-10-24 12:20:00,2016-10-24 12:40:00)","0","37"
"1","[2016-10-24 12:20:00,2016-10-24 12:40:00)","1","79"
"2","[2016-10-24 12:40:00,2016-10-24 13:00:00)","0","56"
"3","[2016-10-24 12:40:00,2016-10-24 13:00:00)","0","105"
"3","[2016-10-24 12:40:00,2016-10-24 13:00:00)","1","74"
"1","[2016-10-24 12:40:00,2016-10-24 13:00:00)","0","36"
"1","[2016-10-24 12:40:00,2016-10-24 13:00:00)","1","77"
"3","[2016-10-24 13:00:00,2016-10-24 13:20:00)","0","99"
"3","[2016-10-24 13:00:00,2016-10-24 13:20:00)","1","81"
"1","[2016-10-24 13:00:00,2016-10-24 13:20:00)","0","41"
"1","[2016-10-24 13:00:00,2016-10-24 13:20:00)","1","91"
"2","[2016-10-24 13:00:00,2016-10-24 13:20:00)","0","79"
"3","[2016-10-24 13:20:00,2016-10-24 13:40:00)","0","126"
"3","[2016-10-24 13:20:00,2016-10-24 13:40:00)","1","87"
"2","[2016-10-24 13:20:00,2016-10-24 13:40:00)","0","70"
"1","[2016-10-24 13:20:00,2016-10-24 13:40:00)","0","47"
"1","[2016-10-24 13:20:00,2016-10-24 13:40:00)","1","129"
"2","[2016-10-24 13:40:00,2016-10-24 14:00:00)","0","57"
"3","[2016-10-24 13:40:00,2016-10-24 14:00:00)","0","93"
"3","[2016-10-24 13:40:00,2016-10-24 14:00:00)","1","77"
"1","[2016-10-24 13:40:00,2016-10-24 14:00:00)","0","42"
"1","[2016-10-24 13:40:00,2016-10-24 14:00:00)","1","100"
"1","[2016-10-24 14:00:00,2016-10-24 14:20:00)","0","47"
"1","[2016-10-24 14:00:00,2016-10-24 14:20:00)","1","79"
"2","[2016-10-24 14:00:00,2016-10-24 14:20:00)","0","67"
"3","[2016-10-24 14:00:00,2016-10-24 14:20:00)","0","112"
"3","[2016-10-24 14:00:00,2016-10-24 14:20:00)","1","102"
"1","[2016-10-24 14:20:00,2016-10-24 14:40:00)","0","49"
"1","[2016-10-24 14:20:00,2016-10-24 14:40:00)","1","95"
"2","[2016-10-24 14:20:00,2016-10-24 14:40:00)","0","61"
"3","[2016-10-24 14:20:00,2016-10-24 14:40:00)","0","76"
"3","[2016-10-24 14:20:00,2016-10-24 14:40:00)","1","92"
"3","[2016-10-24 14:40:00,2016-10-24 15:00:00)","0","110"
"3","[2016-10-24 14:40:00,2016-10-24 15:00:00)","1","92"
"2","[2016-10-24 14:40:00,2016-10-24 15:00:00)","0","65"
"1","[2016-10-24 14:40:00,2016-10-24 15:00:00)","0","44"
"1","[2016-10-24 14:40:00,2016-10-24 15:00:00)","1","86"
"2","[2016-10-24 15:00:00,2016-10-24 15:20:00)","0","67"
"3","[2016-10-24 15:00:00,2016-10-24 15:20:00)","0","141"
"3","[2016-10-24 15:00:00,2016-10-24 15:20:00)","1","80"
"1","[2016-10-24 15:00:00,2016-10-24 15:20:00)","0","50"
"1","[2016-10-24 15:00:00,2016-10-24 15:20:00)","1","82"
"3","[2016-10-24 15:20:00,2016-10-24 15:40:00)","0","105"
"3","[2016-10-24 15:20:00,2016-10-24 15:40:00)","1","102"
"2","[2016-10-24 15:20:00,2016-10-24 15:40:00)","0","73"
"1","[2016-10-24 15:20:00,2016-10-24 15:40:00)","0","47"
"1","[2016-10-24 15:20:00,2016-10-24 15:40:00)","1","80"
"3","[2016-10-24 15:40:00,2016-10-24 16:00:00)","0","105"
"3","[2016-10-24 15:40:00,2016-10-24 16:00:00)","1","71"
"2","[2016-10-24 15:40:00,2016-10-24 16:00:00)","0","71"
"1","[2016-10-24 15:40:00,2016-10-24 16:00:00)","0","26"
"1","[2016-10-24 15:40:00,2016-10-24 16:00:00)","1","103"
"3","[2016-10-24 16:00:00,2016-10-24 16:20:00)","0","115"
"3","[2016-10-24 16:00:00,2016-10-24 16:20:00)","1","101"
