"intersection_id","tollgate_id","time_window","avg_travel_time","seq"
"A","2","[2016-10-18 20:00:00,2016-10-18 20:20:00)","73.98","69.6 & 101.2 & 41.7 & 155.0 & 65.5 & 75.6 & 69.1 & 48.5 & 39.6"
"A","2","[2016-10-18 20:20:00,2016-10-18 20:40:00)","44.82","44.8"
"A","2","[2016-10-18 20:40:00,2016-10-18 21:00:00)","258.56","87.6 & 704.5 & 192.2 & 50.0"
"A","2","[2016-10-18 21:00:00,2016-10-18 21:20:00)","67.64","74.0 & 68.8 & 78.0 & 49.8"
"A","2","[2016-10-18 21:20:00,2016-10-18 21:40:00)","61.5","77.9 & 62.5 & 66.0 & 49.0 & 52.0"
"A","2","[2016-10-18 21:40:00,2016-10-18 22:00:00)","56.92","52.7 & 75.1 & 52.6 & 47.4"
"A","2","[2016-10-18 22:00:00,2016-10-18 22:20:00)","32.7","17.6 & 47.8"
"A","2","[2016-10-18 22:40:00,2016-10-18 23:00:00)","54.65","66.1 & 60.7 & 46.6 & 45.0 & 45.8 & 63.7"
"A","2","[2016-10-18 23:00:00,2016-10-18 23:20:00)","73.27","96.1 & 50.4"
"A","2","[2016-10-18 23:20:00,2016-10-18 23:40:00)","45.99","46.0"
"A","2","[2016-10-18 23:40:00,2016-10-19 00:00:00)","44.11","38.1 & 57.7 & 36.5"
"A","2","[2016-10-19 00:00:00,2016-10-19 00:20:00)","135.68","135.7"
"A","2","[2016-10-19 00:20:00,2016-10-19 00:40:00)","59.22","37.0 & 81.4"
"A","2","[2016-10-19 00:40:00,2016-10-19 01:00:00)","33.9","33.9"
"A","2","[2016-10-19 01:00:00,2016-10-19 01:20:00)","43.84","43.8"
"A","2","[2016-10-19 01:20:00,2016-10-19 01:40:00)","70.89","70.9"
"A","2","[2016-10-19 01:40:00,2016-10-19 02:00:00)","55.65","55.6"
"A","2","[2016-10-19 02:00:00,2016-10-19 02:20:00)","56.06","38.2 & 74.7 & 55.3"
"A","2","[2016-10-19 02:20:00,2016-10-19 02:40:00)","83.29","91.0 & 75.5"
"A","2","[2016-10-19 02:40:00,2016-10-19 03:00:00)","44.33","43.0 & 48.4 & 41.6"
"A","2","[2016-10-19 03:00:00,2016-10-19 03:20:00)","18.88","26.9 & 10.9"
"A","2","[2016-10-19 03:20:00,2016-10-19 03:40:00)","56.73","56.7"
"A","2","[2016-10-19 04:20:00,2016-10-19 04:40:00)","59.66","46.0 & 74.1 & 62.9 & 55.6"
"A","2","[2016-10-19 04:40:00,2016-10-19 05:00:00)","55.81","40.6 & 61.4 & 52.3 & 60.1 & 64.7"
"A","2","[2016-10-19 05:00:00,2016-10-19 05:20:00)","50.23","52.6 & 47.9"
"A","2","[2016-10-19 05:20:00,2016-10-19 05:40:00)","97.52","49.6 & 54.4 & 313.3 & 57.4 & 39.4 & 56.6 & 185.6 & 23.9"
"A","2","[2016-10-19 05:40:00,2016-10-19 06:00:00)","63.9","105.4 & 64.4 & 57.3 & 54.1 & 38.3"
"A","2","[2016-10-19 06:00:00,2016-10-19 06:20:00)","40.01","48.7 & 32.2 & 40.2 & 44.6 & 9.3 & 48.4 & 56.7"
"A","2","[2016-10-19 06:20:00,2016-10-19 06:40:00)","57.01","44.6 & 38.3 & 39.1 & 55.6 & 55.9 & 72.9 & 79.1 & 55.0 & 69.5 & 51.3 & 65.8"
"A","2","[2016-10-19 06:40:00,2016-10-19 07:00:00)","37.41","27.9 & 41.7 & 35.7 & 41.4 & 40.4"
"A","2","[2016-10-19 07:00:00,2016-10-19 07:20:00)","69.58","55.0 & 63.3 & 102.2 & 109.9 & 52.1 & 99.3 & 57.1 & 85.7 & 58.1 & 59.0 & 46.6 & 57.5 & 55.1 & 70.2 & 106.0 & 86.6 & 70.7 & 68.3 & 25.0 & 63.9"
"A","2","[2016-10-19 07:20:00,2016-10-19 07:40:00)","100.11","49.6 & 108.3 & 250.0 & 29.4 & 63.3"
"A","2","[2016-10-19 07:40:00,2016-10-19 08:00:00)","58.29","64.9 & 69.7 & 25.2 & 69.7 & 113.1 & 58.3 & 53.8 & 33.0 & 53.6 & 39.2 & 60.0 & 35.4 & 67.9 & 72.2"
"A","2","[2016-10-19 08:00:00,2016-10-19 08:20:00)","91.72","62.8 & 77.4 & 55.3 & 50.2 & 96.3 & 69.6 & 106.3 & 122.9 & 152.4 & 78.7 & 52.9 & 92.5 & 96.7 & 169.9"
"A","2","[2016-10-19 08:20:00,2016-10-19 08:40:00)","92.28","108.5 & 26.2 & 83.1 & 90.8 & 122.1 & 88.2 & 75.8 & 133.8 & 84.9 & 171.9 & 93.3 & 129.2 & 62.4 & 21.8"
"A","2","[2016-10-19 08:40:00,2016-10-19 09:00:00)","103.94","119.7 & 114.0 & 122.7 & 17.3 & 122.4 & 91.5 & 113.3 & 136.3 & 118.9 & 113.8 & 106.2 & 116.9 & 72.9 & 81.0 & 123.1 & 93.0"
"A","2","[2016-10-19 09:00:00,2016-10-19 09:20:00)","79.27","54.4 & 54.4 & 77.1 & 85.0 & 76.2 & 93.1 & 62.4 & 78.7 & 96.9 & 83.3 & 105.3 & 84.2"
"A","2","[2016-10-19 09:20:00,2016-10-19 09:40:00)","81.22","74.8 & 143.3 & 78.8 & 52.1 & 62.0 & 108.0 & 89.2 & 92.5 & 87.9 & 23.7"
"A","2","[2016-10-19 09:40:00,2016-10-19 10:00:00)","79.82","51.2 & 255.3 & 51.6 & 122.4 & 70.2 & 108.8 & 80.6 & 53.6 & 52.8 & 46.2 & 85.4 & 62.1 & 70.1 & 89.6 & 59.1 & 51.3 & 79.0 & 47.5"
"A","2","[2016-10-19 10:00:00,2016-10-19 10:20:00)","69.07","59.8 & 72.7 & 61.8 & 83.1 & 51.6 & 36.9 & 80.9 & 73.1 & 79.7 & 91.3"
"A","2","[2016-10-19 10:20:00,2016-10-19 10:40:00)","71.33","67.8 & 58.6 & 59.2 & 99.0 & 40.1 & 44.9 & 136.8 & 71.2 & 93.8 & 48.3 & 72.4 & 44.6 & 100.5 & 51.9 & 106.1 & 46.3"
"A","2","[2016-10-19 10:40:00,2016-10-19 11:00:00)","62.95","52.6 & 34.1 & 83.0 & 22.2 & 61.7 & 44.5 & 103.4 & 68.7 & 71.4 & 50.4 & 52.9 & 114.6 & 58.8"
"A","2","[2016-10-19 11:00:00,2016-10-19 11:20:00)","78.84","67.8 & 63.0 & 59.4 & 57.2 & 69.5 & 128.8 & 115.2 & 104.8 & 108.0 & 38.8 & 82.5 & 87.1 & 42.9"
"A","2","[2016-10-19 11:20:00,2016-10-19 11:40:00)","116.77","196.6 & 259.0 & 260.0 & 144.2 & 136.3 & 53.8 & 47.7 & 89.6 & 43.9 & 40.0 & 60.0 & 70.1"
"A","2","[2016-10-19 11:40:00,2016-10-19 12:00:00)","72.27","46.8 & 84.7 & 45.4 & 84.4 & 67.8 & 104.0 & 93.2 & 71.1 & 53.0"
"A","2","[2016-10-19 12:00:00,2016-10-19 12:20:00)","64.64","61.8 & 124.3 & 110.5 & 33.7 & 82.5 & 73.8 & 79.2 & 49.3 & 32.4 & 64.7 & 37.1 & 59.9 & 59.1 & 36.7"
"A","2","[2016-10-19 12:20:00,2016-10-19 12:40:00)","53.55","53.0 & 42.5 & 60.0 & 40.2 & 78.6 & 16.8 & 64.5 & 57.7 & 68.7"
"A","2","[2016-10-19 12:40:00,2016-10-19 13:00:00)","64.89","68.5 & 67.2 & 105.8 & 47.5 & 53.4 & 42.1 & 45.0 & 72.8 & 98.4 & 80.5 & 44.7 & 52.6"
"A","2","[2016-10-19 13:00:00,2016-10-19 13:20:00)","101.4","267.4 & 220.7 & 74.8 & 147.6 & 111.2 & 100.2 & 128.8 & 40.1 & 63.3 & 41.5 & 72.3 & 67.3 & 35.5 & 48.8"
"A","2","[2016-10-19 13:20:00,2016-10-19 13:40:00)","78.8","60.5 & 60.9 & 129.7 & 149.8 & 88.2 & 103.2 & 56.2 & 68.6 & 75.5 & 48.3 & 60.5 & 51.8 & 49.5 & 103.8 & 75.6"
"A","2","[2016-10-19 13:40:00,2016-10-19 14:00:00)","58.28","44.1 & 76.9 & 77.4 & 51.6 & 21.9 & 42.6 & 51.0 & 55.4 & 81.6 & 102.2 & 70.8 & 63.6 & 49.4 & 49.9 & 53.6 & 47.6 & 50.9 & 58.5"
"A","2","[2016-10-19 14:00:00,2016-10-19 14:20:00)","69.71","88.8 & 43.6 & 92.0 & 123.8 & 58.9 & 42.2 & 71.7 & 84.6 & 94.6 & 44.6 & 63.7 & 102.3 & 72.5 & 64.3 & 57.3 & 48.7 & 49.3 & 52.0"
"A","2","[2016-10-19 14:20:00,2016-10-19 14:40:00)","80.75","27.6 & 79.0 & 86.7 & 47.7 & 84.7 & 98.1 & 336.9 & 46.6 & 26.2 & 52.1 & 29.3 & 54.0"
"A","2","[2016-10-19 14:40:00,2016-10-19 15:00:00)","70.39","51.9 & 68.6 & 89.1 & 65.6 & 91.6 & 84.7 & 91.3 & 55.6 & 35.1"
"A","2","[2016-10-19 15:00:00,2016-10-19 15:20:00)","64.46","44.7 & 38.6 & 44.1 & 60.9 & 63.0 & 49.6 & 61.9 & 46.6 & 55.1 & 108.8 & 94.5 & 84.7 & 46.7 & 103.3"
"A","2","[2016-10-19 15:20:00,2016-10-19 15:40:00)","62.31","80.0 & 54.5 & 70.1 & 50.1 & 62.5 & 39.7 & 42.5 & 65.6 & 95.8"
"A","2","[2016-10-19 15:40:00,2016-10-19 16:00:00)","57.33","55.8 & 80.5 & 74.5 & 63.8 & 37.3 & 56.8 & 59.5 & 49.6 & 38.2"
"A","2","[2016-10-19 16:00:00,2016-10-19 16:20:00)","67.58","80.9 & 107.3 & 36.4 & 35.6 & 63.8 & 60.6 & 74.2 & 78.6 & 68.0 & 70.4"
"A","2","[2016-10-19 16:20:00,2016-10-19 16:40:00)","55.19","67.5 & 100.0 & 60.0 & 54.0 & 74.0 & 35.9 & 46.2 & 53.1 & 19.1 & 42.0"
"A","2","[2016-10-19 16:40:00,2016-10-19 17:00:00)","72.48","50.7 & 67.7 & 32.9 & 19.1 & 27.8 & 60.6 & 229.6 & 74.3 & 72.3 & 62.8 & 99.5"
"A","2","[2016-10-19 17:00:00,2016-10-19 17:20:00)","60.0","74.2 & 56.5 & 69.2 & 55.1 & 65.4 & 61.2 & 60.2 & 18.8 & 85.4 & 59.1 & 68.3 & 46.6"
"A","2","[2016-10-19 17:20:00,2016-10-19 17:40:00)","56.98","52.0 & 65.9 & 76.2 & 36.1 & 54.7"
"A","2","[2016-10-19 17:40:00,2016-10-19 18:00:00)","66.91","44.3 & 64.8 & 60.6 & 77.8 & 70.3 & 121.8 & 72.5 & 49.0 & 40.9"
"A","2","[2016-10-19 18:00:00,2016-10-19 18:20:00)","63.8","93.6 & 51.5 & 81.9 & 77.4 & 61.3 & 51.0 & 57.7 & 70.4 & 48.9 & 58.1 & 62.1 & 73.6 & 42.2"
"A","2","[2016-10-19 18:20:00,2016-10-19 18:40:00)","55.74","70.7 & 47.9 & 79.3 & 25.1 & 63.8 & 38.9 & 46.6 & 52.2 & 50.1 & 89.8 & 51.6 & 52.9"
"A","2","[2016-10-19 18:40:00,2016-10-19 19:00:00)","84.02","58.0 & 54.3 & 82.6 & 153.3 & 54.1 & 50.5 & 72.0 & 76.3 & 155.1"
"A","2","[2016-10-19 19:00:00,2016-10-19 19:20:00)","66.73","89.4 & 53.9 & 40.6 & 65.1 & 45.1 & 86.5 & 82.6 & 64.5 & 73.8 & 65.9"
"A","2","[2016-10-19 19:20:00,2016-10-19 19:40:00)","67.8","82.9 & 109.0 & 98.2 & 47.2 & 71.7 & 23.2 & 59.6 & 50.7"
"A","2","[2016-10-19 19:40:00,2016-10-19 20:00:00)","52.17","33.9 & 55.5 & 67.1"
"A","2","[2016-10-19 20:00:00,2016-10-19 20:20:00)","51.42","56.0 & 56.5 & 53.8 & 39.4"
"A","2","[2016-10-19 20:20:00,2016-10-19 20:40:00)","57.66","63.1 & 52.7 & 52.9 & 76.8 & 75.8 & 28.1 & 78.2 & 33.7"
"A","2","[2016-10-19 20:40:00,2016-10-19 21:00:00)","109.17","120.2 & 141.1 & 66.2"
"A","2","[2016-10-19 21:00:00,2016-10-19 21:20:00)","61.3","68.5 & 65.7 & 63.3 & 47.7"
"A","2","[2016-10-19 21:20:00,2016-10-19 21:40:00)","62.61","90.0 & 35.8 & 63.0 & 75.8 & 48.4"
"A","2","[2016-10-20 00:20:00,2016-10-20 00:40:00)","111.42","111.4"
"A","2","[2016-10-20 01:00:00,2016-10-20 01:20:00)","50.11","74.4 & 50.8 & 30.4 & 44.9"
"A","2","[2016-10-20 01:20:00,2016-10-20 01:40:00)","51.31","51.3"
"A","2","[2016-10-20 02:00:00,2016-10-20 02:20:00)","61.28","61.3"
"A","2","[2016-10-20 02:20:00,2016-10-20 02:40:00)","33.87","20.2 & 47.5"
"A","2","[2016-10-20 02:40:00,2016-10-20 03:00:00)","34.67","40.4 & 29.0"
"A","2","[2016-10-20 03:00:00,2016-10-20 03:20:00)","51.92","51.9"
"A","2","[2016-10-20 03:20:00,2016-10-20 03:40:00)","45.97","39.6 & 52.3"
"A","2","[2016-10-20 03:40:00,2016-10-20 04:00:00)","39.55","46.0 & 28.0 & 44.7"
"A","2","[2016-10-20 04:00:00,2016-10-20 04:20:00)","50.99","49.7 & 47.4 & 55.8"
"A","2","[2016-10-20 04:20:00,2016-10-20 04:40:00)","454.91","54.6 & 855.2"
"A","2","[2016-10-20 04:40:00,2016-10-20 05:00:00)","49.43","44.8 & 48.3 & 33.8 & 59.3 & 50.0 & 60.5"
"A","2","[2016-10-20 05:00:00,2016-10-20 05:20:00)","77.36","37.3 & 93.2 & 101.6"
"A","2","[2016-10-20 05:20:00,2016-10-20 05:40:00)","47.64","47.3 & 45.7 & 43.6 & 54.0"
"A","2","[2016-10-20 05:40:00,2016-10-20 06:00:00)","53.47","29.3 & 74.6 & 41.2 & 68.7"
"A","2","[2016-10-20 06:00:00,2016-10-20 06:20:00)","63.58","50.1 & 41.4 & 64.3 & 61.8 & 212.2 & 19.7 & 40.4 & 21.5 & 9.3 & 115.3"
"A","2","[2016-10-20 06:20:00,2016-10-20 06:40:00)","49.79","57.2 & 52.0 & 40.1"
"A","2","[2016-10-20 06:40:00,2016-10-20 07:00:00)","60.88","51.3 & 77.8 & 95.4 & 95.6 & 39.1 & 39.1 & 55.4 & 46.3 & 44.9 & 63.9"
"A","2","[2016-10-20 07:00:00,2016-10-20 07:20:00)","74.07","40.6 & 71.8 & 160.3 & 31.1 & 118.7 & 63.9 & 59.9 & 46.4"
"A","2","[2016-10-20 07:20:00,2016-10-20 07:40:00)","62.99","56.2 & 74.4 & 65.2 & 53.0 & 62.4 & 72.5 & 57.2"
"A","2","[2016-10-20 07:40:00,2016-10-20 08:00:00)","75.79","55.4 & 56.9 & 33.5 & 55.1 & 99.5 & 98.5 & 81.6 & 76.0 & 106.4 & 117.5 & 90.3 & 72.1 & 55.2 & 63.1"
"A","2","[2016-10-20 08:00:00,2016-10-20 08:20:00)","87.24","74.9 & 108.7 & 112.5 & 89.7 & 86.0 & 101.3 & 87.5 & 73.1 & 88.3 & 50.2"
"A","2","[2016-10-20 08:20:00,2016-10-20 08:40:00)","75.48","146.0 & 62.4 & 135.9 & 46.3 & 90.2 & 76.6 & 41.4 & 104.3 & 60.4 & 57.1 & 69.0 & 48.1 & 47.3 & 62.0 & 85.2"
"A","2","[2016-10-20 08:40:00,2016-10-20 09:00:00)","79.6","50.5 & 95.0 & 118.0 & 108.5 & 46.4 & 45.4 & 66.9 & 79.9 & 65.9 & 74.0 & 62.5 & 49.3 & 53.5 & 77.8 & 90.6 & 78.7 & 53.0 & 57.5 & 86.1 & 103.7 & 165.4 & 143.2 & 59.1"
"A","2","[2016-10-20 09:00:00,2016-10-20 09:20:00)","103.35","129.9 & 174.6 & 135.8 & 110.9 & 127.5 & 120.4 & 37.9 & 120.0 & 74.4 & 50.4 & 57.6 & 112.6 & 134.2 & 81.9 & 81.9"
"A","2","[2016-10-20 09:20:00,2016-10-20 09:40:00)","97.05","54.0 & 65.3 & 73.8 & 65.1 & 114.9 & 118.5 & 81.6 & 102.2 & 93.8 & 124.2 & 160.6 & 124.1 & 116.7 & 77.8 & 118.8 & 66.4 & 115.7 & 134.0 & 105.5 & 34.1 & 90.9"
"A","2","[2016-10-20 09:40:00,2016-10-20 10:00:00)","67.95","57.9 & 49.9 & 71.9 & 72.2 & 54.1 & 84.8 & 40.8 & 85.1 & 104.3 & 58.4"
"A","2","[2016-10-20 10:00:00,2016-10-20 10:20:00)","55.63","28.0 & 11.2 & 62.1 & 85.3 & 63.2 & 34.8 & 86.6 & 94.9 & 46.3 & 46.3 & 53.2"
"A","2","[2016-10-20 10:20:00,2016-10-20 10:40:00)","58.35","29.9 & 62.1 & 97.7 & 44.8 & 54.0 & 59.7 & 60.1 & 58.5"
"A","2","[2016-10-20 10:40:00,2016-10-20 11:00:00)","59.72","35.7 & 47.3 & 63.9 & 46.9 & 102.6 & 116.1 & 63.3 & 42.3 & 63.4 & 49.9 & 65.8 & 55.1 & 26.8 & 66.3 & 50.4"
"A","2","[2016-10-20 11:00:00,2016-10-20 11:20:00)","94.92","60.6 & 95.8 & 122.4 & 100.9"
"A","2","[2016-10-20 11:20:00,2016-10-20 11:40:00)","59.54","79.8 & 108.3 & 48.7 & 56.3 & 35.8 & 10.6 & 72.5 & 53.5 & 61.9 & 68.0"
"A","2","[2016-10-20 11:40:00,2016-10-20 12:00:00)","71.52","32.5 & 102.8 & 58.0 & 83.2 & 40.1 & 74.6 & 51.8 & 74.3 & 126.5"
"A","2","[2016-10-20 12:00:00,2016-10-20 12:20:00)","55.38","46.9 & 45.4 & 44.4 & 39.6 & 100.5"
"A","2","[2016-10-20 12:20:00,2016-10-20 12:40:00)","68.18","57.1 & 77.2 & 58.2 & 56.3 & 54.9 & 79.1 & 75.4 & 91.6 & 63.8"
"A","2","[2016-10-20 12:40:00,2016-10-20 13:00:00)","53.81","52.5 & 44.8 & 76.0 & 39.0 & 52.5 & 43.9 & 47.6 & 48.3 & 56.3 & 60.2 & 68.5 & 75.5 & 45.1 & 28.9 & 80.3 & 41.2"
"A","2","[2016-10-20 13:00:00,2016-10-20 13:20:00)","55.26","23.1 & 43.0 & 48.7 & 33.4 & 56.5 & 60.6 & 87.6 & 85.2 & 46.2 & 62.2 & 98.5 & 55.2 & 23.3 & 50.3"
"A","2","[2016-10-20 13:20:00,2016-10-20 13:40:00)","63.0","89.4 & 43.8 & 25.2 & 31.0 & 61.2 & 83.3 & 85.5 & 110.1 & 70.0 & 63.7 & 99.7 & 45.5 & 40.1 & 40.6 & 29.6 & 58.6 & 54.9 & 101.6"
"A","2","[2016-10-20 13:40:00,2016-10-20 14:00:00)","64.38","37.3 & 44.2 & 89.8 & 49.0 & 65.8 & 22.4 & 48.7 & 51.6 & 43.8 & 46.5 & 35.9 & 95.5 & 106.7 & 148.2 & 80.4"
"A","2","[2016-10-20 14:00:00,2016-10-20 14:20:00)","82.2","148.5 & 58.6 & 50.5 & 71.0 & 82.8 & 81.7"
"A","2","[2016-10-20 14:20:00,2016-10-20 14:40:00)","67.13","38.7 & 54.0 & 38.7 & 36.5 & 95.9 & 44.3 & 114.3 & 80.9 & 60.3 & 79.4 & 142.0 & 107.4 & 60.1 & 45.7 & 43.4 & 55.6 & 64.0 & 47.1"
"A","2","[2016-10-20 14:40:00,2016-10-20 15:00:00)","79.52","50.0 & 35.3 & 46.0 & 27.8 & 43.4 & 54.0 & 98.3 & 63.4 & 128.2 & 163.9 & 156.3 & 87.6"
"A","2","[2016-10-20 15:00:00,2016-10-20 15:20:00)","77.16","54.1 & 47.1 & 69.3 & 115.0 & 169.5 & 101.3 & 49.0 & 35.3 & 42.5 & 75.6 & 90.1"
"A","2","[2016-10-20 15:20:00,2016-10-20 15:40:00)","63.98","52.4 & 68.4 & 64.0 & 56.6 & 47.4 & 41.8 & 66.8 & 88.4 & 90.2"
"A","2","[2016-10-20 15:40:00,2016-10-20 16:00:00)","63.67","123.9 & 41.2 & 38.3 & 63.5 & 70.7 & 39.0 & 78.8 & 127.3 & 106.7 & 44.9 & 74.7 & 43.5 & 34.0 & 79.4 & 61.0 & 65.6 & 34.7 & 50.6 & 73.5 & 21.9"
"A","2","[2016-10-20 16:00:00,2016-10-20 16:20:00)","61.18","74.8 & 63.0 & 147.2 & 18.5 & 26.5 & 50.6 & 55.3 & 34.6 & 60.0 & 81.4"
"A","2","[2016-10-20 16:20:00,2016-10-20 16:40:00)","65.2","61.2 & 42.5 & 41.8 & 98.5 & 127.3 & 58.0 & 50.9 & 55.2 & 58.9 & 57.7"
"A","2","[2016-10-20 16:40:00,2016-10-20 17:00:00)","63.05","47.2 & 56.7 & 66.5 & 79.0 & 55.6 & 74.4 & 64.7 & 58.6 & 68.2 & 48.1 & 91.5 & 51.8 & 57.2"
"A","2","[2016-10-20 17:00:00,2016-10-20 17:20:00)","96.52","199.2 & 145.6 & 98.9 & 59.1 & 73.0 & 61.8 & 63.8 & 70.7"
"A","2","[2016-10-20 17:20:00,2016-10-20 17:40:00)","54.93","66.4 & 57.9 & 49.4 & 35.6 & 80.0 & 32.5 & 47.1 & 64.6 & 97.8 & 48.3 & 24.7"
"A","2","[2016-10-20 17:40:00,2016-10-20 18:00:00)","82.28","61.6 & 62.4 & 77.5 & 76.4 & 151.7 & 107.4 & 38.9"
"A","2","[2016-10-20 18:00:00,2016-10-20 18:20:00)","75.25","53.1 & 90.4 & 41.9 & 167.2 & 177.7 & 52.0 & 25.0 & 45.0 & 43.7 & 79.4 & 52.2"
"A","2","[2016-10-20 18:20:00,2016-10-20 18:40:00)","50.34","70.8 & 24.8 & 74.7 & 49.8 & 39.7 & 53.8 & 38.9"
"A","2","[2016-10-20 18:40:00,2016-10-20 19:00:00)","57.25","49.6 & 58.2 & 83.3 & 43.6 & 50.2 & 58.5"
"A","2","[2016-10-20 21:00:00,2016-10-20 21:20:00)","65.57","59.1 & 66.9 & 70.6"
"A","2","[2016-10-20 21:20:00,2016-10-20 21:40:00)","58.43","42.8 & 55.4 & 42.8 & 43.4 & 48.2 & 45.6 & 130.9"
"A","2","[2016-10-20 21:40:00,2016-10-20 22:00:00)","53.91","65.2 & 55.9 & 59.9 & 31.2 & 61.6 & 26.4 & 77.2"
"A","2","[2016-10-20 22:00:00,2016-10-20 22:20:00)","50.05","44.5 & 46.8 & 60.8 & 48.1"
"A","2","[2016-10-20 22:20:00,2016-10-20 22:40:00)","51.92","78.2 & 44.3 & 35.2 & 50.0"
"A","2","[2016-10-20 22:40:00,2016-10-20 23:00:00)","52.23","52.2"
"A","2","[2016-10-20 23:20:00,2016-10-20 23:40:00)","72.47","51.6 & 40.4 & 41.7 & 55.9 & 172.7"
"A","2","[2016-10-20 23:40:00,2016-10-21 00:00:00)","49.46","56.9 & 39.8 & 51.6 & 49.6"
"A","2","[2016-10-21 00:00:00,2016-10-21 00:20:00)","66.42","97.0 & 66.0 & 59.9 & 56.5 & 52.7"
"A","2","[2016-10-21 00:20:00,2016-10-21 00:40:00)","39.68","48.2 & 30.4 & 40.4"
"A","2","[2016-10-21 00:40:00,2016-10-21 01:00:00)","48.41","46.1 & 50.7"
"A","2","[2016-10-21 01:00:00,2016-10-21 01:20:00)","46.87","46.9"
"A","2","[2016-10-21 01:20:00,2016-10-21 01:40:00)","43.33","48.0 & 38.6"
"A","2","[2016-10-21 01:40:00,2016-10-21 02:00:00)","87.3","55.4 & 119.2"
"A","2","[2016-10-21 02:00:00,2016-10-21 02:20:00)","42.78","53.9 & 42.8 & 31.6"
"A","2","[2016-10-21 02:20:00,2016-10-21 02:40:00)","63.57","63.6"
"A","2","[2016-10-21 02:40:00,2016-10-21 03:00:00)","45.25","46.8 & 40.4 & 48.5"
"A","2","[2016-10-21 03:00:00,2016-10-21 03:20:00)","60.92","60.9"
"A","2","[2016-10-21 03:20:00,2016-10-21 03:40:00)","48.17","48.2"
"A","2","[2016-10-21 04:00:00,2016-10-21 04:20:00)","59.55","66.6 & 52.5"
"A","2","[2016-10-21 04:20:00,2016-10-21 04:40:00)","48.76","42.8 & 60.9 & 55.9 & 35.5"
"A","2","[2016-10-21 04:40:00,2016-10-21 05:00:00)","51.97","52.0"
"A","2","[2016-10-21 05:00:00,2016-10-21 05:20:00)","83.58","86.5 & 18.4 & 137.4 & 92.0"
"A","2","[2016-10-21 05:40:00,2016-10-21 06:00:00)","51.85","50.8 & 50.2 & 67.6 & 34.8 & 55.8"
"A","2","[2016-10-21 06:00:00,2016-10-21 06:20:00)","60.93","44.3 & 118.4 & 85.5 & 74.2 & 52.3 & 42.4 & 9.4"
"A","2","[2016-10-21 06:20:00,2016-10-21 06:40:00)","40.73","44.1 & 37.3"
"A","2","[2016-10-21 06:40:00,2016-10-21 07:00:00)","48.95","41.5 & 72.2 & 56.6 & 35.6 & 41.3 & 41.8 & 45.5 & 39.0 & 44.5 & 71.6"
"A","2","[2016-10-21 07:00:00,2016-10-21 07:20:00)","49.87","63.9 & 35.6 & 61.7 & 55.1 & 46.9 & 36.1"
"A","2","[2016-10-21 07:20:00,2016-10-21 07:40:00)","55.85","86.9 & 101.0 & 50.0 & 43.6 & 46.3 & 56.5 & 39.4 & 32.8 & 46.1"
"A","2","[2016-10-21 07:40:00,2016-10-21 08:00:00)","75.14","46.2 & 73.3 & 78.1 & 83.6 & 94.5"
"A","2","[2016-10-21 08:00:00,2016-10-21 08:20:00)","58.58","87.3 & 42.6 & 139.3 & 35.6 & 69.5 & 59.9 & 33.0 & 43.6 & 37.6 & 56.9 & 17.0 & 80.6"
"A","2","[2016-10-21 08:20:00,2016-10-21 08:40:00)","71.5","55.9 & 69.6 & 40.9 & 47.6 & 53.6 & 72.9 & 68.0 & 106.8 & 33.1 & 96.2 & 58.7 & 83.3 & 109.5 & 98.2 & 69.9 & 76.1 & 99.5 & 59.6 & 59.1"
"A","2","[2016-10-21 08:40:00,2016-10-21 09:00:00)","55.92","56.2 & 83.3 & 51.8 & 63.4 & 47.5 & 55.5 & 32.7 & 42.2 & 42.5 & 46.8 & 81.0 & 67.5 & 63.1 & 52.8 & 52.6"
"A","2","[2016-10-21 09:00:00,2016-10-21 09:20:00)","99.53","66.6 & 83.1 & 48.4 & 125.6 & 124.4 & 120.4 & 98.8 & 65.3 & 127.0 & 62.3 & 85.6 & 107.0 & 75.7 & 65.3 & 56.1 & 187.1 & 193.2"
"A","2","[2016-10-21 09:20:00,2016-10-21 09:40:00)","83.67","51.8 & 48.4 & 76.2 & 89.5 & 87.3 & 121.2 & 78.8 & 100.0 & 48.3 & 53.8 & 79.5 & 129.5 & 131.5 & 138.4 & 56.1 & 56.9 & 75.2"
"A","2","[2016-10-21 09:40:00,2016-10-21 10:00:00)","73.3","21.1 & 51.8 & 74.6 & 86.0 & 67.8 & 64.9 & 98.6 & 55.5 & 82.6 & 80.9 & 128.1 & 96.8 & 74.7 & 42.7"
"A","2","[2016-10-21 10:00:00,2016-10-21 10:20:00)","77.35","144.0 & 138.0 & 80.1 & 128.9 & 73.1 & 84.5 & 21.8 & 63.9 & 72.9 & 51.2 & 48.4 & 21.5"
"A","2","[2016-10-21 10:20:00,2016-10-21 10:40:00)","62.06","130.0 & 65.5 & 49.6 & 53.8 & 51.9 & 66.5 & 99.8 & 50.7 & 30.4 & 60.0 & 24.7"
"A","2","[2016-10-21 10:40:00,2016-10-21 11:00:00)","58.15","86.5 & 27.9 & 18.7 & 52.8 & 51.1 & 93.1 & 66.7 & 71.7 & 44.0 & 37.6 & 77.1 & 75.9 & 52.9"
