"intersection_id","tollgate_id","time_window(%H:%M:%S)","weekday","weather:aveTravelTime"
"A","3","[17:20:00 17:40:00)","4","208.0000 3.2000 31.4000 66.0000 0.0000 113.58;169.0000 1.8000 33.5000 58.0000 0.0000 129.94;207.0000 2.4000 25.5000 95.0000 0.0000 195.79;73.0000 2.3000 29.7000 82.0000 0.0000 94.26;74.0000 1.8000 31.6000 75.0000 0.0000 104.31;61.0000 1.3000 29.9000 75.0000 0.0000 88.62;224.0000 4.7000 23.9000 67.0000 0.0000 73.08;192.0000 1.1000 23.9000 81.0000 0.0000 83.34;94.0000 4.1000 22.8000 95.0000 1.8000 113.15;86.0000 2.7000 23.1000 80.0000 0.0000 101.77;342.0000 2.6000 19.9000 97.0000 0.3000 122.83;87.0000 1.8000 21.5000 76.0000 0.0000 127.79;41.0000 1.8000 19.8000 71.0000 0.0000 108.75"
"A","3","[17:20:00 17:40:00)","5","190.0000 1.6000 31.3000 67.0000 0.0000 132.75;303.0000 1.9000 29.0000 79.0000 0.0000 114.1;81.0000 1.5000 30.3000 74.0000 0.0000 158.54;335.0000 0.9000 30.4000 77.0000 0.0000 121.4;336.0000 3.3000 26.3000 84.0000 0.0000 97.84;29.0000 1.1000 26.7000 53.0000 0.0000 82.44;320.0000 1.6000 25.9000 75.0000 0.0000 136.5;349.0000 1.9000 24.2000 89.0000 0.0000 107.52;82.0000 2.0000 23.4000 79.0000 0.0000 122.02;334.0000 1.4000 21.7000 89.0000 0.0000 136.96;353.0000 2.5000 20.9000 98.0000 2.5000 102.68;354.0000 1.8000 18.2000 87.0000 0.0000 107.79"
"A","3","[17:20:00 17:40:00)","6","150.0000 1.2000 33.6000 61.0000 0.0000 167.78;57.0000 1.9000 31.8000 71.0000 0.0000 186.46;103.0000 1.8000 28.6000 79.0000 0.0000 128.72;180.0000 1.9000 30.2000 79.0000 0.0000 120.11;312.0000 3.4000 29.5000 76.0000 0.0000 102.25;338.0000 2.3000 26.0000 57.0000 0.0000 81.83;108.0000 2.0000 26.7000 60.0000 0.0000 79.29;214.0000 1.4000 25.6000 74.0000 0.0000 185.17;22.0000 3.9000 24.4000 78.0000 0.0000 95.67;73.0000 1.5000 23.7000 82.0000 0.0000 128.59;322.0000 2.2000 24.1000 94.0000 0.0000 106.59;15.0000 5.5000 18.6000 60.0000 0.0000 121.59;999017.0000 0.0000 19.8000 97.0000 0.0000 119.23"
"A","3","[17:20:00 17:40:00)","7","190.0000 1.4000 33.3000 65.0000 0.0000 137.12;126.0000 1.9000 30.4000 65.0000 0.0000 219.51;95.0000 4.0000 29.5000 66.0000 0.0000 210.73;50.0000 1.7000 30.7000 75.0000 0.0000 70.44;321.0000 2.1000 27.3000 93.0000 0.0000 99.53;324.0000 3.0000 23.9000 55.0000 0.0000 102.22;146.0000 1.8000 26.5000 77.0000 0.0000 72.36;295.0000 1.8000 20.0000 94.0000 0.0000 165.65;12.0000 5.5000 23.3000 68.0000 0.0000 99.74;53.0000 1.4000 24.4000 85.0000 0.0000 154.71;358.0000 2.3000 23.2000 93.0000 0.0000 94.88;57.0000 4.4000 17.1000 60.0000 0.0000 106.75;7.0000 2.1000 21.9000 80.0000 0.0000 137.67"
"A","3","[17:20:00 17:40:00)","1","271.0000 0.6000 32.9000 69.0000 0.0000 117.23;125.0000 1.4000 30.9000 76.0000 0.0000 96.63;60.0000 1.7000 30.8000 77.0000 0.0000 105.1;90.0000 0.8000 29.8000 70.0000 0.0000 101.1;319.0000 2.3000 24.4000 57.0000 0.0000 79.45;94.0000 0.9000 27.0000 77.0000 0.0000 69.28;96.0000 0.4000 23.4000 81.0000 0.0000 116.86;18.0000 2.6000 21.4000 80.0000 0.0000 134.77;315.0000 0.8000 25.4000 86.0000 0.0000 98.46;62.0000 3.1000 23.1000 76.0000 0.0000 92.88;222.0000 0.9000 18.9000 92.0000 0.0000 152.19"
"A","3","[17:40:00 18:00:00)","2","202.0000 1.5000 29.0000 80.0000 0.0000 102.47;352.0000 0.7000 31.5000 61.0000 0.0000 118.04;310.0000 3.1000 24.5000 94.0000 4.8000 145.13;93.0000 2.1000 28.2000 89.0000 0.0000 136.93;88.0000 2.2000 30.2000 79.0000 0.0000 118.51;94.0000 3.2000 29.7000 71.0000 0.0000 80.32;204.0000 1.6000 23.4000 60.0000 0.0000 90.94;302.0000 2.5000 21.6000 92.0000 0.0000 63.84;227.0000 1.6000 19.9000 95.0000 2.5000 120.96;326.0000 2.2000 20.5000 65.0000 0.0000 101.61;70.0000 3.1000 27.1000 87.0000 0.0000 104.64;310.0000 1.5000 22.6000 80.0000 0.0000 112.42;45.0000 2.8000 20.3000 66.0000 0.0000 146.57"
"A","3","[17:40:00 18:00:00)","3","208.0000 2.1000 30.6000 63.0000 0.0000 123.79;221.0000 2.0000 30.8000 58.0000 0.0000 104.29;266.0000 1.8000 26.7000 86.0000 0.0000 136.25;98.0000 1.8000 29.4000 82.0000 0.0000 147.97;70.0000 1.5000 30.7000 73.0000 0.0000 99.19;109.0000 3.0000 28.6000 70.0000 0.0000 109.06;274.0000 2.4000 27.7000 49.0000 0.0000 87.26;223.0000 1.0000 21.2000 94.0000 0.0000 117.38;344.0000 2.4000 22.0000 96.0000 2.2000 107.59;310.0000 1.0000 20.8000 93.0000 0.0000 108.61;51.0000 3.4000 22.6000 95.0000 1.8000 128.67;8.0000 3.3000 24.7000 76.0000 0.0000 114.27;326.0000 1.6000 19.3000 78.0000 0.0000 114.99"
"A","3","[17:40:00 18:00:00)","4","208.0000 3.2000 31.4000 66.0000 0.0000 101.22;169.0000 1.8000 33.5000 58.0000 0.0000 112.4;207.0000 2.4000 25.5000 95.0000 0.0000 129.65;73.0000 2.3000 29.7000 82.0000 0.0000 149.43;74.0000 1.8000 31.6000 75.0000 0.0000 111.73;61.0000 1.3000 29.9000 75.0000 0.0000 96.56;224.0000 4.7000 23.9000 67.0000 0.0000 79.57;192.0000 1.1000 23.9000 81.0000 0.0000 100.67;94.0000 4.1000 22.8000 95.0000 1.8000 118.14;86.0000 2.7000 23.1000 80.0000 0.0000 126.53;342.0000 2.6000 19.9000 97.0000 0.3000 118.9;87.0000 1.8000 21.5000 76.0000 0.0000 97.55;41.0000 1.8000 19.8000 71.0000 0.0000 120.05"
"A","3","[17:40:00 18:00:00)","5","190.0000 1.6000 31.3000 67.0000 0.0000 105.02;184.0000 1.5000 32.8000 63.0000 0.0000 141.14;303.0000 1.9000 29.0000 79.0000 0.0000 131.69;81.0000 1.5000 30.3000 74.0000 0.0000 170.63;335.0000 0.9000 30.4000 77.0000 0.0000 108.13;336.0000 3.3000 26.3000 84.0000 0.0000 110.7;29.0000 1.1000 26.7000 53.0000 0.0000 72.29;320.0000 1.6000 25.9000 75.0000 0.0000 114.85;349.0000 1.9000 24.2000 89.0000 0.0000 116.46;82.0000 2.0000 23.4000 79.0000 0.0000 95.18;334.0000 1.4000 21.7000 89.0000 0.0000 109.65;353.0000 2.5000 20.9000 98.0000 2.5000 109.86;354.0000 1.8000 18.2000 87.0000 0.0000 113.54"
"A","3","[17:40:00 18:00:00)","6","150.0000 1.2000 33.6000 61.0000 0.0000 133.97;57.0000 1.9000 31.8000 71.0000 0.0000 131.98;103.0000 1.8000 28.6000 79.0000 0.0000 139.27;180.0000 1.9000 30.2000 79.0000 0.0000 130.05;312.0000 3.4000 29.5000 76.0000 0.0000 102.94;338.0000 2.3000 26.0000 57.0000 0.0000 144.21;214.0000 1.4000 25.6000 74.0000 0.0000 209.01;22.0000 3.9000 24.4000 78.0000 0.0000 135.42;73.0000 1.5000 23.7000 82.0000 0.0000 120.15;322.0000 2.2000 24.1000 94.0000 0.0000 88.78;15.0000 5.5000 18.6000 60.0000 0.0000 104.78;999017.0000 0.0000 19.8000 97.0000 0.0000 131.52"
"A","3","[17:40:00 18:00:00)","7","190.0000 1.4000 33.3000 65.0000 0.0000 132.75;126.0000 1.9000 30.4000 65.0000 0.0000 110.42;95.0000 4.0000 29.5000 66.0000 0.0000 126.35;50.0000 1.7000 30.7000 75.0000 0.0000 125.53;321.0000 2.1000 27.3000 93.0000 0.0000 122.57;295.0000 1.8000 20.0000 94.0000 0.0000 120.46;12.0000 5.5000 23.3000 68.0000 0.0000 98.78;53.0000 1.4000 24.4000 85.0000 0.0000 113.66;358.0000 2.3000 23.2000 93.0000 0.0000 117.15;57.0000 4.4000 17.1000 60.0000 0.0000 103.45;7.0000 2.1000 21.9000 80.0000 0.0000 93.54"
"A","3","[17:40:00 18:00:00)","1","271.0000 0.6000 32.9000 69.0000 0.0000 120.3;125.0000 1.4000 30.9000 76.0000 0.0000 145.25;60.0000 1.7000 30.8000 77.0000 0.0000 109.91;90.0000 0.8000 29.8000 70.0000 0.0000 90.52;319.0000 2.3000 24.4000 57.0000 0.0000 106.35;94.0000 0.9000 27.0000 77.0000 0.0000 156.77;96.0000 0.4000 23.4000 81.0000 0.0000 119.81;18.0000 2.6000 21.4000 80.0000 0.0000 124.86;315.0000 0.8000 25.4000 86.0000 0.0000 119.45;62.0000 3.1000 23.1000 76.0000 0.0000 98.32;222.0000 0.9000 18.9000 92.0000 0.0000 125.55"
"A","3","[18:00:00 18:20:00)","2","198.0000 2.1000 27.7000 88.0000 0.0000 99.14;201.0000 1.3000 30.2000 75.0000 0.0000 90.57;221.0000 1.8000 24.7000 96.0000 3.6000 127.17;93.0000 1.3000 27.9000 91.0000 0.0000 122.58;57.0000 2.1000 29.5000 83.0000 0.0000 119.89;99.0000 1.9000 28.6000 79.0000 0.0000 111.87;215.0000 2.9000 23.0000 60.0000 0.0000 92.92;331.0000 1.6000 19.8000 95.0000 0.0000 120.52;327.0000 1.4000 19.4000 74.0000 0.0000 112.62;56.0000 1.7000 26.2000 95.0000 1.2000 115.85;335.0000 2.0000 20.3000 90.0000 0.0000 164.2;347.0000 2.3000 18.8000 73.0000 0.0000 112.86"
"A","3","[18:00:00 18:20:00)","3","210.0000 2.5000 29.0000 69.0000 0.0000 114.3;281.0000 0.9000 30.1000 69.0000 0.0000 191.66;226.0000 1.8000 26.0000 85.0000 0.0000 149.57;84.0000 1.4000 28.0000 86.0000 0.0000 126.9;40.0000 1.7000 29.6000 78.0000 0.0000 100.89;48.0000 1.5000 27.0000 76.0000 0.0000 74.52;5.0000 0.8000 21.5000 94.0000 0.0000 100.54;349.0000 2.4000 22.1000 98.0000 0.2000 109.21;341.0000 1.7000 20.2000 94.0000 0.0000 108.34;38.0000 5.5000 22.0000 94.0000 1.2000 133.99;84.0000 2.0000 24.2000 86.0000 0.0000 114.55;327.0000 1.9000 18.9000 83.0000 0.0000 113.32"
"A","3","[18:00:00 18:20:00)","4","207.0000 2.4000 29.9000 70.0000 0.0000 110.38;228.0000 2.7000 30.7000 70.0000 0.0000 91.6;206.0000 1.5000 25.2000 95.0000 0.0000 93.51;100.0000 1.0000 29.0000 85.0000 0.0000 147.66;210.0000 0.4000 29.9000 83.0000 0.0000 118.94;69.0000 1.9000 29.5000 82.0000 0.0000 93.86;350.0000 1.6000 22.6000 85.0000 0.0000 85.03;115.0000 1.6000 22.9000 97.0000 3.5000 123.77;33.0000 1.1000 21.9000 84.0000 0.0000 145.8;4.0000 1.5000 20.9000 80.0000 0.0000 127.92;352.0000 1.5000 19.1000 75.0000 0.0000 113.05"
"A","3","[18:00:00 18:20:00)","5","205.0000 2.1000 29.8000 74.0000 0.0000 153.13;230.0000 0.9000 30.9000 71.0000 0.0000 127.4;295.0000 2.4000 28.6000 83.0000 0.0000 173.54;244.0000 0.7000 28.4000 83.0000 0.0000 126.49;316.0000 0.9000 29.7000 76.0000 0.0000 105.95;357.0000 3.0000 25.8000 77.0000 0.0000 87.69;327.0000 1.4000 25.1000 73.0000 0.0000 96.8;330.0000 3.6000 24.9000 80.0000 0.0000 108.46;336.0000 3.2000 22.7000 86.0000 0.0000 116.54;317.0000 1.8000 21.4000 88.0000 0.0000 113.32;319.0000 0.9000 20.9000 96.0000 0.0000 115.75;342.0000 4.1000 20.4000 97.0000 2.0000 105.61;202.0000 1.1000 18.4000 89.0000 0.0000 120.43"
"A","3","[18:00:00 18:20:00)","6","213.0000 1.1000 31.1000 71.0000 0.0000 98.03;162.0000 2.4000 30.7000 68.0000 0.0000 154.16;111.0000 1.4000 27.7000 81.0000 0.0000 105.42;124.0000 1.1000 29.2000 81.0000 0.0000 94.11;269.0000 0.7000 29.0000 78.0000 0.0000 94.19;359.0000 4.3000 24.4000 60.0000 0.0000 102.82;21.0000 0.8000 24.0000 74.0000 0.1000 196.58;355.0000 3.7000 23.1000 84.0000 0.0000 151.02;325.0000 1.4000 21.9000 91.0000 0.0000 129.76;334.0000 0.8000 23.5000 95.0000 0.0000 98.23;340.0000 2.4000 16.4000 73.0000 0.0000 101.95;215.0000 1.7000 19.7000 97.0000 0.0000 140.16"
"A","3","[18:00:00 18:20:00)","7","113.0000 0.5000 31.1000 72.0000 0.0000 101.38;115.0000 1.9000 29.2000 70.0000 0.0000 88.25;85.0000 1.6000 27.8000 74.0000 0.0000 110.61;316.0000 1.0000 28.8000 82.0000 0.0000 90.31;340.0000 1.5000 27.3000 93.0000 0.0000 70.76;312.0000 2.1000 22.8000 58.0000 0.0000 82.07;322.0000 1.8000 19.6000 95.0000 0.0000 114.89;350.0000 2.8000 21.8000 76.0000 0.0000 119.18;11.0000 0.9000 22.8000 87.0000 0.0000 140.25;5.0000 1.0000 22.7000 91.0000 0.0000 128.03;4.0000 1.3000 15.4000 67.0000 0.0000 125.34;344.0000 2.0000 21.3000 83.0000 0.0000 135.56"
"A","3","[18:00:00 18:20:00)","1","201.0000 1.4000 31.2000 76.0000 0.0000 139.27;177.0000 2.5000 30.3000 69.0000 0.0000 113.09;296.0000 1.9000 29.1000 84.0000 0.0000 116.03;239.0000 0.5000 28.1000 84.0000 0.0000 114.67;292.0000 1.7000 22.5000 58.0000 0.0000 391.99;67.0000 1.6000 26.7000 85.0000 0.0000 95.98;320.0000 2.0000 22.0000 87.0000 0.0000 108.88;333.0000 2.4000 20.2000 75.0000 0.0000 110.21;46.0000 1.3000 24.7000 92.0000 0.0000 99.21;347.0000 1.3000 20.8000 80.0000 0.0000 109.58;341.0000 1.5000 19.1000 92.0000 0.0000 158.01"
"A","3","[18:20:00 18:40:00)","2","198.0000 2.1000 27.7000 88.0000 0.0000 109.12;201.0000 1.3000 30.2000 75.0000 0.0000 102.63;221.0000 1.8000 24.7000 96.0000 3.6000 96.13;93.0000 1.3000 27.9000 91.0000 0.0000 162.73;57.0000 2.1000 29.5000 83.0000 0.0000 114.33;342.0000 2.9000 21.1000 95.0000 0.3000 140.54;331.0000 1.6000 19.8000 95.0000 0.0000 137.36;327.0000 1.4000 19.4000 74.0000 0.0000 142.51;56.0000 1.7000 26.2000 95.0000 1.2000 128.57;335.0000 2.0000 20.3000 90.0000 0.0000 89.14;347.0000 2.3000 18.8000 73.0000 0.0000 280.83"
"A","3","[18:20:00 18:40:00)","3","210.0000 2.5000 29.0000 69.0000 0.0000 102.69;281.0000 0.9000 30.1000 69.0000 0.0000 91.59;226.0000 1.8000 26.0000 85.0000 0.0000 113.22;84.0000 1.4000 28.0000 86.0000 0.0000 200.64;40.0000 1.7000 29.6000 78.0000 0.0000 115.59;48.0000 1.5000 27.0000 76.0000 0.0000 158.96;249.0000 1.7000 25.4000 60.0000 0.0000 255.06;5.0000 0.8000 21.5000 94.0000 0.0000 147.15;349.0000 2.4000 22.1000 98.0000 0.2000 139.11;341.0000 1.7000 20.2000 94.0000 0.0000 117.79;38.0000 5.5000 22.0000 94.0000 1.2000 115.91;84.0000 2.0000 24.2000 86.0000 0.0000 112.51;327.0000 1.9000 18.9000 83.0000 0.0000 112.96"
"A","3","[18:20:00 18:40:00)","4","207.0000 2.4000 29.9000 70.0000 0.0000 104.78;228.0000 2.7000 30.7000 70.0000 0.0000 115.57;206.0000 1.5000 25.2000 95.0000 0.0000 109.51;100.0000 1.0000 29.0000 85.0000 0.0000 116.97;210.0000 0.4000 29.9000 83.0000 0.0000 117.54;69.0000 1.9000 29.5000 82.0000 0.0000 86.81;218.0000 3.3000 22.8000 73.0000 0.0000 82.07;350.0000 1.6000 22.6000 85.0000 0.0000 108.43;115.0000 1.6000 22.9000 97.0000 3.5000 113.67;33.0000 1.1000 21.9000 84.0000 0.0000 114.23;352.0000 1.5000 19.1000 75.0000 0.0000 116.78"
"A","3","[18:20:00 18:40:00)","5","205.0000 2.1000 29.8000 74.0000 0.0000 116.88;230.0000 0.9000 30.9000 71.0000 0.0000 126.53;295.0000 2.4000 28.6000 83.0000 0.0000 144.91;244.0000 0.7000 28.4000 83.0000 0.0000 125.24;316.0000 0.9000 29.7000 76.0000 0.0000 117.8;357.0000 3.0000 25.8000 77.0000 0.0000 91.91;327.0000 1.4000 25.1000 73.0000 0.0000 114.26;330.0000 3.6000 24.9000 80.0000 0.0000 108.55;336.0000 3.2000 22.7000 86.0000 0.0000 102.07;317.0000 1.8000 21.4000 88.0000 0.0000 107.8;319.0000 0.9000 20.9000 96.0000 0.0000 117.05;342.0000 4.1000 20.4000 97.0000 2.0000 111.22;202.0000 1.1000 18.4000 89.0000 0.0000 98.43"
"A","3","[18:20:00 18:40:00)","6","213.0000 1.1000 31.1000 71.0000 0.0000 121.86;162.0000 2.4000 30.7000 68.0000 0.0000 141.23;111.0000 1.4000 27.7000 81.0000 0.0000 143.72;124.0000 1.1000 29.2000 81.0000 0.0000 137.65;269.0000 0.7000 29.0000 78.0000 0.0000 112.91;359.0000 4.3000 24.4000 60.0000 0.0000 90.88;21.0000 0.8000 24.0000 74.0000 0.1000 218.65;355.0000 3.7000 23.1000 84.0000 0.0000 111.69;325.0000 1.4000 21.9000 91.0000 0.0000 126.19;334.0000 0.8000 23.5000 95.0000 0.0000 99.94;340.0000 2.4000 16.4000 73.0000 0.0000 100.76;215.0000 1.7000 19.7000 97.0000 0.0000 107.73"
"A","3","[18:20:00 18:40:00)","7","113.0000 0.5000 31.1000 72.0000 0.0000 91.93;115.0000 1.9000 29.2000 70.0000 0.0000 131.6;85.0000 1.6000 27.8000 74.0000 0.0000 120.31;316.0000 1.0000 28.8000 82.0000 0.0000 121.1;340.0000 1.5000 27.3000 93.0000 0.0000 100.95;312.0000 2.1000 22.8000 58.0000 0.0000 86.36;322.0000 1.8000 19.6000 95.0000 0.0000 91.59;350.0000 2.8000 21.8000 76.0000 0.0000 126.85;11.0000 0.9000 22.8000 87.0000 0.0000 96.74;5.0000 1.0000 22.7000 91.0000 0.0000 111.4;4.0000 1.3000 15.4000 67.0000 0.0000 138.83;344.0000 2.0000 21.3000 83.0000 0.0000 128.98"
"A","3","[18:20:00 18:40:00)","1","201.0000 1.4000 31.2000 76.0000 0.0000 180.11;177.0000 2.5000 30.3000 69.0000 0.0000 140.04;112.0000 1.2000 28.1000 77.0000 0.0000 136.26;296.0000 1.9000 29.1000 84.0000 0.0000 135.06;239.0000 0.5000 28.1000 84.0000 0.0000 88.12;292.0000 1.7000 22.5000 58.0000 0.0000 313.28;67.0000 1.6000 26.7000 85.0000 0.0000 93.68;320.0000 2.0000 22.0000 87.0000 0.0000 101.12;333.0000 2.4000 20.2000 75.0000 0.0000 94.86;46.0000 1.3000 24.7000 92.0000 0.0000 103.93;347.0000 1.3000 20.8000 80.0000 0.0000 92.26;341.0000 1.5000 19.1000 92.0000 0.0000 115.05"
"A","3","[18:40:00 19:00:00)","2","198.0000 2.1000 27.7000 88.0000 0.0000 132.73;201.0000 1.3000 30.2000 75.0000 0.0000 141.02;221.0000 1.8000 24.7000 96.0000 3.6000 121.46;93.0000 1.3000 27.9000 91.0000 0.0000 102.23;57.0000 2.1000 29.5000 83.0000 0.0000 102.05;99.0000 1.9000 28.6000 79.0000 0.0000 95.45;215.0000 2.9000 23.0000 60.0000 0.0000 93.4;342.0000 2.9000 21.1000 95.0000 0.3000 94.88;331.0000 1.6000 19.8000 95.0000 0.0000 117.67;327.0000 1.4000 19.4000 74.0000 0.0000 96.71;56.0000 1.7000 26.2000 95.0000 1.2000 116.37;335.0000 2.0000 20.3000 90.0000 0.0000 111.9;347.0000 2.3000 18.8000 73.0000 0.0000 127.44"
"A","3","[18:40:00 19:00:00)","3","210.0000 2.5000 29.0000 69.0000 0.0000 202.54;281.0000 0.9000 30.1000 69.0000 0.0000 100.07;226.0000 1.8000 26.0000 85.0000 0.0000 108.32;84.0000 1.4000 28.0000 86.0000 0.0000 143.0;40.0000 1.7000 29.6000 78.0000 0.0000 138.03;48.0000 1.5000 27.0000 76.0000 0.0000 59.92;249.0000 1.7000 25.4000 60.0000 0.0000 76.62;5.0000 0.8000 21.5000 94.0000 0.0000 172.69;349.0000 2.4000 22.1000 98.0000 0.2000 91.82;341.0000 1.7000 20.2000 94.0000 0.0000 119.67;38.0000 5.5000 22.0000 94.0000 1.2000 112.29;84.0000 2.0000 24.2000 86.0000 0.0000 118.47;327.0000 1.9000 18.9000 83.0000 0.0000 119.21"
"A","3","[18:40:00 19:00:00)","4","207.0000 2.4000 29.9000 70.0000 0.0000 120.05;228.0000 2.7000 30.7000 70.0000 0.0000 125.65;206.0000 1.5000 25.2000 95.0000 0.0000 110.4;100.0000 1.0000 29.0000 85.0000 0.0000 122.3;210.0000 0.4000 29.9000 83.0000 0.0000 264.56;69.0000 1.9000 29.5000 82.0000 0.0000 118.61;218.0000 3.3000 22.8000 73.0000 0.0000 106.18;350.0000 1.6000 22.6000 85.0000 0.0000 79.25;115.0000 1.6000 22.9000 97.0000 3.5000 131.99;33.0000 1.1000 21.9000 84.0000 0.0000 90.44;354.0000 1.8000 19.6000 97.0000 0.2000 214.43;4.0000 1.5000 20.9000 80.0000 0.0000 92.0;352.0000 1.5000 19.1000 75.0000 0.0000 102.01"
"A","3","[18:40:00 19:00:00)","5","205.0000 2.1000 29.8000 74.0000 0.0000 111.73;230.0000 0.9000 30.9000 71.0000 0.0000 175.8;295.0000 2.4000 28.6000 83.0000 0.0000 161.13;244.0000 0.7000 28.4000 83.0000 0.0000 141.7;316.0000 0.9000 29.7000 76.0000 0.0000 78.3;357.0000 3.0000 25.8000 77.0000 0.0000 83.57;330.0000 3.6000 24.9000 80.0000 0.0000 123.18;336.0000 3.2000 22.7000 86.0000 0.0000 97.61;317.0000 1.8000 21.4000 88.0000 0.0000 137.49;319.0000 0.9000 20.9000 96.0000 0.0000 133.5;342.0000 4.1000 20.4000 97.0000 2.0000 153.81;202.0000 1.1000 18.4000 89.0000 0.0000 203.15"
"A","3","[18:40:00 19:00:00)","6","213.0000 1.1000 31.1000 71.0000 0.0000 123.08;162.0000 2.4000 30.7000 68.0000 0.0000 129.04;111.0000 1.4000 27.7000 81.0000 0.0000 125.98;124.0000 1.1000 29.2000 81.0000 0.0000 96.93;269.0000 0.7000 29.0000 78.0000 0.0000 82.98;359.0000 4.3000 24.4000 60.0000 0.0000 92.35;50.0000 1.8000 24.5000 82.0000 0.0000 81.62;21.0000 0.8000 24.0000 74.0000 0.1000 174.27;355.0000 3.7000 23.1000 84.0000 0.0000 108.31;325.0000 1.4000 21.9000 91.0000 0.0000 126.81;334.0000 0.8000 23.5000 95.0000 0.0000 101.86;340.0000 2.4000 16.4000 73.0000 0.0000 114.75;215.0000 1.7000 19.7000 97.0000 0.0000 525.0"
"A","3","[18:40:00 19:00:00)","7","113.0000 0.5000 31.1000 72.0000 0.0000 102.05;115.0000 1.9000 29.2000 70.0000 0.0000 127.54;85.0000 1.6000 27.8000 74.0000 0.0000 106.61;316.0000 1.0000 28.8000 82.0000 0.0000 141.3;340.0000 1.5000 27.3000 93.0000 0.0000 100.72;312.0000 2.1000 22.8000 58.0000 0.0000 106.5;322.0000 1.8000 19.6000 95.0000 0.0000 102.21;350.0000 2.8000 21.8000 76.0000 0.0000 120.82;11.0000 0.9000 22.8000 87.0000 0.0000 130.55;5.0000 1.0000 22.7000 91.0000 0.0000 86.07;4.0000 1.3000 15.4000 67.0000 0.0000 97.76;344.0000 2.0000 21.3000 83.0000 0.0000 147.03"
"A","3","[18:40:00 19:00:00)","1","201.0000 1.4000 31.2000 76.0000 0.0000 149.5;177.0000 2.5000 30.3000 69.0000 0.0000 138.92;112.0000 1.2000 28.1000 77.0000 0.0000 96.23;239.0000 0.5000 28.1000 84.0000 0.0000 84.45;292.0000 1.7000 22.5000 58.0000 0.0000 458.52;320.0000 2.0000 22.0000 87.0000 0.0000 130.71;333.0000 2.4000 20.2000 75.0000 0.0000 130.83;46.0000 1.3000 24.7000 92.0000 0.0000 125.1;347.0000 1.3000 20.8000 80.0000 0.0000 107.76;341.0000 1.5000 19.1000 92.0000 0.0000 116.37"
"B","1","[08:00:00 08:20:00)","3","199.0000 4.7000 37.1000 41.0000 0.0000 212.31;189.0000 1.7000 38.6000 42.0000 0.0000 208.84;100.0000 2.9000 36.0000 51.0000 0.0000 103.63;160.0000 2.3000 34.6000 51.0000 0.0000 80.17;335.0000 2.1000 23.0000 83.0000 0.0000 101.48;343.0000 3.3000 21.5000 97.0000 0.8000 115.85;92.0000 7.5000 26.2000 94.0000 5.5000 99.48;126.0000 1.5000 26.5000 64.0000 0.0000 103.06;100.0000 3.1000 22.1000 59.0000 0.0000 117.33"
"B","1","[08:00:00 08:20:00)","4","205.0000 4.7000 37.2000 44.0000 0.0000 151.02;202.0000 3.3000 38.6000 43.0000 0.0000 23.1;302.0000 2.3000 34.8000 53.0000 0.0000 110.57;27.0000 3.6000 34.2000 58.0000 0.0000 154.85;62.0000 4.5000 35.2000 45.0000 0.0000 134.24;220.0000 4.8000 30.4000 46.0000 0.0000 92.68;138.0000 2.0000 28.7000 56.0000 0.0000 103.01;67.0000 5.2000 24.5000 95.0000 2.8000 142.75;117.0000 2.3000 28.7000 54.0000 0.0000 123.65;355.0000 6.9000 21.0000 95.0000 0.1000 119.83;59.0000 1.5000 23.9000 82.0000 0.8000 103.06;48.0000 2.3000 21.6000 63.0000 0.0000 117.33"
"B","1","[08:00:00 08:20:00)","6","206.0000 1.8000 38.3000 42.0000 0.0000 75.11;50.0000 4.0000 37.0000 47.0000 0.0000 97.57;999017.0000 0.0000 28.1000 88.0000 2.0000 112.75;137.0000 1.4000 35.1000 58.0000 0.0000 141.84;356.0000 2.6000 39.0000 43.0000 0.0000 133.55;104.0000 3.4000 33.8000 26.0000 0.0000 184.1;105.0000 1.9000 28.1000 54.0000 0.0000 116.19;348.0000 5.0000 27.6000 64.0000 0.0000 178.51;54.0000 3.8000 29.6000 55.0000 0.0000 129.64;222.0000 1.4000 27.3000 75.0000 0.0000 135.34;17.0000 3.6000 22.1000 72.0000 0.0000 91.34;334.0000 1.5000 20.3000 96.0000 0.1000 150.79"
"B","1","[08:00:00 08:20:00)","1","198.0000 2.0000 38.8000 43.0000 0.0000 98.76;86.0000 4.1000 34.7000 50.0000 0.0000 115.0;94.0000 1.5000 36.0000 52.0000 0.0000 96.61;98.0000 3.2000 30.4000 57.0000 0.0000 86.96;325.0000 1.0000 28.0000 56.0000 0.0000 125.6;12.0000 6.2000 26.8000 56.0000 0.0000 123.73;37.0000 4.1000 30.3000 56.0000 0.0000 155.16;35.0000 2.6000 25.4000 72.0000 0.0000 83.05;81.0000 1.2000 21.3000 79.0000 0.0000 108.63"
